project_id,estimated_cost,sanctioned_amount,revised_cost,tender_amount,released_amount,actual_expenditure,unspent_balance,fund_utilization_ratio
MPLADS-000260,1432000.0,1423000.0,1423000.0,1429000.0,1423000.0,1310000.0,113000.0,0.9206
MPLADS-000261,1544000.0,1582000.0,1582000.0,1435000.0,1582000.0,1582000.0,0.0,1.0
MPLADS-000262,2264000.0,2247000.0,2247000.0,2216000.0,2247000.0,2142000.0,105000.0,0.9533
MPLADS-000263,2056000.0,2039000.0,2039000.0,2097000.0,2039000.0,1960000.0,79000.0,0.9613
MPLADS-000264,2451000.0,2426000.0,2426000.0,2371000.0,2426000.0,2234000.0,192000.0,0.9209
MPLADS-000265,2191000.0,2240000.0,2240000.0,2092000.0,2240000.0,2098000.0,142000.0,0.9366
MPLADS-000266,14363000.0,14491000.0,14491000.0,14496000.0,14491000.0,14122000.0,369000.0,0.9745
MPLADS-000267,4115000.0,4284000.0,4284000.0,4094000.0,4284000.0,4170000.0,114000.0,0.9734
MPLADS-000268,3614000.0,3564000.0,3564000.0,3631000.0,3564000.0,3123000.0,441000.0,0.8763
MPLADS-000269,974000.0,969000.0,969000.0,918000.0,969000.0,867000.0,102000.0,0.8947
MPLADS-000270,647000.0,661000.0,661000.0,636000.0,661000.0,606000.0,55000.0,0.9168
MPLADS-000271,448000.0,439000.0,439000.0,413000.0,439000.0,429000.0,10000.0,0.9772
MPLADS-000272,2101000.0,2062000.0,2062000.0,2106000.0,2062000.0,1996000.0,66000.0,0.968
MPLADS-000273,875000.0,871000.0,871000.0,837000.0,871000.0,820000.0,51000.0,0.9414
MPLADS-000274,1837000.0,1852000.0,1852000.0,1705000.0,1852000.0,1762000.0,90000.0,0.9514
MPLADS-000275,9800000.0,10211000.0,10211000.0,9461000.0,10211000.0,9522000.0,689000.0,0.9325
MPLADS-000276,1480000.0,1531000.0,1531000.0,1416000.0,1531000.0,1478000.0,53000.0,0.9654
MPLADS-000277,554000.0,554000.0,554000.0,540000.0,554000.0,536000.0,18000.0,0.9675
MPLADS-000278,1060000.0,1059000.0,1059000.0,1078000.0,1059000.0,968000.0,91000.0,0.9141
MPLADS-000279,944000.0,959000.0,959000.0,957000.0,959000.0,861000.0,98000.0,0.8978
MPLADS-000280,1479000.0,1535000.0,1535000.0,1392000.0,1535000.0,1461000.0,74000.0,0.9518
MPLADS-000281,2876000.0,2952000.0,2952000.0,2702000.0,2952000.0,2665000.0,287000.0,0.9028
MPLADS-000282,2010000.0,2043000.0,2043000.0,1877000.0,2043000.0,1904000.0,139000.0,0.932
MPLADS-000283,3675000.0,3695000.0,3695000.0,3719000.0,3695000.0,3178000.0,517000.0,0.8601
MPLADS-000284,3445000.0,3396000.0,3396000.0,3414000.0,3396000.0,3275000.0,121000.0,0.9644
MPLADS-000285,2410000.0,2515000.0,2515000.0,2299000.0,2515000.0,2335000.0,180000.0,0.9284
MPLADS-000286,1755000.0,1767000.0,1767000.0,1699000.0,1767000.0,1686000.0,81000.0,0.9542
MPLADS-000287,4083000.0,4273000.0,4273000.0,3817000.0,4273000.0,4059000.0,214000.0,0.9499
MPLADS-000288,3683000.0,3848000.0,3848000.0,3666000.0,3848000.0,3637000.0,211000.0,0.9452
MPLADS-000289,17459000.0,17716000.0,17716000.0,17742000.0,17716000.0,16016000.0,1700000.0,0.904
MPLADS-000290,837000.0,827000.0,827000.0,824000.0,827000.0,745000.0,82000.0,0.9008
MPLADS-000291,1562000.0,1627000.0,1627000.0,1588000.0,1627000.0,1609000.0,18000.0,0.9889
MPLADS-000292,665000.0,672000.0,672000.0,662000.0,672000.0,651000.0,21000.0,0.9688
MPLADS-000293,897000.0,940000.0,940000.0,904000.0,940000.0,812000.0,128000.0,0.8638
MPLADS-000294,652000.0,639000.0,639000.0,613000.0,639000.0,599000.0,40000.0,0.9374
MPLADS-000295,2771000.0,2907000.0,2907000.0,2649000.0,2907000.0,2798000.0,109000.0,0.9625
MPLADS-000296,2240000.0,2289000.0,2289000.0,2267000.0,2289000.0,2065000.0,224000.0,0.9021
MPLADS-000297,9878000.0,10066000.0,10066000.0,9745000.0,10066000.0,8913000.0,1153000.0,0.8855
MPLADS-000298,9191000.0,9603000.0,9603000.0,8975000.0,9603000.0,8502000.0,1101000.0,0.8853
MPLADS-000299,571000.0,564000.0,867000.0,536000.0,564000.0,867000.0,0.0,1.5372
MPLADS-000300,2334000.0,2439000.0,2439000.0,2209000.0,2439000.0,2300000.0,139000.0,0.943
MPLADS-000301,1060000.0,1083000.0,1083000.0,1077000.0,1083000.0,1017000.0,66000.0,0.9391
MPLADS-000302,2823000.0,2845000.0,2845000.0,2712000.0,2845000.0,2465000.0,380000.0,0.8664
MPLADS-000303,2544000.0,2513000.0,2513000.0,2454000.0,2513000.0,2331000.0,182000.0,0.9276
MPLADS-000304,11501000.0,11837000.0,11837000.0,11377000.0,11837000.0,10551000.0,1286000.0,0.8914
MPLADS-000305,1270000.0,1261000.0,1261000.0,1214000.0,1261000.0,1230000.0,31000.0,0.9754
MPLADS-000306,10744000.0,11136000.0,11136000.0,10795000.0,11136000.0,10695000.0,441000.0,0.9604
MPLADS-000307,1104000.0,1113000.0,1113000.0,1102000.0,1113000.0,1053000.0,60000.0,0.9461
MPLADS-000308,2187000.0,2258000.0,2258000.0,2215000.0,2258000.0,2188000.0,70000.0,0.969
MPLADS-000309,3207000.0,3286000.0,3286000.0,2995000.0,3286000.0,2948000.0,338000.0,0.8971
MPLADS-000310,11830000.0,11627000.0,11627000.0,10962000.0,11627000.0,11150000.0,477000.0,0.959
MPLADS-000311,1115000.0,1095000.0,1095000.0,1044000.0,1095000.0,1040000.0,55000.0,0.9498
MPLADS-000312,14951000.0,14801000.0,14801000.0,15097000.0,14801000.0,13471000.0,1330000.0,0.9101
MPLADS-000313,1722000.0,1771000.0,1771000.0,1696000.0,1771000.0,1653000.0,118000.0,0.9334
MPLADS-000314,873000.0,912000.0,912000.0,828000.0,912000.0,912000.0,0.0,1.0
MPLADS-000315,3042000.0,3129000.0,3129000.0,3030000.0,3129000.0,2906000.0,223000.0,0.9287
MPLADS-000316,400000.0,403000.0,403000.0,378000.0,403000.0,358000.0,45000.0,0.8883
MPLADS-000317,2251000.0,2277000.0,2277000.0,2256000.0,2277000.0,1943000.0,334000.0,0.8533
MPLADS-000318,3171000.0,3151000.0,3151000.0,3149000.0,3151000.0,2731000.0,420000.0,0.8667
MPLADS-000319,2235000.0,2241000.0,2241000.0,2190000.0,2241000.0,1965000.0,276000.0,0.8768
MPLADS-000320,2511000.0,2523000.0,2523000.0,2475000.0,2523000.0,2278000.0,245000.0,0.9029
MPLADS-000321,3165000.0,3210000.0,3210000.0,3028000.0,3210000.0,2850000.0,360000.0,0.8879
MPLADS-000322,507000.0,508000.0,508000.0,467000.0,508000.0,433000.0,75000.0,0.8524
MPLADS-000323,2892000.0,3035000.0,3035000.0,2812000.0,3035000.0,2593000.0,442000.0,0.8544
MPLADS-000324,1080000.0,1127000.0,1127000.0,1009000.0,1127000.0,970000.0,157000.0,0.8607
MPLADS-000325,1553000.0,1545000.0,1545000.0,1572000.0,1545000.0,1384000.0,161000.0,0.8958
MPLADS-000326,423000.0,436000.0,436000.0,405000.0,436000.0,396000.0,40000.0,0.9083
MPLADS-000327,2125000.0,2200000.0,2200000.0,1977000.0,2200000.0,2132000.0,68000.0,0.9691
MPLADS-000328,845000.0,866000.0,866000.0,826000.0,866000.0,797000.0,69000.0,0.9203
MPLADS-000329,1386000.0,1413000.0,1413000.0,1390000.0,1413000.0,1212000.0,201000.0,0.8577
MPLADS-000330,4053000.0,4184000.0,4184000.0,3853000.0,4184000.0,4007000.0,177000.0,0.9577
MPLADS-000331,1903000.0,1979000.0,1979000.0,1830000.0,1979000.0,1796000.0,183000.0,0.9075
MPLADS-000332,2063000.0,2075000.0,2075000.0,1991000.0,2075000.0,1948000.0,127000.0,0.9388
MPLADS-000333,2950000.0,2959000.0,2959000.0,2919000.0,2959000.0,2550000.0,409000.0,0.8618
MPLADS-000334,932000.0,962000.0,962000.0,887000.0,962000.0,868000.0,94000.0,0.9023
MPLADS-000335,2084000.0,2088000.0,2088000.0,2000000.0,2088000.0,1799000.0,289000.0,0.8616
MPLADS-000336,2405000.0,2371000.0,2371000.0,2421000.0,2371000.0,2117000.0,254000.0,0.8929
MPLADS-000337,2696000.0,2797000.0,2797000.0,2653000.0,2797000.0,2423000.0,374000.0,0.8663
MPLADS-000338,569000.0,567000.0,567000.0,541000.0,567000.0,538000.0,29000.0,0.9489
MPLADS-000339,1562000.0,1614000.0,1614000.0,1532000.0,1614000.0,1459000.0,155000.0,0.904
MPLADS-000340,14883000.0,14826000.0,14826000.0,15174000.0,14826000.0,13413000.0,1413000.0,0.9047
MPLADS-000341,2069000.0,2073000.0,2073000.0,1934000.0,2073000.0,1860000.0,213000.0,0.8973
MPLADS-000342,2035000.0,2078000.0,2078000.0,2012000.0,2078000.0,1877000.0,201000.0,0.9033
MPLADS-000343,1066000.0,1089000.0,1089000.0,1023000.0,1089000.0,973000.0,116000.0,0.8935
MPLADS-000344,15801000.0,16358000.0,16358000.0,15795000.0,16358000.0,15625000.0,733000.0,0.9552
MPLADS-000345,1060000.0,1049000.0,1049000.0,995000.0,1049000.0,983000.0,66000.0,0.9371
MPLADS-000346,1987000.0,1961000.0,1961000.0,1935000.0,1961000.0,1837000.0,124000.0,0.9368
MPLADS-000347,42707000.0,43726000.0,43726000.0,39960000.0,43726000.0,41808000.0,1918000.0,0.9561
MPLADS-000348,526000.0,517000.0,517000.0,499000.0,517000.0,461000.0,56000.0,0.8917
MPLADS-000349,545000.0,561000.0,561000.0,553000.0,561000.0,496000.0,65000.0,0.8841
MPLADS-000350,1936000.0,1978000.0,1978000.0,1954000.0,1978000.0,1810000.0,168000.0,0.9151
MPLADS-000351,12522000.0,12852000.0,12852000.0,12644000.0,12852000.0,11109000.0,1743000.0,0.8644
MPLADS-000352,8640000.0,8737000.0,8737000.0,8768000.0,8737000.0,7926000.0,811000.0,0.9072
MPLADS-000353,1153000.0,1182000.0,1182000.0,1117000.0,1182000.0,1050000.0,132000.0,0.8883
MPLADS-000354,3956000.0,4066000.0,4066000.0,3984000.0,4066000.0,3707000.0,359000.0,0.9117
MPLADS-000355,885000.0,927000.0,927000.0,830000.0,927000.0,795000.0,132000.0,0.8576
MPLADS-000356,3489000.0,3487000.0,3487000.0,3558000.0,3487000.0,3046000.0,441000.0,0.8735
MPLADS-000357,1943000.0,2015000.0,2015000.0,1790000.0,2015000.0,1933000.0,82000.0,0.9593
MPLADS-000358,2486000.0,2575000.0,2575000.0,2355000.0,2575000.0,2400000.0,175000.0,0.932
MPLADS-000359,4410000.0,4484000.0,4484000.0,4144000.0,4484000.0,4234000.0,250000.0,0.9442
MPLADS-000360,2278000.0,2303000.0,2303000.0,2292000.0,2303000.0,2226000.0,77000.0,0.9666
MPLADS-000361,2059000.0,2052000.0,2052000.0,2060000.0,2052000.0,1934000.0,118000.0,0.9425
MPLADS-000362,2156000.0,2114000.0,2114000.0,2139000.0,2114000.0,1945000.0,169000.0,0.9201
MPLADS-000363,2777000.0,2789000.0,2789000.0,2753000.0,2789000.0,2581000.0,208000.0,0.9254
MPLADS-000364,495000.0,511000.0,511000.0,500000.0,511000.0,500000.0,11000.0,0.9785
MPLADS-000365,1229000.0,1250000.0,1250000.0,1141000.0,1250000.0,1118000.0,132000.0,0.8944
MPLADS-000366,1667000.0,1739000.0,1739000.0,1566000.0,1739000.0,887000.0,852000.0,0.5101
MPLADS-000367,1410000.0,1467000.0,1467000.0,1334000.0,1467000.0,1437000.0,30000.0,0.9796
MPLADS-000368,1877000.0,1957000.0,1957000.0,1801000.0,1957000.0,1899000.0,58000.0,0.9704
MPLADS-000369,648000.0,670000.0,670000.0,608000.0,670000.0,612000.0,58000.0,0.9134
MPLADS-000370,2024000.0,2011000.0,2011000.0,1892000.0,2011000.0,1936000.0,75000.0,0.9627
MPLADS-000371,2821000.0,2865000.0,2865000.0,2634000.0,2865000.0,2601000.0,264000.0,0.9079
MPLADS-000372,2992000.0,2991000.0,2991000.0,2920000.0,2991000.0,2842000.0,149000.0,0.9502
MPLADS-000373,2614000.0,2675000.0,2675000.0,2483000.0,2675000.0,2337000.0,338000.0,0.8736
MPLADS-000374,2128000.0,2209000.0,2209000.0,2099000.0,2209000.0,2096000.0,113000.0,0.9488
MPLADS-000375,1642000.0,1692000.0,1692000.0,1584000.0,1692000.0,1501000.0,191000.0,0.8871
MPLADS-000376,2601000.0,2549000.0,2549000.0,2533000.0,2549000.0,1642000.0,907000.0,0.6442
MPLADS-000377,1983000.0,2014000.0,2014000.0,1922000.0,2014000.0,1959000.0,55000.0,0.9727
MPLADS-000378,1528000.0,1576000.0,1576000.0,1441000.0,1576000.0,771000.0,805000.0,0.4892
MPLADS-000379,514000.0,521000.0,521000.0,474000.0,521000.0,461000.0,60000.0,0.8848
MPLADS-000380,642000.0,638000.0,638000.0,598000.0,638000.0,572000.0,66000.0,0.8966
MPLADS-000381,2117000.0,2220000.0,2220000.0,1951000.0,2220000.0,1924000.0,296000.0,0.8667
MPLADS-000382,1959000.0,2034000.0,2034000.0,1812000.0,2034000.0,1913000.0,121000.0,0.9405
MPLADS-000383,1216000.0,1223000.0,1223000.0,1218000.0,1223000.0,1060000.0,163000.0,0.8667
MPLADS-000384,10774000.0,10639000.0,16450000.0,10664000.0,10639000.0,16450000.0,0.0,1.5462
MPLADS-000385,689000.0,709000.0,709000.0,644000.0,709000.0,623000.0,86000.0,0.8787
MPLADS-000386,2441000.0,2482000.0,2482000.0,2344000.0,2482000.0,2379000.0,103000.0,0.9585
MPLADS-000387,913000.0,920000.0,920000.0,912000.0,920000.0,782000.0,138000.0,0.85
MPLADS-000388,3357000.0,3454000.0,4736000.0,3417000.0,3454000.0,4736000.0,0.0,1.3712
MPLADS-000389,3601000.0,3721000.0,3721000.0,3518000.0,3721000.0,3591000.0,130000.0,0.9651
MPLADS-000390,14930000.0,15257000.0,15257000.0,13910000.0,15257000.0,13011000.0,2246000.0,0.8528
MPLADS-000391,1758000.0,1762000.0,1762000.0,1708000.0,1762000.0,1711000.0,51000.0,0.9711
MPLADS-000392,1992000.0,1956000.0,1956000.0,1842000.0,1956000.0,1682000.0,274000.0,0.8599
MPLADS-000393,817000.0,844000.0,1196000.0,775000.0,844000.0,1196000.0,0.0,1.4171
MPLADS-000394,717000.0,716000.0,716000.0,699000.0,716000.0,646000.0,70000.0,0.9022
MPLADS-000395,9787000.0,10022000.0,10022000.0,9671000.0,10022000.0,4470000.0,5552000.0,0.446
MPLADS-000396,553000.0,556000.0,556000.0,562000.0,556000.0,473000.0,83000.0,0.8507
MPLADS-000397,647000.0,670000.0,670000.0,656000.0,670000.0,644000.0,26000.0,0.9612
MPLADS-000398,3808000.0,3948000.0,3948000.0,3590000.0,3948000.0,3375000.0,573000.0,0.8549
MPLADS-000399,1941000.0,2033000.0,2033000.0,1904000.0,2033000.0,1789000.0,244000.0,0.88
MPLADS-000400,943000.0,953000.0,1204000.0,913000.0,953000.0,1204000.0,0.0,1.2634
MPLADS-000401,2245000.0,2248000.0,2248000.0,2135000.0,2248000.0,1999000.0,249000.0,0.8892
MPLADS-000402,2494000.0,2559000.0,2559000.0,2526000.0,2559000.0,2430000.0,129000.0,0.9496
MPLADS-000403,2211000.0,2247000.0,2247000.0,2091000.0,2247000.0,2108000.0,139000.0,0.9381
MPLADS-000404,1152000.0,1193000.0,1193000.0,1133000.0,1193000.0,1073000.0,120000.0,0.8994
MPLADS-000405,1695000.0,1687000.0,1687000.0,1596000.0,1687000.0,1440000.0,247000.0,0.8536
MPLADS-000406,2282000.0,2245000.0,2245000.0,2266000.0,2245000.0,1960000.0,285000.0,0.8731
MPLADS-000407,2253000.0,2224000.0,2224000.0,2291000.0,2224000.0,1961000.0,263000.0,0.8817
MPLADS-000408,1781000.0,1808000.0,1808000.0,1682000.0,1808000.0,1648000.0,160000.0,0.9115
MPLADS-000409,1436000.0,1498000.0,1498000.0,1386000.0,1498000.0,1430000.0,68000.0,0.9546
MPLADS-000410,9011000.0,9198000.0,9198000.0,9175000.0,9198000.0,8931000.0,267000.0,0.971
MPLADS-000411,1560000.0,1556000.0,1556000.0,1436000.0,1556000.0,1354000.0,202000.0,0.8702
MPLADS-000412,1793000.0,1835000.0,1835000.0,1771000.0,1835000.0,1623000.0,212000.0,0.8845
MPLADS-000413,13227000.0,12994000.0,12994000.0,13113000.0,12994000.0,12290000.0,704000.0,0.9458
MPLADS-000414,13258000.0,13150000.0,13150000.0,12473000.0,13150000.0,11576000.0,1574000.0,0.8803
MPLADS-000415,2451000.0,2573000.0,2573000.0,2297000.0,2573000.0,2507000.0,66000.0,0.9743
MPLADS-000416,1113000.0,1113000.0,1113000.0,1048000.0,1113000.0,1005000.0,108000.0,0.903
MPLADS-000417,2519000.0,2522000.0,3372000.0,2390000.0,2522000.0,3372000.0,0.0,1.337
MPLADS-000418,1645000.0,1677000.0,1677000.0,1670000.0,1677000.0,1627000.0,50000.0,0.9702
MPLADS-000419,789000.0,787000.0,787000.0,782000.0,787000.0,734000.0,53000.0,0.9327
MPLADS-000420,3117000.0,3214000.0,4813000.0,3173000.0,3214000.0,4813000.0,0.0,1.4975
MPLADS-000421,1778000.0,1747000.0,1747000.0,1755000.0,1747000.0,1684000.0,63000.0,0.9639
MPLADS-000422,2985000.0,2957000.0,2957000.0,2850000.0,2957000.0,2557000.0,400000.0,0.8647
MPLADS-000423,2188000.0,2164000.0,2164000.0,2081000.0,2164000.0,2093000.0,71000.0,0.9672
MPLADS-000424,3296000.0,3279000.0,3279000.0,3169000.0,3279000.0,2816000.0,463000.0,0.8588
MPLADS-000425,1344000.0,1380000.0,1380000.0,1237000.0,1380000.0,1186000.0,194000.0,0.8594
MPLADS-000426,10964000.0,10750000.0,10750000.0,10756000.0,10750000.0,9475000.0,1275000.0,0.8814
MPLADS-000427,2133000.0,2126000.0,2126000.0,2084000.0,2126000.0,1989000.0,137000.0,0.9356
MPLADS-000428,2869000.0,3003000.0,3003000.0,2737000.0,3003000.0,2604000.0,399000.0,0.8671
MPLADS-000429,3651000.0,3632000.0,3632000.0,3689000.0,3632000.0,3283000.0,349000.0,0.9039
MPLADS-000430,1496000.0,1560000.0,1560000.0,1432000.0,1560000.0,1393000.0,167000.0,0.8929
MPLADS-000431,1641000.0,1642000.0,1642000.0,1526000.0,1642000.0,1433000.0,209000.0,0.8727
MPLADS-000432,1553000.0,1537000.0,1537000.0,1531000.0,1537000.0,1493000.0,44000.0,0.9714
MPLADS-000433,906000.0,931000.0,931000.0,840000.0,931000.0,506000.0,425000.0,0.5435
MPLADS-000434,10804000.0,10874000.0,10874000.0,10778000.0,10874000.0,10577000.0,297000.0,0.9727
MPLADS-000435,3268000.0,3351000.0,3351000.0,3313000.0,3351000.0,3124000.0,227000.0,0.9323
MPLADS-000436,3045000.0,3097000.0,3097000.0,3092000.0,3097000.0,2776000.0,321000.0,0.8964
MPLADS-000437,420000.0,433000.0,433000.0,418000.0,433000.0,419000.0,14000.0,0.9677
MPLADS-000438,1530000.0,1598000.0,1598000.0,1494000.0,1598000.0,1381000.0,217000.0,0.8642
MPLADS-000439,578000.0,586000.0,586000.0,550000.0,586000.0,506000.0,80000.0,0.8635
MPLADS-000440,1027000.0,1055000.0,1055000.0,999000.0,1055000.0,905000.0,150000.0,0.8578
MPLADS-000441,1269000.0,1329000.0,1329000.0,1210000.0,1329000.0,1138000.0,191000.0,0.8563
MPLADS-000442,1653000.0,1721000.0,1721000.0,1658000.0,1721000.0,1596000.0,125000.0,0.9274
MPLADS-000443,1429000.0,1472000.0,1472000.0,1455000.0,1472000.0,1335000.0,137000.0,0.9069
MPLADS-000444,3471000.0,3565000.0,3565000.0,3213000.0,3565000.0,3186000.0,379000.0,0.8937
MPLADS-000445,1299000.0,1352000.0,1352000.0,1285000.0,1352000.0,1180000.0,172000.0,0.8728
MPLADS-000446,665000.0,691000.0,691000.0,672000.0,691000.0,655000.0,36000.0,0.9479
MPLADS-000447,531000.0,544000.0,544000.0,512000.0,544000.0,517000.0,27000.0,0.9504
MPLADS-000448,3209000.0,3335000.0,3335000.0,3168000.0,3335000.0,2896000.0,439000.0,0.8684
MPLADS-000449,3906000.0,3927000.0,3927000.0,3790000.0,3927000.0,3349000.0,578000.0,0.8528
MPLADS-000450,3245000.0,3255000.0,3255000.0,3098000.0,3255000.0,2834000.0,421000.0,0.8707
MPLADS-000451,1474000.0,1482000.0,1482000.0,1378000.0,1482000.0,1324000.0,158000.0,0.8934
MPLADS-000452,13678000.0,13685000.0,13685000.0,13465000.0,13685000.0,13092000.0,593000.0,0.9567
MPLADS-000453,1757000.0,1724000.0,1724000.0,1696000.0,1724000.0,1605000.0,119000.0,0.931
MPLADS-000454,4173000.0,4157000.0,4157000.0,4109000.0,4157000.0,3928000.0,229000.0,0.9449
MPLADS-000455,614000.0,634000.0,634000.0,595000.0,634000.0,540000.0,94000.0,0.8517
MPLADS-000456,2977000.0,3060000.0,3060000.0,2907000.0,3060000.0,2790000.0,270000.0,0.9118
MPLADS-000457,2404000.0,2367000.0,2367000.0,2312000.0,2367000.0,2058000.0,309000.0,0.8695
MPLADS-000458,9246000.0,9298000.0,9298000.0,9137000.0,9298000.0,8909000.0,389000.0,0.9582
MPLADS-000459,878000.0,911000.0,911000.0,814000.0,911000.0,862000.0,49000.0,0.9462
MPLADS-000460,1024000.0,1012000.0,1012000.0,1020000.0,1012000.0,903000.0,109000.0,0.8923
MPLADS-000461,2060000.0,2100000.0,2100000.0,1975000.0,2100000.0,1971000.0,129000.0,0.9386
MPLADS-000462,2393000.0,2471000.0,2471000.0,2413000.0,2471000.0,2390000.0,81000.0,0.9672
MPLADS-000463,2438000.0,2479000.0,2479000.0,2415000.0,2479000.0,2237000.0,242000.0,0.9024
MPLADS-000464,2746000.0,2738000.0,2738000.0,2702000.0,2738000.0,2653000.0,85000.0,0.969
MPLADS-000465,8732000.0,9031000.0,9031000.0,8371000.0,9031000.0,8697000.0,334000.0,0.963
MPLADS-000466,903000.0,900000.0,900000.0,886000.0,900000.0,818000.0,82000.0,0.9089
MPLADS-000467,420000.0,427000.0,581000.0,389000.0,427000.0,581000.0,0.0,1.3607
MPLADS-000468,4059000.0,4202000.0,4202000.0,3781000.0,4202000.0,3719000.0,483000.0,0.8851
MPLADS-000469,8418000.0,8369000.0,8369000.0,8400000.0,8369000.0,7251000.0,1118000.0,0.8664
MPLADS-000470,2335000.0,2425000.0,2425000.0,2334000.0,2425000.0,2312000.0,113000.0,0.9534
MPLADS-000471,4048000.0,4250000.0,4250000.0,3782000.0,4250000.0,4133000.0,117000.0,0.9725
MPLADS-000472,8671000.0,8659000.0,8659000.0,8394000.0,8659000.0,7790000.0,869000.0,0.8996
MPLADS-000473,3115000.0,3150000.0,4829000.0,3149000.0,3150000.0,4829000.0,0.0,1.533
MPLADS-000474,2322000.0,2301000.0,2301000.0,2272000.0,2301000.0,1974000.0,327000.0,0.8579
MPLADS-000475,1122000.0,1166000.0,1166000.0,1087000.0,1166000.0,1044000.0,122000.0,0.8954
MPLADS-000476,10378000.0,10305000.0,10305000.0,9843000.0,10305000.0,9866000.0,439000.0,0.9574
MPLADS-000477,10863000.0,11318000.0,11318000.0,10843000.0,11318000.0,10432000.0,886000.0,0.9217
MPLADS-000478,2907000.0,2956000.0,4670000.0,2831000.0,2956000.0,4670000.0,0.0,1.5798
MPLADS-000479,581000.0,579000.0,579000.0,552000.0,579000.0,561000.0,18000.0,0.9689
MPLADS-000480,10490000.0,10793000.0,10793000.0,10518000.0,10793000.0,10446000.0,347000.0,0.9678
MPLADS-000481,2338000.0,2392000.0,2392000.0,2160000.0,2392000.0,2126000.0,266000.0,0.8888
MPLADS-000482,15795000.0,16349000.0,16349000.0,15241000.0,16349000.0,15058000.0,1291000.0,0.921
MPLADS-000483,762000.0,755000.0,755000.0,754000.0,755000.0,731000.0,24000.0,0.9682
MPLADS-000484,3615000.0,3599000.0,3599000.0,3671000.0,3599000.0,3084000.0,515000.0,0.8569
MPLADS-000485,2302000.0,2365000.0,2365000.0,2213000.0,2365000.0,2110000.0,255000.0,0.8922
MPLADS-000486,2436000.0,2449000.0,2449000.0,2471000.0,2449000.0,2163000.0,286000.0,0.8832
MPLADS-000487,9659000.0,9574000.0,9574000.0,9359000.0,9574000.0,9184000.0,390000.0,0.9593
MPLADS-000488,16504000.0,16965000.0,16965000.0,16716000.0,16965000.0,16965000.0,0.0,1.0
MPLADS-000489,1669000.0,1670000.0,1670000.0,1600000.0,1670000.0,1490000.0,180000.0,0.8922
MPLADS-000490,2256000.0,2228000.0,2228000.0,2187000.0,2228000.0,2069000.0,159000.0,0.9286
MPLADS-000491,2867000.0,2819000.0,2819000.0,2850000.0,2819000.0,2639000.0,180000.0,0.9361
MPLADS-000492,2546000.0,2663000.0,2663000.0,2468000.0,2663000.0,2290000.0,373000.0,0.8599
MPLADS-000493,2273000.0,2250000.0,2250000.0,2116000.0,2250000.0,2117000.0,133000.0,0.9409
MPLADS-000494,698000.0,705000.0,705000.0,682000.0,705000.0,683000.0,22000.0,0.9688
MPLADS-000495,1827000.0,1824000.0,1824000.0,1693000.0,1824000.0,1775000.0,49000.0,0.9731
MPLADS-000496,1570000.0,1577000.0,1577000.0,1540000.0,1577000.0,1466000.0,111000.0,0.9296
MPLADS-000497,11104000.0,11588000.0,11588000.0,10535000.0,11588000.0,10895000.0,693000.0,0.9402
MPLADS-000498,1862000.0,1930000.0,1930000.0,1854000.0,1930000.0,1773000.0,157000.0,0.9187
MPLADS-000499,2038000.0,2011000.0,2011000.0,2013000.0,2011000.0,1795000.0,216000.0,0.8926
MPLADS-000500,951000.0,933000.0,933000.0,969000.0,933000.0,794000.0,139000.0,0.851
MPLADS-000501,14949000.0,14723000.0,14723000.0,14254000.0,14723000.0,14352000.0,371000.0,0.9748
MPLADS-000502,2148000.0,2167000.0,2167000.0,2177000.0,2167000.0,2031000.0,136000.0,0.9372
MPLADS-000503,2093000.0,2179000.0,2179000.0,2014000.0,2179000.0,1987000.0,192000.0,0.9119
MPLADS-000504,10273000.0,10087000.0,10087000.0,10005000.0,10087000.0,9426000.0,661000.0,0.9345
MPLADS-000505,1597000.0,1638000.0,1638000.0,1578000.0,1638000.0,1487000.0,151000.0,0.9078
MPLADS-000506,2500000.0,2572000.0,2572000.0,2490000.0,2572000.0,2362000.0,210000.0,0.9184
