tender_id,project_id,bid_count,single_bid_flag,tender_type,winning_bid_amount,winning_bid_deviation
TND-000361,MPLADS-000361,7,0,Open e-Tender,2060000.0,0.0005
TND-000362,MPLADS-000362,5,0,Open e-Tender,2139000.0,-0.0079
TND-000363,MPLADS-000363,1,1,Single Tender Inquiry,2753000.0,-0.0086
TND-000364,MPLADS-000364,6,0,Open e-Tender,500000.0,0.0101
TND-000365,MPLADS-000365,1,1,Single Tender Inquiry,1141000.0,-0.0716
TND-000366,MPLADS-000366,7,0,Open e-Tender,1566000.0,-0.0606
TND-000367,MPLADS-000367,3,0,Open e-Tender,1334000.0,-0.0539
TND-000368,MPLADS-000368,7,0,Open e-Tender,1801000.0,-0.0405
TND-000369,MPLADS-000369,1,1,Single Tender Inquiry,608000.0,-0.0617
TND-000370,MPLADS-000370,6,0,Open e-Tender,1892000.0,-0.0652
TND-000371,MPLADS-000371,6,0,Open e-Tender,2634000.0,-0.0663
TND-000372,MPLADS-000372,5,0,Open e-Tender,2920000.0,-0.0241
TND-000373,MPLADS-000373,7,0,Open e-Tender,2483000.0,-0.0501
TND-000374,MPLADS-000374,4,0,Open e-Tender,2099000.0,-0.0136
TND-000375,MPLADS-000375,5,0,Open e-Tender,1584000.0,-0.0353
TND-000376,MPLADS-000376,4,0,Open e-Tender,2533000.0,-0.0261
TND-000377,MPLADS-000377,7,0,Open e-Tender,1922000.0,-0.0308
TND-000378,MPLADS-000378,4,0,Open e-Tender,1441000.0,-0.0569
TND-000379,MPLADS-000379,3,0,Open e-Tender,474000.0,-0.0778
TND-000380,MPLADS-000380,1,1,Single Tender Inquiry,598000.0,-0.0685
TND-000381,MPLADS-000381,3,0,Open e-Tender,1951000.0,-0.0784
TND-000382,MPLADS-000382,7,0,Open e-Tender,1812000.0,-0.075
TND-000383,MPLADS-000383,7,0,Open e-Tender,1218000.0,0.0016
TND-000384,MPLADS-000384,3,0,Open e-Tender,10664000.0,-0.0102
TND-000385,MPLADS-000385,5,0,Open e-Tender,644000.0,-0.0653
TND-000386,MPLADS-000386,5,0,Open e-Tender,2344000.0,-0.0397
TND-000387,MPLADS-000387,6,0,Open e-Tender,912000.0,-0.0011
TND-000388,MPLADS-000388,7,0,Open e-Tender,3417000.0,0.0179
TND-000389,MPLADS-000389,3,0,Open e-Tender,3518000.0,-0.023
TND-000390,MPLADS-000390,7,0,Open e-Tender,13910000.0,-0.0683
TND-000391,MPLADS-000391,5,0,Open e-Tender,1708000.0,-0.0284
TND-000392,MPLADS-000392,4,0,Open e-Tender,1842000.0,-0.0753
TND-000393,MPLADS-000393,5,0,Open e-Tender,775000.0,-0.0514
TND-000394,MPLADS-000394,5,0,Open e-Tender,699000.0,-0.0251
TND-000395,MPLADS-000395,6,0,Open e-Tender,9671000.0,-0.0119
TND-000396,MPLADS-000396,3,0,Open e-Tender,562000.0,0.0163
TND-000397,MPLADS-000397,4,0,Open e-Tender,656000.0,0.0139
TND-000398,MPLADS-000398,5,0,Open e-Tender,3590000.0,-0.0572
TND-000399,MPLADS-000399,7,0,Open e-Tender,1904000.0,-0.0191
TND-000400,MPLADS-000400,6,0,Open e-Tender,913000.0,-0.0318
TND-000401,MPLADS-000401,5,0,Open e-Tender,2135000.0,-0.049
TND-000402,MPLADS-000402,1,1,Single Tender Inquiry,2526000.0,0.0128
TND-000403,MPLADS-000403,7,0,Open e-Tender,2091000.0,-0.0543
TND-000404,MPLADS-000404,4,0,Open e-Tender,1133000.0,-0.0165
TND-000405,MPLADS-000405,4,0,Open e-Tender,1596000.0,-0.0584
TND-000406,MPLADS-000406,1,1,Single Tender Inquiry,2266000.0,-0.007
TND-000407,MPLADS-000407,6,0,Open e-Tender,2291000.0,0.0169
TND-000408,MPLADS-000408,7,0,Open e-Tender,1682000.0,-0.0556
TND-000409,MPLADS-000409,4,0,Open e-Tender,1386000.0,-0.0348
TND-000410,MPLADS-000410,6,0,Open e-Tender,9175000.0,0.0182
TND-000411,MPLADS-000411,6,0,Open e-Tender,1436000.0,-0.0795
TND-000412,MPLADS-000412,3,0,Open e-Tender,1771000.0,-0.0123
TND-000413,MPLADS-000413,1,1,Single Tender Inquiry,13113000.0,-0.0086
TND-000414,MPLADS-000414,7,0,Open e-Tender,12473000.0,-0.0592
TND-000415,MPLADS-000415,6,0,Open e-Tender,2297000.0,-0.0628
TND-000416,MPLADS-000416,6,0,Open e-Tender,1048000.0,-0.0584
TND-000417,MPLADS-000417,4,0,Open e-Tender,2390000.0,-0.0512
TND-000418,MPLADS-000418,3,0,Open e-Tender,1670000.0,0.0152
TND-000419,MPLADS-000419,6,0,Open e-Tender,782000.0,-0.0089
TND-000420,MPLADS-000420,6,0,Open e-Tender,3173000.0,0.018
TND-000421,MPLADS-000421,5,0,Open e-Tender,1755000.0,-0.0129
TND-000422,MPLADS-000422,6,0,Open e-Tender,2850000.0,-0.0452
TND-000423,MPLADS-000423,7,0,Open e-Tender,2081000.0,-0.0489
TND-000424,MPLADS-000424,6,0,Open e-Tender,3169000.0,-0.0385
TND-000425,MPLADS-000425,7,0,Open e-Tender,1237000.0,-0.0796
TND-000426,MPLADS-000426,4,0,Open e-Tender,10756000.0,-0.019
TND-000427,MPLADS-000427,1,1,Single Tender Inquiry,2084000.0,-0.023
TND-000428,MPLADS-000428,7,0,Open e-Tender,2737000.0,-0.046
TND-000429,MPLADS-000429,4,0,Open e-Tender,3689000.0,0.0104
TND-000430,MPLADS-000430,4,0,Open e-Tender,1432000.0,-0.0428
TND-000431,MPLADS-000431,6,0,Open e-Tender,1526000.0,-0.0701
TND-000432,MPLADS-000432,3,0,Open e-Tender,1531000.0,-0.0142
TND-000433,MPLADS-000433,5,0,Open e-Tender,840000.0,-0.0728
TND-000434,MPLADS-000434,3,0,Open e-Tender,10778000.0,-0.0024
TND-000435,MPLADS-000435,1,1,Single Tender Inquiry,3313000.0,0.0138
TND-000436,MPLADS-000436,6,0,Open e-Tender,3092000.0,0.0154
TND-000437,MPLADS-000437,4,0,Open e-Tender,418000.0,-0.0048
TND-000438,MPLADS-000438,6,0,Open e-Tender,1494000.0,-0.0235
TND-000439,MPLADS-000439,6,0,Open e-Tender,550000.0,-0.0484
TND-000440,MPLADS-000440,7,0,Open e-Tender,999000.0,-0.0273
TND-000441,MPLADS-000441,4,0,Open e-Tender,1210000.0,-0.0465
TND-000442,MPLADS-000442,6,0,Open e-Tender,1658000.0,0.003
TND-000443,MPLADS-000443,3,0,Open e-Tender,1455000.0,0.0182
TND-000444,MPLADS-000444,1,1,Single Tender Inquiry,3213000.0,-0.0743
TND-000445,MPLADS-000445,1,1,Single Tender Inquiry,1285000.0,-0.0108
TND-000446,MPLADS-000446,4,0,Open e-Tender,672000.0,0.0105
TND-000447,MPLADS-000447,5,0,Open e-Tender,512000.0,-0.0358
TND-000448,MPLADS-000448,4,0,Open e-Tender,3168000.0,-0.0128
TND-000449,MPLADS-000449,7,0,Open e-Tender,3790000.0,-0.0297
TND-000450,MPLADS-000450,6,0,Open e-Tender,3098000.0,-0.0453
TND-000451,MPLADS-000451,3,0,Open e-Tender,1378000.0,-0.0651
TND-000452,MPLADS-000452,7,0,Open e-Tender,13465000.0,-0.0156
TND-000453,MPLADS-000453,6,0,Open e-Tender,1696000.0,-0.0347
TND-000454,MPLADS-000454,6,0,Open e-Tender,4109000.0,-0.0153
TND-000455,MPLADS-000455,3,0,Open e-Tender,595000.0,-0.0309
TND-000456,MPLADS-000456,6,0,Open e-Tender,2907000.0,-0.0235
TND-000457,MPLADS-000457,4,0,Open e-Tender,2312000.0,-0.0383
TND-000458,MPLADS-000458,6,0,Open e-Tender,9137000.0,-0.0118
TND-000459,MPLADS-000459,6,0,Open e-Tender,814000.0,-0.0729
TND-000460,MPLADS-000460,4,0,Open e-Tender,1020000.0,-0.0039
TND-000461,MPLADS-000461,6,0,Open e-Tender,1975000.0,-0.0413
TND-000462,MPLADS-000462,1,1,Single Tender Inquiry,2413000.0,0.0084
TND-000463,MPLADS-000463,4,0,Open e-Tender,2415000.0,-0.0094
TND-000464,MPLADS-000464,3,0,Open e-Tender,2702000.0,-0.016
TND-000465,MPLADS-000465,6,0,Open e-Tender,8371000.0,-0.0413
TND-000466,MPLADS-000466,6,0,Open e-Tender,886000.0,-0.0188
TND-000467,MPLADS-000467,6,0,Open e-Tender,389000.0,-0.0738
TND-000468,MPLADS-000468,6,0,Open e-Tender,3781000.0,-0.0685
TND-000469,MPLADS-000469,3,0,Open e-Tender,8400000.0,-0.0021
TND-000470,MPLADS-000470,4,0,Open e-Tender,2334000.0,-0.0004
TND-000471,MPLADS-000471,5,0,Open e-Tender,3782000.0,-0.0657
TND-000472,MPLADS-000472,7,0,Open e-Tender,8394000.0,-0.0319
TND-000473,MPLADS-000473,6,0,Open e-Tender,3149000.0,0.0109
TND-000474,MPLADS-000474,7,0,Open e-Tender,2272000.0,-0.0215
TND-000475,MPLADS-000475,3,0,Open e-Tender,1087000.0,-0.0312
TND-000476,MPLADS-000476,3,0,Open e-Tender,9843000.0,-0.0516
TND-000477,MPLADS-000477,5,0,Open e-Tender,10843000.0,-0.0018
TND-000478,MPLADS-000478,5,0,Open e-Tender,2831000.0,-0.0261
TND-000479,MPLADS-000479,4,0,Open e-Tender,552000.0,-0.0499
TND-000480,MPLADS-000480,7,0,Open e-Tender,10518000.0,0.0027
TND-000481,MPLADS-000481,6,0,Open e-Tender,2160000.0,-0.0761
TND-000482,MPLADS-000482,5,0,Open e-Tender,15241000.0,-0.0351
TND-000483,MPLADS-000483,1,1,Single Tender Inquiry,754000.0,-0.0105
TND-000484,MPLADS-000484,3,0,Open e-Tender,3671000.0,0.0155
TND-000485,MPLADS-000485,4,0,Open e-Tender,2213000.0,-0.0387
TND-000486,MPLADS-000486,7,0,Open e-Tender,2471000.0,0.0144
TND-000487,MPLADS-000487,5,0,Open e-Tender,9359000.0,-0.0311
TND-000488,MPLADS-000488,7,0,Open e-Tender,16716000.0,0.0128
TND-000489,MPLADS-000489,1,1,Single Tender Inquiry,1600000.0,-0.0413
TND-000490,MPLADS-000490,6,0,Open e-Tender,2187000.0,-0.0306
TND-000491,MPLADS-000491,7,0,Open e-Tender,2850000.0,-0.0059
TND-000492,MPLADS-000492,6,0,Open e-Tender,2468000.0,-0.0306
TND-000493,MPLADS-000493,4,0,Open e-Tender,2116000.0,-0.0691
TND-000494,MPLADS-000494,6,0,Open e-Tender,682000.0,-0.0229
TND-000495,MPLADS-000495,7,0,Open e-Tender,1693000.0,-0.0733
TND-000496,MPLADS-000496,6,0,Open e-Tender,1540000.0,-0.0191
TND-000497,MPLADS-000497,4,0,Open e-Tender,10535000.0,-0.0512
TND-000498,MPLADS-000498,6,0,Open e-Tender,1854000.0,-0.0043
TND-000499,MPLADS-000499,1,1,Single Tender Inquiry,2013000.0,-0.0123
TND-000500,MPLADS-000500,6,0,Open e-Tender,969000.0,0.0189
TND-000501,MPLADS-000501,3,0,Open e-Tender,14254000.0,-0.0465
TND-000502,MPLADS-000502,7,0,Open e-Tender,2177000.0,0.0135
TND-000503,MPLADS-000503,1,1,Single Tender Inquiry,2014000.0,-0.0377
TND-000504,MPLADS-000504,6,0,Open e-Tender,10005000.0,-0.0261
TND-000505,MPLADS-000505,4,0,Open e-Tender,1578000.0,-0.0119
TND-000506,MPLADS-000506,3,0,Open e-Tender,2490000.0,-0.004
TND-000507,MPLADS-000507,4,0,Open e-Tender,1318000.0,-0.0552
TND-000508,MPLADS-000508,4,0,Open e-Tender,16168000.0,0.009
TND-000509,MPLADS-000509,7,0,Open e-Tender,1965000.0,-0.041
TND-000510,MPLADS-000510,7,0,Open e-Tender,2793000.0,-0.0599
TND-000511,MPLADS-000511,5,0,Open e-Tender,3542000.0,0.0123
TND-000512,MPLADS-000512,6,0,Open e-Tender,2284000.0,-0.0432
TND-000513,MPLADS-000513,6,0,Open e-Tender,1879000.0,-0.0142
TND-000514,MPLADS-000514,5,0,Open e-Tender,1224000.0,-0.0656
TND-000515,MPLADS-000515,3,0,Open e-Tender,3945000.0,-0.0589
TND-000516,MPLADS-000516,5,0,Open e-Tender,1518000.0,-0.0772
TND-000517,MPLADS-000517,5,0,Open e-Tender,1536000.0,-0.0173
TND-000518,MPLADS-000518,7,0,Open e-Tender,586000.0,-0.0085
TND-000519,MPLADS-000519,3,0,Open e-Tender,542000.0,-0.0163
TND-000520,MPLADS-000520,1,1,Single Tender Inquiry,3531000.0,0.0176
TND-000521,MPLADS-000521,7,0,Open e-Tender,569000.0,-0.0748
TND-000522,MPLADS-000522,4,0,Open e-Tender,2584000.0,-0.0275
TND-000523,MPLADS-000523,4,0,Open e-Tender,1732000.0,-0.0006
TND-000524,MPLADS-000524,7,0,Open e-Tender,2970000.0,-0.0297
TND-000525,MPLADS-000525,4,0,Open e-Tender,11412000.0,-0.0023
TND-000526,MPLADS-000526,1,1,Single Tender Inquiry,1372000.0,0.0051
TND-000527,MPLADS-000527,3,0,Open e-Tender,15382000.0,0.0185
TND-000528,MPLADS-000528,6,0,Open e-Tender,1959000.0,0.0077
TND-000529,MPLADS-000529,6,0,Open e-Tender,3244000.0,-0.0442
TND-000530,MPLADS-000530,3,0,Open e-Tender,1667000.0,-0.0614
TND-000531,MPLADS-000531,4,0,Open e-Tender,2299000.0,-0.0073
TND-000532,MPLADS-000532,7,0,Open e-Tender,3025000.0,-0.0069
TND-000533,MPLADS-000533,4,0,Open e-Tender,3662000.0,0.0167
TND-000534,MPLADS-000534,5,0,Open e-Tender,2282000.0,-0.0031
TND-000535,MPLADS-000535,7,0,Open e-Tender,3643000.0,-0.0478
TND-000536,MPLADS-000536,4,0,Open e-Tender,2412000.0,0.0
TND-000537,MPLADS-000537,4,0,Open e-Tender,1623000.0,0.0195
TND-000538,MPLADS-000538,5,0,Open e-Tender,12945000.0,0.0031
TND-000539,MPLADS-000539,6,0,Open e-Tender,995000.0,-0.0701
TND-000540,MPLADS-000540,6,0,Open e-Tender,1789000.0,-0.0554
TND-000541,MPLADS-000541,7,0,Open e-Tender,2754000.0,-0.0734
TND-000542,MPLADS-000542,7,0,Open e-Tender,2807000.0,-0.052
TND-000543,MPLADS-000543,1,1,Single Tender Inquiry,2244000.0,-0.0332
TND-000544,MPLADS-000544,6,0,Open e-Tender,3583000.0,-0.0306
TND-000545,MPLADS-000545,3,0,Open e-Tender,1060000.0,-0.0468
TND-000546,MPLADS-000546,4,0,Open e-Tender,749000.0,0.004
TND-000547,MPLADS-000547,4,0,Open e-Tender,1093000.0,-0.0674
TND-000548,MPLADS-000548,3,0,Open e-Tender,888000.0,-0.0553
TND-000549,MPLADS-000549,3,0,Open e-Tender,4159000.0,0.0109
TND-000550,MPLADS-000550,6,0,Open e-Tender,2065000.0,-0.0614
TND-000551,MPLADS-000551,4,0,Open e-Tender,2812000.0,-0.029
TND-000552,MPLADS-000552,3,0,Open e-Tender,9291000.0,-0.0709
TND-000553,MPLADS-000553,7,0,Open e-Tender,3734000.0,-0.0161
TND-000554,MPLADS-000554,1,1,Single Tender Inquiry,1460000.0,-0.0162
TND-000555,MPLADS-000555,6,0,Open e-Tender,15244000.0,0.0035
TND-000556,MPLADS-000556,7,0,Open e-Tender,849000.0,-0.0297
TND-000557,MPLADS-000557,5,0,Open e-Tender,12363000.0,-0.0219
TND-000558,MPLADS-000558,3,0,Open e-Tender,61548000.0,-0.0706
TND-000559,MPLADS-000559,7,0,Open e-Tender,537000.0,-0.0773
TND-000560,MPLADS-000560,6,0,Open e-Tender,842000.0,0.0036
TND-000561,MPLADS-000561,3,0,Open e-Tender,3124000.0,0.0068
TND-000562,MPLADS-000562,4,0,Open e-Tender,16607000.0,-0.0115
TND-000563,MPLADS-000563,6,0,Open e-Tender,1994000.0,0.0112
TND-000564,MPLADS-000564,7,0,Open e-Tender,5548000.0,-0.017
TND-000565,MPLADS-000565,5,0,Open e-Tender,626000.0,0.0081
TND-000566,MPLADS-000566,5,0,Open e-Tender,16511000.0,-0.0158
TND-000567,MPLADS-000567,3,0,Open e-Tender,1051000.0,-0.0748
TND-000568,MPLADS-000568,4,0,Open e-Tender,12759000.0,-0.0674
TND-000569,MPLADS-000569,4,0,Open e-Tender,2477000.0,-0.0233
TND-000570,MPLADS-000570,1,1,Single Tender Inquiry,2855000.0,-0.0715
TND-000571,MPLADS-000571,7,0,Open e-Tender,1358000.0,-0.0389
TND-000572,MPLADS-000572,5,0,Open e-Tender,1427000.0,-0.0758
TND-000573,MPLADS-000573,5,0,Open e-Tender,578000.0,-0.0707
TND-000574,MPLADS-000574,5,0,Open e-Tender,2545000.0,-0.0678
TND-000575,MPLADS-000575,7,0,Open e-Tender,1632000.0,0.0074
TND-000576,MPLADS-000576,6,0,Open e-Tender,2505000.0,-0.0203
TND-000577,MPLADS-000577,5,0,Open e-Tender,402000.0,0.0075
TND-000578,MPLADS-000578,6,0,Open e-Tender,1881000.0,0.014
TND-000579,MPLADS-000579,7,0,Open e-Tender,1487000.0,-0.004
TND-000580,MPLADS-000580,4,0,Open e-Tender,552000.0,-0.0036
TND-000581,MPLADS-000581,5,0,Open e-Tender,2621000.0,0.005
TND-000582,MPLADS-000582,3,0,Open e-Tender,1418000.0,0.015
TND-000583,MPLADS-000583,7,0,Open e-Tender,2127000.0,-0.0764
TND-000584,MPLADS-000584,7,0,Open e-Tender,3556000.0,-0.0443
TND-000585,MPLADS-000585,6,0,Open e-Tender,2970000.0,-0.0281
TND-000586,MPLADS-000586,3,0,Open e-Tender,2872000.0,-0.0636
TND-000587,MPLADS-000587,6,0,Open e-Tender,2605000.0,-0.0302
TND-000588,MPLADS-000588,3,0,Open e-Tender,1919000.0,-0.077
TND-000589,MPLADS-000589,5,0,Open e-Tender,361000.0,-0.0137
TND-000590,MPLADS-000590,4,0,Open e-Tender,2020000.0,-0.0776
TND-000591,MPLADS-000591,7,0,Open e-Tender,1937000.0,-0.0382
TND-000592,MPLADS-000592,3,0,Open e-Tender,1595000.0,0.0133
TND-000593,MPLADS-000593,6,0,Open e-Tender,13952000.0,-0.0453
TND-000594,MPLADS-000594,4,0,Open e-Tender,3780000.0,0.0123
TND-000595,MPLADS-000595,3,0,Open e-Tender,1052000.0,-0.0159
TND-000596,MPLADS-000596,3,0,Open e-Tender,3703000.0,-0.0263
TND-000597,MPLADS-000597,5,0,Open e-Tender,1392000.0,-0.0763
TND-000598,MPLADS-000598,6,0,Open e-Tender,1939000.0,-0.001
TND-000599,MPLADS-000599,5,0,Open e-Tender,2690000.0,0.0147
TND-000600,MPLADS-000600,6,0,Open e-Tender,750000.0,0.0013
TND-000601,MPLADS-000601,6,0,Open e-Tender,606000.0,-0.0663
TND-000602,MPLADS-000602,4,0,Open e-Tender,2979000.0,-0.0381
TND-000603,MPLADS-000603,6,0,Open e-Tender,2691000.0,-0.0584
TND-000604,MPLADS-000604,6,0,Open e-Tender,52964000.0,-0.0015
TND-000605,MPLADS-000605,5,0,Open e-Tender,15442000.0,-0.0476
TND-000606,MPLADS-000606,7,0,Open e-Tender,1571000.0,-0.0553
TND-000607,MPLADS-000607,4,0,Open e-Tender,2712000.0,0.0086
TND-000608,MPLADS-000608,4,0,Open e-Tender,3377000.0,0.0015
TND-000609,MPLADS-000609,3,0,Open e-Tender,1739000.0,0.0023
TND-000610,MPLADS-000610,7,0,Open e-Tender,2847000.0,0.0018
TND-000611,MPLADS-000611,6,0,Open e-Tender,3054000.0,0.0026
TND-000612,MPLADS-000612,5,0,Open e-Tender,10701000.0,-0.0605
TND-000613,MPLADS-000613,6,0,Open e-Tender,2944000.0,0.0003
TND-000614,MPLADS-000614,3,0,Open e-Tender,1879000.0,-0.0126
TND-000615,MPLADS-000615,4,0,Open e-Tender,688000.0,0.0103
TND-000616,MPLADS-000616,7,0,Open e-Tender,9235000.0,-0.0744
TND-000617,MPLADS-000617,7,0,Open e-Tender,1869000.0,-0.066
TND-000618,MPLADS-000618,3,0,Open e-Tender,14999000.0,0.0043
TND-000619,MPLADS-000619,1,1,Single Tender Inquiry,347000.0,-0.0519
TND-000620,MPLADS-000620,3,0,Open e-Tender,2385000.0,-0.0136
TND-000621,MPLADS-000621,3,0,Open e-Tender,2764000.0,-0.0107
TND-000622,MPLADS-000622,6,0,Open e-Tender,9444000.0,0.0171
TND-000623,MPLADS-000623,7,0,Open e-Tender,10166000.0,-0.0583
TND-000624,MPLADS-000624,4,0,Open e-Tender,2318000.0,-0.075
TND-000625,MPLADS-000625,4,0,Open e-Tender,430000.0,0.0047
TND-000626,MPLADS-000626,7,0,Open e-Tender,14164000.0,-0.0572
TND-000627,MPLADS-000627,6,0,Open e-Tender,2840000.0,-0.0118
TND-000628,MPLADS-000628,3,0,Open e-Tender,2543000.0,0.0103
TND-000629,MPLADS-000629,6,0,Open e-Tender,1640000.0,0.0086
TND-000630,MPLADS-000630,4,0,Open e-Tender,1707000.0,-0.0378
TND-000631,MPLADS-000631,4,0,Open e-Tender,2376000.0,-0.0373
TND-000632,MPLADS-000632,6,0,Open e-Tender,3870000.0,0.0076
TND-000633,MPLADS-000633,6,0,Open e-Tender,896000.0,-0.0397
TND-000634,MPLADS-000634,6,0,Open e-Tender,1720000.0,-0.0632
TND-000635,MPLADS-000635,7,0,Open e-Tender,3312000.0,0.0036
TND-000636,MPLADS-000636,7,0,Open e-Tender,556000.0,-0.0364
TND-000637,MPLADS-000637,7,0,Open e-Tender,3075000.0,-0.055
TND-000638,MPLADS-000638,4,0,Open e-Tender,589000.0,-0.071
TND-000639,MPLADS-000639,3,0,Open e-Tender,9912000.0,0.0034
TND-000640,MPLADS-000640,4,0,Open e-Tender,2412000.0,-0.0371
TND-000641,MPLADS-000641,3,0,Open e-Tender,2272000.0,-0.0035
TND-000642,MPLADS-000642,6,0,Open e-Tender,67125000.0,-0.0626
TND-000643,MPLADS-000643,5,0,Open e-Tender,7839000.0,-0.0528
TND-000644,MPLADS-000644,6,0,Open e-Tender,1960000.0,-0.0041
TND-000645,MPLADS-000645,3,0,Open e-Tender,3549000.0,-0.0372
TND-000646,MPLADS-000646,1,1,Single Tender Inquiry,2789000.0,-0.018
TND-000647,MPLADS-000647,3,0,Open e-Tender,2692000.0,-0.044
TND-000648,MPLADS-000648,5,0,Open e-Tender,566000.0,-0.0174
TND-000649,MPLADS-000649,5,0,Open e-Tender,385000.0,0.0079
TND-000650,MPLADS-000650,4,0,Open e-Tender,2531000.0,-0.0384
TND-000651,MPLADS-000651,5,0,Open e-Tender,1347000.0,-0.0413
TND-000652,MPLADS-000652,5,0,Open e-Tender,2314000.0,-0.0493
TND-000653,MPLADS-000653,5,0,Open e-Tender,3135000.0,-0.0366
TND-000654,MPLADS-000654,6,0,Open e-Tender,1884000.0,-0.0446
TND-000655,MPLADS-000655,3,0,Open e-Tender,674000.0,-0.0059
TND-000656,MPLADS-000656,1,1,Single Tender Inquiry,2310000.0,-0.0407
TND-000657,MPLADS-000657,3,0,Open e-Tender,8945000.0,-0.0132
TND-000658,MPLADS-000658,6,0,Open e-Tender,1941000.0,-0.0564
TND-000659,MPLADS-000659,3,0,Open e-Tender,1659000.0,-0.0525
TND-000660,MPLADS-000660,4,0,Open e-Tender,612000.0,-0.0482
TND-000661,MPLADS-000661,7,0,Open e-Tender,608000.0,-0.044
TND-000662,MPLADS-000662,3,0,Open e-Tender,2831000.0,-0.0184
TND-000663,MPLADS-000663,4,0,Open e-Tender,12621000.0,0.0086
TND-000664,MPLADS-000664,4,0,Open e-Tender,2223000.0,-0.0592
TND-000665,MPLADS-000665,3,0,Open e-Tender,3142000.0,-0.007
TND-000666,MPLADS-000666,1,1,Single Tender Inquiry,2261000.0,-0.0009
TND-000667,MPLADS-000667,6,0,Open e-Tender,15606000.0,-0.0113
TND-000668,MPLADS-000668,6,0,Open e-Tender,461000.0,-0.0687
TND-000669,MPLADS-000669,5,0,Open e-Tender,595000.0,-0.0116
TND-000670,MPLADS-000670,6,0,Open e-Tender,11731000.0,-0.0439
TND-000671,MPLADS-000671,4,0,Open e-Tender,545000.0,-0.0455
TND-000672,MPLADS-000672,4,0,Open e-Tender,12778000.0,-0.0441
TND-000673,MPLADS-000673,3,0,Open e-Tender,673000.0,-0.0161
TND-000674,MPLADS-000674,3,0,Open e-Tender,500000.0,-0.0458
TND-000675,MPLADS-000675,5,0,Open e-Tender,2771000.0,0.0043
TND-000676,MPLADS-000676,4,0,Open e-Tender,619000.0,-0.0747
TND-000677,MPLADS-000677,4,0,Open e-Tender,2099000.0,0.0116
TND-000678,MPLADS-000678,5,0,Open e-Tender,3115000.0,-0.0612
TND-000679,MPLADS-000679,5,0,Open e-Tender,7358000.0,-0.0766
TND-000680,MPLADS-000680,3,0,Open e-Tender,564000.0,-0.007
TND-000681,MPLADS-000681,7,0,Open e-Tender,415000.0,-0.0166
TND-000682,MPLADS-000682,5,0,Open e-Tender,783000.0,-0.0309
TND-000683,MPLADS-000683,5,0,Open e-Tender,2517000.0,0.006
TND-000684,MPLADS-000684,4,0,Open e-Tender,2439000.0,-0.0306
TND-000685,MPLADS-000685,6,0,Open e-Tender,3868000.0,-0.0591
TND-000686,MPLADS-000686,3,0,Open e-Tender,1826000.0,-0.0395
TND-000687,MPLADS-000687,1,1,Single Tender Inquiry,2535000.0,-0.0649
TND-000688,MPLADS-000688,3,0,Open e-Tender,2287000.0,-0.0677
TND-000689,MPLADS-000689,6,0,Open e-Tender,752000.0,-0.0505
TND-000690,MPLADS-000690,4,0,Open e-Tender,585000.0,-0.0347
TND-000691,MPLADS-000691,5,0,Open e-Tender,1770000.0,-0.0023
TND-000692,MPLADS-000692,3,0,Open e-Tender,1321000.0,-0.0112
TND-000693,MPLADS-000693,5,0,Open e-Tender,662000.0,-0.0178
TND-000694,MPLADS-000694,3,0,Open e-Tender,1402000.0,-0.0508
TND-000695,MPLADS-000695,1,1,Single Tender Inquiry,1573000.0,-0.0218
TND-000696,MPLADS-000696,7,0,Open e-Tender,2041000.0,0.019
TND-000697,MPLADS-000697,6,0,Open e-Tender,651000.0,-0.0106
TND-000698,MPLADS-000698,3,0,Open e-Tender,2871000.0,-0.0531
TND-000699,MPLADS-000699,5,0,Open e-Tender,11538000.0,0.0072
TND-000700,MPLADS-000700,6,0,Open e-Tender,2049000.0,-0.0787
TND-000701,MPLADS-000701,3,0,Open e-Tender,1776000.0,-0.0045
TND-000702,MPLADS-000702,7,0,Open e-Tender,582000.0,-0.0412
TND-000703,MPLADS-000703,3,0,Open e-Tender,1612000.0,-0.0295
TND-000704,MPLADS-000704,6,0,Open e-Tender,1751000.0,-0.076
TND-000705,MPLADS-000705,1,1,Single Tender Inquiry,818000.0,-0.0444
TND-000706,MPLADS-000706,4,0,Open e-Tender,1323000.0,-0.0729
TND-000707,MPLADS-000707,7,0,Open e-Tender,1508000.0,-0.0498
TND-000708,MPLADS-000708,1,1,Single Tender Inquiry,490000.0,-0.0258
TND-000709,MPLADS-000709,6,0,Open e-Tender,566000.0,-0.0374
TND-000710,MPLADS-000710,6,0,Open e-Tender,2411000.0,0.0139
TND-000711,MPLADS-000711,3,0,Open e-Tender,1755000.0,-0.0261
TND-000712,MPLADS-000712,4,0,Open e-Tender,2521000.0,-0.0024
TND-000713,MPLADS-000713,4,0,Open e-Tender,2369000.0,0.018
TND-000714,MPLADS-000714,4,0,Open e-Tender,1369000.0,-0.0087
TND-000715,MPLADS-000715,3,0,Open e-Tender,13923000.0,-0.055
TND-000716,MPLADS-000716,5,0,Open e-Tender,390000.0,0.0183
TND-000717,MPLADS-000717,3,0,Open e-Tender,1028000.0,-0.0739
TND-000718,MPLADS-000718,7,0,Open e-Tender,2125000.0,-0.0496
TND-000719,MPLADS-000719,5,0,Open e-Tender,527000.0,-0.0572
TND-000720,MPLADS-000720,7,0,Open e-Tender,2703000.0,-0.0011
