progress_id,project_id,physical_progress,financial_progress,planned_duration_days,actual_duration_days,extension_count,progress_gap
PROG-000406,MPLADS-000406,87.1,87.3,120,127,0,0.2
PROG-000407,MPLADS-000407,99.0,88.2,210,202,0,-10.8
PROG-000408,MPLADS-000408,93.7,91.2,150,178,0,-2.5
PROG-000409,MPLADS-000409,79.0,95.5,120,145,0,16.5
PROG-000410,MPLADS-000410,85.8,97.1,400,426,0,11.3
PROG-000411,MPLADS-000411,99.4,87.0,120,147,0,-12.4
PROG-000412,MPLADS-000412,94.3,88.4,150,144,0,-5.9
PROG-000413,MPLADS-000413,86.9,94.6,400,391,0,7.7
PROG-000414,MPLADS-000414,70.4,88.0,400,431,0,17.6
PROG-000415,MPLADS-000415,96.0,97.4,160,150,0,1.4
PROG-000416,MPLADS-000416,76.0,90.3,150,166,0,14.3
PROG-000417,MPLADS-000417,95.6,133.7,120,106,0,38.1
PROG-000418,MPLADS-000418,76.5,97.0,160,177,0,20.5
PROG-000419,MPLADS-000419,91.5,93.3,90,119,0,1.8
PROG-000420,MPLADS-000420,75.0,149.8,180,184,0,74.8
PROG-000421,MPLADS-000421,79.4,96.4,160,154,0,17.0
PROG-000422,MPLADS-000422,83.2,86.5,180,198,0,3.3
PROG-000423,MPLADS-000423,76.6,96.7,210,231,0,20.1
PROG-000424,MPLADS-000424,84.3,85.9,210,239,0,1.6
PROG-000425,MPLADS-000425,62.3,85.9,150,600,4,23.6
PROG-000426,MPLADS-000426,73.7,88.1,180,196,0,14.4
PROG-000427,MPLADS-000427,79.6,93.6,160,160,0,14.0
PROG-000428,MPLADS-000428,19.1,86.7,180,194,0,67.6
PROG-000429,MPLADS-000429,89.3,90.4,210,196,0,1.1
PROG-000430,MPLADS-000430,93.4,89.3,150,177,0,-4.1
PROG-000431,MPLADS-000431,95.4,87.3,120,126,0,-8.1
PROG-000432,MPLADS-000432,72.3,97.1,150,172,0,24.8
PROG-000433,MPLADS-000433,11.9,54.4,90,105,0,42.5
PROG-000434,MPLADS-000434,97.7,97.3,400,410,0,-0.4
PROG-000435,MPLADS-000435,79.1,93.2,180,187,0,14.1
PROG-000436,MPLADS-000436,95.5,89.6,160,155,0,-5.9
PROG-000437,MPLADS-000437,78.2,96.8,60,54,0,18.6
PROG-000438,MPLADS-000438,29.7,86.4,120,113,0,56.7
PROG-000439,MPLADS-000439,79.3,86.3,90,90,0,7.0
PROG-000440,MPLADS-000440,78.7,85.8,90,110,0,7.1
PROG-000441,MPLADS-000441,82.9,85.6,150,168,0,2.7
PROG-000442,MPLADS-000442,71.1,92.7,160,156,0,21.6
PROG-000443,MPLADS-000443,72.9,90.7,120,109,0,17.8
PROG-000444,MPLADS-000444,97.1,89.4,210,243,0,-7.7
PROG-000445,MPLADS-000445,99.2,87.3,120,115,0,-11.9
PROG-000446,MPLADS-000446,74.9,94.8,60,80,0,19.9
PROG-000447,MPLADS-000447,89.5,95.0,60,68,0,5.5
PROG-000448,MPLADS-000448,48.6,86.8,210,840,2,38.2
PROG-000449,MPLADS-000449,76.7,85.3,210,217,0,8.6
PROG-000450,MPLADS-000450,90.8,87.1,180,165,0,-3.7
PROG-000451,MPLADS-000451,96.4,89.3,150,152,0,-7.1
PROG-000452,MPLADS-000452,72.3,95.7,400,399,0,23.4
PROG-000453,MPLADS-000453,84.4,93.1,180,190,0,8.7
PROG-000454,MPLADS-000454,19.6,94.5,210,212,0,74.9
PROG-000455,MPLADS-000455,75.3,85.2,60,62,0,9.9
PROG-000456,MPLADS-000456,90.6,91.2,160,176,0,0.6
PROG-000457,MPLADS-000457,95.7,86.9,180,189,0,-8.8
PROG-000458,MPLADS-000458,77.7,95.8,400,422,0,18.1
PROG-000459,MPLADS-000459,89.0,94.6,90,75,0,5.6
PROG-000460,MPLADS-000460,96.0,89.2,90,111,0,-6.8
PROG-000461,MPLADS-000461,98.9,93.9,180,169,0,-5.0
PROG-000462,MPLADS-000462,73.5,96.7,210,232,0,23.2
PROG-000463,MPLADS-000463,50.5,90.2,160,640,4,39.7
PROG-000464,MPLADS-000464,90.7,96.9,180,206,0,6.2
PROG-000465,MPLADS-000465,96.4,96.3,400,432,0,-0.1
PROG-000466,MPLADS-000466,99.9,90.9,90,107,0,-9.0
PROG-000467,MPLADS-000467,84.5,136.1,60,47,0,51.6
PROG-000468,MPLADS-000468,95.5,88.5,210,240,0,-7.0
PROG-000469,MPLADS-000469,79.8,86.6,400,420,0,6.8
PROG-000470,MPLADS-000470,82.0,95.3,180,196,0,13.3
PROG-000471,MPLADS-000471,91.2,97.2,210,227,0,6.0
PROG-000472,MPLADS-000472,98.1,90.0,400,395,0,-8.1
PROG-000473,MPLADS-000473,73.4,153.3,180,191,0,79.9
PROG-000474,MPLADS-000474,81.5,85.8,160,176,0,4.3
PROG-000475,MPLADS-000475,71.7,89.5,150,147,0,17.8
PROG-000476,MPLADS-000476,73.6,95.7,120,108,0,22.1
PROG-000477,MPLADS-000477,83.8,92.2,400,418,0,8.4
PROG-000478,MPLADS-000478,74.2,158.0,210,196,0,83.8
PROG-000479,MPLADS-000479,87.5,96.9,90,105,0,9.4
PROG-000480,MPLADS-000480,78.8,96.8,400,387,0,18.0
PROG-000481,MPLADS-000481,96.3,88.9,120,134,0,-7.4
PROG-000482,MPLADS-000482,76.1,92.1,400,386,0,16.0
PROG-000483,MPLADS-000483,92.9,96.8,90,78,0,3.9
PROG-000484,MPLADS-000484,92.1,85.7,210,230,0,-6.4
PROG-000485,MPLADS-000485,72.5,89.2,160,189,0,16.7
PROG-000486,MPLADS-000486,95.0,88.3,160,153,0,-6.7
PROG-000487,MPLADS-000487,79.9,95.9,120,153,0,16.0
PROG-000488,MPLADS-000488,0.0,100.0,400,433,0,100.0
PROG-000489,MPLADS-000489,83.4,89.2,150,174,0,5.8
PROG-000490,MPLADS-000490,84.4,92.9,120,149,0,8.5
PROG-000491,MPLADS-000491,79.9,93.6,180,165,0,13.7
PROG-000492,MPLADS-000492,84.4,86.0,160,174,0,1.6
PROG-000493,MPLADS-000493,74.7,94.1,160,151,0,19.4
PROG-000494,MPLADS-000494,84.5,96.9,60,73,0,12.4
PROG-000495,MPLADS-000495,88.7,97.3,120,125,0,8.6
PROG-000496,MPLADS-000496,90.5,93.0,150,178,0,2.5
PROG-000497,MPLADS-000497,75.3,94.0,400,411,0,18.7
PROG-000498,MPLADS-000498,70.7,91.9,180,204,0,21.2
PROG-000499,MPLADS-000499,79.8,89.3,160,145,0,9.5
PROG-000500,MPLADS-000500,85.9,85.1,90,96,0,-0.8
PROG-000501,MPLADS-000501,79.7,97.5,400,410,0,17.8
PROG-000502,MPLADS-000502,97.9,93.7,160,172,0,-4.2
PROG-000503,MPLADS-000503,90.7,91.2,120,152,0,0.5
PROG-000504,MPLADS-000504,82.5,93.4,400,408,0,10.9
PROG-000505,MPLADS-000505,93.2,90.8,120,128,0,-2.4
PROG-000506,MPLADS-000506,99.5,91.8,210,220,0,-7.7
PROG-000507,MPLADS-000507,73.6,154.2,120,109,0,80.6
PROG-000508,MPLADS-000508,93.4,148.8,400,414,0,55.4
PROG-000509,MPLADS-000509,22.1,86.1,160,156,0,64.0
PROG-000510,MPLADS-000510,88.9,97.8,160,150,0,8.9
PROG-000511,MPLADS-000511,96.3,93.8,180,194,0,-2.5
PROG-000512,MPLADS-000512,75.0,127.8,180,206,0,52.8
PROG-000513,MPLADS-000513,20.7,87.2,180,195,0,66.5
PROG-000514,MPLADS-000514,79.6,85.9,120,130,0,6.3
PROG-000515,MPLADS-000515,76.9,91.4,210,208,0,14.5
PROG-000516,MPLADS-000516,28.5,90.1,120,147,0,61.6
PROG-000517,MPLADS-000517,86.0,85.2,150,165,0,-0.8
PROG-000518,MPLADS-000518,93.8,91.0,60,57,0,-2.8
PROG-000519,MPLADS-000519,83.2,96.8,60,45,0,13.6
PROG-000520,MPLADS-000520,77.8,92.6,210,218,0,14.8
PROG-000521,MPLADS-000521,97.5,97.9,60,80,0,0.4
PROG-000522,MPLADS-000522,91.9,86.5,180,208,0,-5.4
PROG-000523,MPLADS-000523,88.2,86.2,120,129,0,-2.0
PROG-000524,MPLADS-000524,31.2,87.0,180,197,0,55.8
PROG-000525,MPLADS-000525,26.1,98.2,400,400,0,72.1
PROG-000526,MPLADS-000526,78.7,89.2,150,155,0,10.5
PROG-000527,MPLADS-000527,72.0,95.5,400,412,0,23.5
PROG-000528,MPLADS-000528,93.1,87.2,120,117,0,-5.9
PROG-000529,MPLADS-000529,78.3,96.2,210,221,0,17.9
PROG-000530,MPLADS-000530,96.7,93.2,180,184,0,-3.5
PROG-000531,MPLADS-000531,96.1,88.8,160,182,0,-7.3
PROG-000532,MPLADS-000532,72.7,92.4,160,150,0,19.7
PROG-000533,MPLADS-000533,84.7,90.8,210,228,0,6.1
PROG-000534,MPLADS-000534,78.1,85.1,180,202,0,7.0
PROG-000535,MPLADS-000535,92.6,92.9,210,196,0,0.3
PROG-000536,MPLADS-000536,72.5,125.3,120,143,0,52.8
PROG-000537,MPLADS-000537,76.4,88.2,120,113,0,11.8
PROG-000538,MPLADS-000538,96.6,87.2,400,422,0,-9.4
PROG-000539,MPLADS-000539,80.0,92.1,150,156,0,12.1
PROG-000540,MPLADS-000540,88.3,95.5,160,194,0,7.2
PROG-000541,MPLADS-000541,76.4,94.0,180,175,0,17.6
PROG-000542,MPLADS-000542,98.8,87.1,210,202,0,-11.7
PROG-000543,MPLADS-000543,81.1,91.8,180,172,0,10.7
PROG-000544,MPLADS-000544,93.7,88.3,210,222,0,-5.4
PROG-000545,MPLADS-000545,81.2,91.6,90,96,0,10.4
PROG-000546,MPLADS-000546,81.9,89.1,90,89,0,7.2
PROG-000547,MPLADS-000547,86.3,94.6,150,183,0,8.3
PROG-000548,MPLADS-000548,79.1,94.3,90,109,0,15.2
PROG-000549,MPLADS-000549,95.9,96.4,210,199,0,0.5
PROG-000550,MPLADS-000550,93.7,90.5,160,187,0,-3.2
PROG-000551,MPLADS-000551,0.0,100.0,160,159,0,100.0
PROG-000552,MPLADS-000552,88.3,92.7,160,175,0,4.4
PROG-000553,MPLADS-000553,95.8,93.3,210,203,0,-2.5
PROG-000554,MPLADS-000554,74.6,97.9,120,154,0,23.3
PROG-000555,MPLADS-000555,53.4,87.2,400,1200,3,33.8
PROG-000556,MPLADS-000556,71.4,85.2,90,103,0,13.8
PROG-000557,MPLADS-000557,93.6,93.5,400,389,0,-0.1
PROG-000558,MPLADS-000558,95.8,94.5,400,389,0,-1.3
PROG-000559,MPLADS-000559,92.0,95.1,90,83,0,3.1
PROG-000560,MPLADS-000560,99.5,94.4,90,84,0,-5.1
PROG-000561,MPLADS-000561,81.5,86.3,180,174,0,4.8
PROG-000562,MPLADS-000562,77.7,95.1,400,424,0,17.4
PROG-000563,MPLADS-000563,77.2,87.2,120,132,0,10.0
PROG-000564,MPLADS-000564,96.4,94.9,150,174,0,-1.5
PROG-000565,MPLADS-000565,98.4,96.6,60,83,0,-1.8
PROG-000566,MPLADS-000566,83.7,89.2,400,414,0,5.5
PROG-000567,MPLADS-000567,87.1,97.3,150,136,0,10.2
PROG-000568,MPLADS-000568,88.6,93.7,400,412,0,5.1
PROG-000569,MPLADS-000569,93.0,134.8,160,179,0,41.8
PROG-000570,MPLADS-000570,84.7,89.8,160,185,0,5.1
PROG-000571,MPLADS-000571,96.6,92.4,150,158,0,-4.2
PROG-000572,MPLADS-000572,86.2,87.5,150,181,0,1.3
PROG-000573,MPLADS-000573,97.6,154.7,60,80,0,57.1
PROG-000574,MPLADS-000574,96.6,94.6,210,213,0,-2.0
PROG-000575,MPLADS-000575,84.8,95.2,160,187,0,10.4
PROG-000576,MPLADS-000576,75.3,92.9,180,206,0,17.6
PROG-000577,MPLADS-000577,73.0,95.5,60,56,0,22.5
PROG-000578,MPLADS-000578,74.5,91.1,150,183,0,16.6
PROG-000579,MPLADS-000579,85.6,91.9,150,164,0,6.3
PROG-000580,MPLADS-000580,76.7,91.2,60,85,0,14.5
PROG-000581,MPLADS-000581,90.5,97.4,210,244,0,6.9
PROG-000582,MPLADS-000582,91.5,141.8,120,151,0,50.3
PROG-000583,MPLADS-000583,97.3,93.5,160,157,0,-3.8
PROG-000584,MPLADS-000584,24.9,50.3,210,198,0,25.4
PROG-000585,MPLADS-000585,47.4,90.8,180,720,4,43.4
PROG-000586,MPLADS-000586,91.3,95.8,160,183,0,4.5
PROG-000587,MPLADS-000587,80.2,92.1,160,159,0,11.9
PROG-000588,MPLADS-000588,75.0,92.2,180,205,0,17.2
PROG-000589,MPLADS-000589,83.2,155.1,60,50,0,71.9
PROG-000590,MPLADS-000590,76.8,86.6,120,138,0,9.8
PROG-000591,MPLADS-000591,89.7,97.4,150,149,0,7.7
PROG-000592,MPLADS-000592,93.7,89.6,150,157,0,-4.1
PROG-000593,MPLADS-000593,96.6,87.7,400,430,0,-8.9
PROG-000594,MPLADS-000594,94.0,131.5,210,243,0,37.5
PROG-000595,MPLADS-000595,96.9,90.9,150,167,0,-6.0
PROG-000596,MPLADS-000596,80.7,85.3,210,208,0,4.6
PROG-000597,MPLADS-000597,70.4,86.9,120,134,0,16.5
PROG-000598,MPLADS-000598,79.6,87.5,120,154,0,7.9
PROG-000599,MPLADS-000599,70.5,88.0,160,169,0,17.5
PROG-000600,MPLADS-000600,75.0,94.5,90,81,0,19.5
PROG-000601,MPLADS-000601,72.3,91.8,90,78,0,19.5
PROG-000602,MPLADS-000602,27.3,94.4,210,198,0,67.1
PROG-000603,MPLADS-000603,72.1,91.6,180,188,0,19.5
PROG-000604,MPLADS-000604,93.4,92.0,400,417,0,-1.4
PROG-000605,MPLADS-000605,70.6,88.8,400,407,0,18.2
PROG-000606,MPLADS-000606,73.6,97.0,120,118,0,23.4
PROG-000607,MPLADS-000607,74.7,96.4,160,181,0,21.7
PROG-000608,MPLADS-000608,73.7,94.4,210,237,0,20.7
PROG-000609,MPLADS-000609,93.6,90.2,150,175,0,-3.4
PROG-000610,MPLADS-000610,71.8,91.7,180,211,0,19.9
PROG-000611,MPLADS-000611,16.8,97.1,210,206,0,80.3
PROG-000612,MPLADS-000612,99.3,86.3,180,210,0,-13.0
PROG-000613,MPLADS-000613,86.1,85.2,160,156,0,-0.9
PROG-000614,MPLADS-000614,87.6,86.9,160,145,0,-0.7
PROG-000615,MPLADS-000615,71.0,85.4,60,62,0,14.4
PROG-000616,MPLADS-000616,83.6,88.7,400,421,0,5.1
PROG-000617,MPLADS-000617,94.5,130.6,150,166,0,36.1
PROG-000618,MPLADS-000618,93.7,87.4,400,423,0,-6.3
PROG-000619,MPLADS-000619,75.3,88.6,60,76,0,13.3
PROG-000620,MPLADS-000620,85.7,86.8,160,175,0,1.1
PROG-000621,MPLADS-000621,95.2,92.5,210,199,0,-2.7
PROG-000622,MPLADS-000622,93.3,94.9,400,398,0,1.6
PROG-000623,MPLADS-000623,80.3,96.9,400,417,0,16.6
PROG-000624,MPLADS-000624,96.2,85.5,180,183,0,-10.7
PROG-000625,MPLADS-000625,21.7,96.1,60,88,0,74.4
PROG-000626,MPLADS-000626,90.5,95.8,400,417,0,5.3
PROG-000627,MPLADS-000627,90.3,91.0,160,194,0,0.7
PROG-000628,MPLADS-000628,95.1,85.9,180,176,0,-9.2
PROG-000629,MPLADS-000629,79.4,96.3,150,171,0,16.9
PROG-000630,MPLADS-000630,87.9,85.9,150,174,0,-2.0
PROG-000631,MPLADS-000631,81.9,93.0,180,182,0,11.1
PROG-000632,MPLADS-000632,74.6,92.2,210,195,0,17.6
PROG-000633,MPLADS-000633,93.1,94.9,90,87,0,1.8
PROG-000634,MPLADS-000634,73.2,85.5,150,146,0,12.3
PROG-000635,MPLADS-000635,16.5,48.5,180,179,0,32.0
PROG-000636,MPLADS-000636,78.7,87.8,60,89,0,9.1
PROG-000637,MPLADS-000637,99.8,85.2,180,171,0,-14.6
PROG-000638,MPLADS-000638,82.1,88.7,90,76,0,6.6
PROG-000639,MPLADS-000639,76.8,93.1,160,184,0,16.3
PROG-000640,MPLADS-000640,88.5,93.8,120,140,0,5.3
PROG-000641,MPLADS-000641,98.8,90.6,120,129,0,-8.2
PROG-000642,MPLADS-000642,88.1,94.9,400,404,0,6.8
PROG-000643,MPLADS-000643,99.5,95.0,120,105,0,-4.5
PROG-000644,MPLADS-000644,85.5,92.8,150,137,0,7.3
PROG-000645,MPLADS-000645,88.5,86.7,210,237,0,-1.8
PROG-000646,MPLADS-000646,94.6,90.7,210,209,0,-3.9
PROG-000647,MPLADS-000647,72.4,91.1,160,171,0,18.7
PROG-000648,MPLADS-000648,88.8,90.4,60,72,0,1.6
PROG-000649,MPLADS-000649,91.1,95.1,60,47,0,4.0
PROG-000650,MPLADS-000650,83.1,91.2,210,195,0,8.1
PROG-000651,MPLADS-000651,95.5,95.6,150,135,0,0.1
PROG-000652,MPLADS-000652,86.2,93.8,210,206,0,7.6
PROG-000653,MPLADS-000653,96.1,85.7,210,229,0,-10.4
PROG-000654,MPLADS-000654,87.3,90.6,160,176,0,3.3
PROG-000655,MPLADS-000655,90.4,94.2,60,68,0,3.8
PROG-000656,MPLADS-000656,89.0,87.4,120,140,0,-1.6
PROG-000657,MPLADS-000657,89.6,92.5,400,433,0,2.9
PROG-000658,MPLADS-000658,77.3,97.2,150,139,0,19.9
PROG-000659,MPLADS-000659,84.5,91.8,180,178,0,7.3
PROG-000660,MPLADS-000660,76.8,90.8,60,55,0,14.0
PROG-000661,MPLADS-000661,94.5,93.6,60,56,0,-0.9
PROG-000662,MPLADS-000662,90.2,87.2,210,202,0,-3.0
PROG-000663,MPLADS-000663,84.1,86.4,180,199,0,2.3
PROG-000664,MPLADS-000664,98.0,89.5,180,199,0,-8.5
PROG-000665,MPLADS-000665,79.4,91.4,90,121,0,12.0
PROG-000666,MPLADS-000666,71.5,94.6,160,188,0,23.1
PROG-000667,MPLADS-000667,90.4,93.8,400,427,0,3.4
PROG-000668,MPLADS-000668,92.7,95.8,60,61,0,3.1
PROG-000669,MPLADS-000669,98.5,153.5,60,85,0,55.0
PROG-000670,MPLADS-000670,72.3,88.1,400,406,0,15.8
PROG-000671,MPLADS-000671,44.9,89.1,60,180,3,44.2
PROG-000672,MPLADS-000672,97.4,86.8,210,214,0,-10.6
PROG-000673,MPLADS-000673,81.0,91.7,90,100,0,10.7
PROG-000674,MPLADS-000674,90.6,85.9,60,57,0,-4.7
PROG-000675,MPLADS-000675,94.7,95.6,180,185,0,0.9
PROG-000676,MPLADS-000676,74.8,90.3,60,81,0,15.5
PROG-000677,MPLADS-000677,76.5,93.2,120,148,0,16.7
PROG-000678,MPLADS-000678,80.2,90.1,180,214,0,9.9
PROG-000679,MPLADS-000679,73.6,88.4,150,177,0,14.8
PROG-000680,MPLADS-000680,49.7,87.1,90,360,2,37.4
PROG-000681,MPLADS-000681,99.0,88.8,60,50,0,-10.2
PROG-000682,MPLADS-000682,95.0,88.2,90,78,0,-6.8
PROG-000683,MPLADS-000683,87.6,90.3,120,135,0,2.7
PROG-000684,MPLADS-000684,71.2,88.4,210,233,0,17.2
PROG-000685,MPLADS-000685,81.2,92.4,210,237,0,11.2
PROG-000686,MPLADS-000686,81.8,85.8,160,169,0,4.0
PROG-000687,MPLADS-000687,70.7,91.7,160,177,0,21.0
PROG-000688,MPLADS-000688,75.0,89.7,120,112,0,14.7
PROG-000689,MPLADS-000689,92.6,95.4,90,108,0,2.8
PROG-000690,MPLADS-000690,94.8,91.1,60,51,0,-3.7
PROG-000691,MPLADS-000691,70.5,96.2,120,133,0,25.7
PROG-000692,MPLADS-000692,92.4,85.0,150,150,0,-7.4
PROG-000693,MPLADS-000693,79.9,88.0,60,62,0,8.1
PROG-000694,MPLADS-000694,79.7,91.2,150,157,0,11.5
PROG-000695,MPLADS-000695,95.2,91.3,150,143,0,-3.9
PROG-000696,MPLADS-000696,73.7,89.0,160,190,0,15.3
PROG-000697,MPLADS-000697,81.7,97.4,90,113,0,15.7
PROG-000698,MPLADS-000698,93.4,137.7,180,184,0,44.3
PROG-000699,MPLADS-000699,94.3,89.8,400,420,0,-4.5
PROG-000700,MPLADS-000700,0.0,100.0,160,149,0,100.0
PROG-000701,MPLADS-000701,75.2,87.3,120,106,0,12.1
PROG-000702,MPLADS-000702,84.1,88.2,90,89,0,4.1
PROG-000703,MPLADS-000703,91.6,86.5,150,161,0,-5.1
PROG-000704,MPLADS-000704,82.0,92.6,120,120,0,10.6
PROG-000705,MPLADS-000705,71.7,95.8,90,108,0,24.1
PROG-000706,MPLADS-000706,90.7,88.1,120,149,0,-2.6
PROG-000707,MPLADS-000707,34.3,96.6,150,146,0,62.3
PROG-000708,MPLADS-000708,80.4,96.3,60,62,0,15.9
PROG-000709,MPLADS-000709,15.4,95.6,60,47,0,80.2
PROG-000710,MPLADS-000710,61.6,89.7,120,480,3,28.1
PROG-000711,MPLADS-000711,91.9,87.8,160,153,0,-4.1
PROG-000712,MPLADS-000712,97.6,85.9,180,166,0,-11.7
PROG-000713,MPLADS-000713,27.5,90.9,180,203,0,63.4
PROG-000714,MPLADS-000714,97.1,87.1,150,141,0,-10.0
PROG-000715,MPLADS-000715,99.7,88.4,400,428,0,-11.3
PROG-000716,MPLADS-000716,83.7,88.7,60,73,0,5.0
PROG-000717,MPLADS-000717,79.6,88.0,90,82,0,8.4
PROG-000718,MPLADS-000718,16.5,91.4,120,105,0,74.9
PROG-000719,MPLADS-000719,99.4,91.8,60,69,0,-7.6
PROG-000720,MPLADS-000720,70.0,85.3,160,189,0,15.3
PROG-000721,MPLADS-000721,76.3,89.2,60,70,0,12.9
PROG-000722,MPLADS-000722,73.0,89.8,90,101,0,16.8
PROG-000723,MPLADS-000723,84.1,95.9,180,207,0,11.8
PROG-000724,MPLADS-000724,82.1,88.1,180,165,0,6.0
PROG-000725,MPLADS-000725,86.8,93.5,400,407,0,6.7
PROG-000726,MPLADS-000726,95.9,96.0,90,113,0,0.1
PROG-000727,MPLADS-000727,72.4,85.1,150,173,0,12.7
PROG-000728,MPLADS-000728,71.0,96.2,90,113,0,25.2
PROG-000729,MPLADS-000729,95.8,92.5,90,104,0,-3.3
PROG-000730,MPLADS-000730,86.2,85.4,60,45,0,-0.8
PROG-000731,MPLADS-000731,75.8,87.0,60,93,0,11.2
PROG-000732,MPLADS-000732,92.0,90.3,60,93,0,-1.7
PROG-000733,MPLADS-000733,79.0,92.5,120,110,0,13.5
PROG-000734,MPLADS-000734,75.1,134.9,160,162,0,59.8
PROG-000735,MPLADS-000735,22.0,53.9,90,85,0,31.9
PROG-000736,MPLADS-000736,80.0,93.7,160,187,0,13.7
PROG-000737,MPLADS-000737,78.0,85.8,400,385,0,7.8
PROG-000738,MPLADS-000738,75.6,87.3,120,150,0,11.7
PROG-000739,MPLADS-000739,87.9,98.0,180,189,0,10.1
PROG-000740,MPLADS-000740,14.4,61.3,120,133,0,46.9
PROG-000741,MPLADS-000741,70.4,95.4,160,164,0,25.0
PROG-000742,MPLADS-000742,87.8,96.9,180,194,0,9.1
PROG-000743,MPLADS-000743,88.0,95.2,400,387,0,7.2
PROG-000744,MPLADS-000744,84.8,140.3,60,59,0,55.5
PROG-000745,MPLADS-000745,99.5,93.1,60,79,0,-6.4
PROG-000746,MPLADS-000746,94.5,96.0,60,94,0,1.5
PROG-000747,MPLADS-000747,85.6,87.0,150,157,0,1.4
PROG-000748,MPLADS-000748,96.7,87.9,160,191,0,-8.8
PROG-000749,MPLADS-000749,78.3,97.9,90,123,0,19.6
PROG-000750,MPLADS-000750,95.2,96.7,400,405,0,1.5
PROG-000751,MPLADS-000751,95.1,92.6,160,179,0,-2.5
PROG-000752,MPLADS-000752,86.4,97.5,210,225,0,11.1
PROG-000753,MPLADS-000753,72.7,91.3,120,360,2,18.6
PROG-000754,MPLADS-000754,51.7,88.3,90,360,3,36.6
PROG-000755,MPLADS-000755,80.7,86.9,160,177,0,6.2
PROG-000756,MPLADS-000756,94.1,88.6,90,90,0,-5.5
PROG-000757,MPLADS-000757,85.3,88.2,160,156,0,2.9
PROG-000758,MPLADS-000758,70.9,87.7,180,190,0,16.8
PROG-000759,MPLADS-000759,77.5,89.1,210,243,0,11.6
PROG-000760,MPLADS-000760,77.8,94.4,120,106,0,16.6
PROG-000761,MPLADS-000761,72.1,94.9,180,187,0,22.8
PROG-000762,MPLADS-000762,93.0,89.4,60,72,0,-3.6
PROG-000763,MPLADS-000763,97.4,94.8,150,159,0,-2.6
PROG-000764,MPLADS-000764,94.6,85.2,150,148,0,-9.4
PROG-000765,MPLADS-000765,47.2,95.8,180,540,3,48.6
PROG-000766,MPLADS-000766,92.6,96.5,90,103,0,3.9
PROG-000767,MPLADS-000767,21.0,46.6,160,175,0,25.6
PROG-000768,MPLADS-000768,76.1,94.4,90,90,0,18.3
PROG-000769,MPLADS-000769,99.5,93.5,160,185,0,-6.0
PROG-000770,MPLADS-000770,97.0,89.4,150,157,0,-7.6
PROG-000771,MPLADS-000771,84.2,97.5,60,73,0,13.3
PROG-000772,MPLADS-000772,89.1,85.1,120,132,0,-4.0
PROG-000773,MPLADS-000773,82.4,137.0,160,173,0,54.6
PROG-000774,MPLADS-000774,89.1,90.8,60,87,0,1.7
PROG-000775,MPLADS-000775,95.6,89.0,180,185,0,-6.6
PROG-000776,MPLADS-000776,99.0,92.2,180,183,0,-6.8
PROG-000777,MPLADS-000777,93.6,89.0,90,89,0,-4.6
PROG-000778,MPLADS-000778,86.6,92.6,90,102,0,6.0
PROG-000779,MPLADS-000779,96.8,96.7,180,166,0,-0.1
PROG-000780,MPLADS-000780,12.4,49.4,180,196,0,37.0
PROG-000781,MPLADS-000781,93.8,93.6,60,49,0,-0.2
PROG-000782,MPLADS-000782,96.8,93.1,400,405,0,-3.7
PROG-000783,MPLADS-000783,89.2,86.5,150,142,0,-2.7
PROG-000784,MPLADS-000784,73.8,89.9,160,182,0,16.1
PROG-000785,MPLADS-000785,80.7,87.9,90,119,0,7.2
PROG-000786,MPLADS-000786,91.7,94.8,180,201,0,3.1
PROG-000787,MPLADS-000787,93.1,90.0,180,169,0,-3.1
PROG-000788,MPLADS-000788,78.7,94.1,180,210,0,15.4
PROG-000789,MPLADS-000789,72.7,91.4,90,80,0,18.7
PROG-000790,MPLADS-000790,97.9,97.4,180,166,0,-0.5
PROG-000791,MPLADS-000791,71.0,91.0,150,176,0,20.0
PROG-000792,MPLADS-000792,86.9,92.0,160,187,0,5.1
PROG-000793,MPLADS-000793,72.5,97.6,120,122,0,25.1
PROG-000794,MPLADS-000794,85.5,93.8,160,172,0,8.3
PROG-000795,MPLADS-000795,94.7,94.9,400,409,0,0.2
PROG-000796,MPLADS-000796,85.8,88.3,400,426,0,2.5
PROG-000797,MPLADS-000797,24.3,91.2,180,206,0,66.9
PROG-000798,MPLADS-000798,74.2,86.9,210,630,3,12.7
PROG-000799,MPLADS-000799,92.9,87.6,180,196,0,-5.3
PROG-000800,MPLADS-000800,91.2,86.7,180,180,0,-4.5
PROG-000801,MPLADS-000801,90.2,95.3,90,99,0,5.1
PROG-000802,MPLADS-000802,82.8,88.3,90,98,0,5.5
PROG-000803,MPLADS-000803,82.0,89.8,210,224,0,7.8
PROG-000804,MPLADS-000804,95.2,91.9,90,105,0,-3.3
PROG-000805,MPLADS-000805,75.7,97.4,160,189,0,21.7
PROG-000806,MPLADS-000806,75.9,89.1,60,87,0,13.2
PROG-000807,MPLADS-000807,90.9,96.0,60,68,0,5.1
PROG-000808,MPLADS-000808,86.2,90.8,120,134,0,4.6
PROG-000809,MPLADS-000809,98.8,98.0,120,150,0,-0.8
PROG-000810,MPLADS-000810,98.0,95.8,60,47,0,-2.2
PROG-000811,MPLADS-000811,84.4,88.2,90,95,0,3.8
PROG-000812,MPLADS-000812,91.5,92.0,90,108,0,0.5
