payment_id,project_id,contractor_id,tranche_number,payment_amount,payment_date,voucher_number,measurement_book_verified
PAY-000102-02,MPLADS-000102,CONT-0113,2,2714000.0,2024-02-11,VCH-000102-02,True
PAY-000102-03,MPLADS-000102,CONT-0113,3,2714000.0,2024-04-08,VCH-000102-03,True
PAY-000103-01,MPLADS-000103,CONT-0154,1,3205000.0,2022-07-30,VCH-000103-01,True
PAY-000103-02,MPLADS-000103,CONT-0154,2,3205000.0,2022-12-14,VCH-000103-02,True
PAY-000103-03,MPLADS-000103,CONT-0154,3,3205000.0,2023-04-30,VCH-000103-03,True
PAY-000104-01,MPLADS-000104,CONT-0156,1,785300.0,2022-10-09,VCH-000104-01,True
PAY-000104-02,MPLADS-000104,CONT-0156,2,785300.0,2022-12-14,VCH-000104-02,True
PAY-000104-03,MPLADS-000104,CONT-0156,3,785400.0,2023-02-19,VCH-000104-03,True
PAY-000105-01,MPLADS-000105,CONT-0256,1,371000.0,2023-02-25,VCH-000105-01,False
PAY-000105-02,MPLADS-000105,CONT-0256,2,371000.0,2023-03-27,VCH-000105-02,False
PAY-000105-03,MPLADS-000105,CONT-0256,3,371000.0,2023-04-26,VCH-000105-03,False
PAY-000106-01,MPLADS-000106,CONT-0118,1,859000.0,2023-04-02,VCH-000106-01,True
PAY-000106-02,MPLADS-000106,CONT-0118,2,859000.0,2023-05-31,VCH-000106-02,True
PAY-000106-03,MPLADS-000106,CONT-0118,3,859000.0,2023-07-29,VCH-000106-03,True
PAY-000107-01,MPLADS-000107,CONT-0209,1,304500.0,2023-06-30,VCH-000107-01,False
PAY-000107-02,MPLADS-000107,CONT-0209,2,304500.0,2023-08-06,VCH-000107-02,False
PAY-000108-01,MPLADS-000108,CONT-0117,1,750300.0,2022-03-28,VCH-000108-01,True
PAY-000108-02,MPLADS-000108,CONT-0117,2,750300.0,2022-05-06,VCH-000108-02,True
PAY-000108-03,MPLADS-000108,CONT-0117,3,750400.0,2022-06-14,VCH-000108-03,True
PAY-000109-01,MPLADS-000109,CONT-0056,1,347000.0,2023-02-23,VCH-000109-01,True
PAY-000109-02,MPLADS-000109,CONT-0056,2,347000.0,2023-04-17,VCH-000109-02,True
PAY-000109-03,MPLADS-000109,CONT-0056,3,347000.0,2023-06-10,VCH-000109-03,True
PAY-000110-01,MPLADS-000110,CONT-0219,1,500300.0,2023-09-10,VCH-000110-01,True
PAY-000110-02,MPLADS-000110,CONT-0219,2,500300.0,2023-11-08,VCH-000110-02,True
PAY-000110-03,MPLADS-000110,CONT-0219,3,500400.0,2024-01-06,VCH-000110-03,True
PAY-000111-01,MPLADS-000111,CONT-0077,1,249000.0,2023-03-25,VCH-000111-01,True
PAY-000111-02,MPLADS-000111,CONT-0077,2,249000.0,2023-04-22,VCH-000111-02,True
PAY-000112-01,MPLADS-000112,CONT-0098,1,635300.0,2024-05-10,VCH-000112-01,True
PAY-000112-02,MPLADS-000112,CONT-0098,2,635300.0,2024-12-09,VCH-000112-02,True
PAY-000112-03,MPLADS-000112,CONT-0098,3,635400.0,2025-07-11,VCH-000112-03,True
PAY-000113-01,MPLADS-000113,CONT-0242,1,376000.0,2024-03-31,VCH-000113-01,True
PAY-000113-02,MPLADS-000113,CONT-0242,2,376000.0,2024-08-28,VCH-000113-02,True
PAY-000113-03,MPLADS-000113,CONT-0242,3,376000.0,2025-01-25,VCH-000113-03,True
PAY-000114-01,MPLADS-000114,CONT-0055,1,604300.0,2023-05-29,VCH-000114-01,True
PAY-000114-02,MPLADS-000114,CONT-0055,2,604300.0,2023-07-25,VCH-000114-02,True
PAY-000114-03,MPLADS-000114,CONT-0055,3,604400.0,2023-09-21,VCH-000114-03,True
PAY-000115-01,MPLADS-000115,CONT-0290,1,457000.0,2023-05-29,VCH-000115-01,True
PAY-000115-02,MPLADS-000115,CONT-0290,2,457000.0,2023-07-10,VCH-000115-02,True
PAY-000116-01,MPLADS-000116,CONT-0053,1,569300.0,2023-10-11,VCH-000116-01,True
PAY-000116-02,MPLADS-000116,CONT-0053,2,569300.0,2023-11-25,VCH-000116-02,True
PAY-000116-03,MPLADS-000116,CONT-0053,3,569400.0,2024-01-09,VCH-000116-03,True
PAY-000117-01,MPLADS-000117,CONT-0082,1,3169700.0,2024-05-05,VCH-000117-01,True
PAY-000117-02,MPLADS-000117,CONT-0082,2,3169700.0,2024-09-12,VCH-000117-02,True
PAY-000117-03,MPLADS-000117,CONT-0082,3,3169600.0,2025-01-20,VCH-000117-03,True
PAY-000118-01,MPLADS-000118,CONT-0103,1,1077300.0,2023-10-17,VCH-000118-01,False
PAY-000118-02,MPLADS-000118,CONT-0103,2,1077300.0,2023-12-20,VCH-000118-02,False
PAY-000118-03,MPLADS-000118,CONT-0103,3,1077400.0,2024-02-23,VCH-000118-03,False
PAY-000119-01,MPLADS-000119,CONT-0097,1,757300.0,2022-06-06,VCH-000119-01,True
PAY-000119-02,MPLADS-000119,CONT-0097,2,757300.0,2022-08-14,VCH-000119-02,True
PAY-000119-03,MPLADS-000119,CONT-0097,3,757400.0,2022-10-22,VCH-000119-03,True
PAY-000120-01,MPLADS-000120,CONT-0297,1,751300.0,2024-02-16,VCH-000120-01,True
PAY-000120-02,MPLADS-000120,CONT-0297,2,751300.0,2024-04-11,VCH-000120-02,True
PAY-000120-03,MPLADS-000120,CONT-0297,3,751400.0,2024-06-05,VCH-000120-03,True
PAY-000121-01,MPLADS-000121,CONT-0287,1,850700.0,2023-07-25,VCH-000121-01,True
PAY-000121-02,MPLADS-000121,CONT-0287,2,850700.0,2023-09-23,VCH-000121-02,True
PAY-000121-03,MPLADS-000121,CONT-0287,3,850600.0,2023-11-22,VCH-000121-03,True
PAY-000122-01,MPLADS-000122,CONT-0173,1,1674000.0,2023-03-03,VCH-000122-01,True
PAY-000122-02,MPLADS-000122,CONT-0173,2,1674000.0,2023-04-21,VCH-000122-02,True
PAY-000122-03,MPLADS-000122,CONT-0173,3,1674000.0,2023-06-10,VCH-000122-03,True
PAY-000123-01,MPLADS-000123,CONT-0158,1,4728700.0,2024-05-19,VCH-000123-01,True
PAY-000123-02,MPLADS-000123,CONT-0158,2,4728700.0,2024-10-02,VCH-000123-02,True
PAY-000123-03,MPLADS-000123,CONT-0158,3,4728600.0,2025-02-15,VCH-000123-03,True
PAY-000124-01,MPLADS-000124,CONT-0127,1,650300.0,2022-04-07,VCH-000124-01,True
PAY-000124-02,MPLADS-000124,CONT-0127,2,650300.0,2022-06-04,VCH-000124-02,True
PAY-000124-03,MPLADS-000124,CONT-0127,3,650400.0,2022-08-01,VCH-000124-03,True
PAY-000125-01,MPLADS-000125,CONT-0302,1,823000.0,2022-09-06,VCH-000125-01,False
PAY-000125-02,MPLADS-000125,CONT-0302,2,823000.0,2022-11-06,VCH-000125-02,False
PAY-000125-03,MPLADS-000125,CONT-0302,3,823000.0,2023-01-07,VCH-000125-03,False
PAY-000126-01,MPLADS-000126,CONT-0259,1,410000.0,2023-09-23,VCH-000126-01,True
PAY-000126-02,MPLADS-000126,CONT-0259,2,410000.0,2023-10-28,VCH-000126-02,True
PAY-000126-03,MPLADS-000126,CONT-0259,3,410000.0,2023-12-03,VCH-000126-03,True
PAY-000127-01,MPLADS-000127,CONT-0223,1,1154700.0,2023-11-10,VCH-000127-01,True
PAY-000127-02,MPLADS-000127,CONT-0223,2,1154700.0,2024-01-22,VCH-000127-02,True
PAY-000127-03,MPLADS-000127,CONT-0223,3,1154600.0,2024-04-04,VCH-000127-03,True
PAY-000128-01,MPLADS-000128,CONT-0256,1,955300.0,2023-01-02,VCH-000128-01,True
PAY-000128-02,MPLADS-000128,CONT-0256,2,955300.0,2023-03-23,VCH-000128-02,True
PAY-000128-03,MPLADS-000128,CONT-0256,3,955400.0,2023-06-12,VCH-000128-03,True
PAY-000129-01,MPLADS-000129,CONT-0027,1,651300.0,2023-12-22,VCH-000129-01,True
PAY-000129-02,MPLADS-000129,CONT-0027,2,651300.0,2024-02-14,VCH-000129-02,True
PAY-000129-03,MPLADS-000129,CONT-0027,3,651400.0,2024-04-08,VCH-000129-03,True
PAY-000130-01,MPLADS-000130,CONT-0244,1,725300.0,2022-05-09,VCH-000130-01,False
PAY-000130-02,MPLADS-000130,CONT-0244,2,725300.0,2022-06-25,VCH-000130-02,False
PAY-000130-03,MPLADS-000130,CONT-0244,3,725400.0,2022-08-11,VCH-000130-03,False
PAY-000131-01,MPLADS-000131,CONT-0158,1,983700.0,2023-10-29,VCH-000131-01,True
PAY-000131-02,MPLADS-000131,CONT-0158,2,983700.0,2024-01-08,VCH-000131-02,True
PAY-000131-03,MPLADS-000131,CONT-0158,3,983600.0,2024-03-19,VCH-000131-03,True
PAY-000132-01,MPLADS-000132,CONT-0169,1,844000.0,2022-11-25,VCH-000132-01,True
PAY-000132-02,MPLADS-000132,CONT-0169,2,844000.0,2023-01-26,VCH-000132-02,True
PAY-000132-03,MPLADS-000132,CONT-0169,3,844000.0,2023-03-29,VCH-000132-03,True
PAY-000133-01,MPLADS-000133,CONT-0159,1,495300.0,2022-05-07,VCH-000133-01,True
PAY-000133-02,MPLADS-000133,CONT-0159,2,495300.0,2022-07-02,VCH-000133-02,True
PAY-000133-03,MPLADS-000133,CONT-0159,3,495400.0,2022-08-28,VCH-000133-03,True
PAY-000134-01,MPLADS-000134,CONT-0278,1,4258300.0,2023-08-11,VCH-000134-01,True
PAY-000134-02,MPLADS-000134,CONT-0278,2,4258300.0,2023-10-19,VCH-000134-02,True
PAY-000134-03,MPLADS-000134,CONT-0278,3,4258400.0,2023-12-28,VCH-000134-03,True
PAY-000135-01,MPLADS-000135,CONT-0198,1,4572700.0,2023-08-30,VCH-000135-01,True
PAY-000135-02,MPLADS-000135,CONT-0198,2,4572700.0,2024-01-20,VCH-000135-02,True
PAY-000135-03,MPLADS-000135,CONT-0198,3,4572600.0,2024-06-11,VCH-000135-03,True
PAY-000136-01,MPLADS-000136,CONT-0289,1,287000.0,2023-05-28,VCH-000136-01,True
PAY-000136-02,MPLADS-000136,CONT-0289,2,287000.0,2023-07-23,VCH-000136-02,True
PAY-000137-01,MPLADS-000137,CONT-0137,1,558300.0,2022-08-19,VCH-000137-01,True
PAY-000137-02,MPLADS-000137,CONT-0137,2,558300.0,2022-10-11,VCH-000137-02,True
PAY-000137-03,MPLADS-000137,CONT-0137,3,558400.0,2022-12-03,VCH-000137-03,True
PAY-000138-01,MPLADS-000138,CONT-0207,1,215500.0,2023-06-06,VCH-000138-01,True
PAY-000138-02,MPLADS-000138,CONT-0207,2,215500.0,2023-06-30,VCH-000138-02,True
PAY-000139-01,MPLADS-000139,CONT-0031,1,647300.0,2022-12-07,VCH-000139-01,False
PAY-000139-02,MPLADS-000139,CONT-0031,2,647300.0,2023-01-25,VCH-000139-02,False
PAY-000139-03,MPLADS-000139,CONT-0031,3,647400.0,2023-03-15,VCH-000139-03,False
PAY-000140-01,MPLADS-000140,CONT-0186,1,4445700.0,2022-06-08,VCH-000140-01,True
PAY-000140-02,MPLADS-000140,CONT-0186,2,4445700.0,2022-08-10,VCH-000140-02,True
PAY-000140-03,MPLADS-000140,CONT-0186,3,4445600.0,2022-10-12,VCH-000140-03,True
PAY-000141-01,MPLADS-000141,CONT-0118,1,435300.0,2022-09-09,VCH-000141-01,False
PAY-000141-02,MPLADS-000141,CONT-0118,2,435300.0,2022-10-15,VCH-000141-02,False
PAY-000141-03,MPLADS-000141,CONT-0118,3,435400.0,2022-11-21,VCH-000141-03,False
PAY-000142-01,MPLADS-000142,CONT-0228,1,989300.0,2023-12-13,VCH-000142-01,True
PAY-000142-02,MPLADS-000142,CONT-0228,2,989300.0,2024-02-10,VCH-000142-02,True
PAY-000142-03,MPLADS-000142,CONT-0228,3,989400.0,2024-04-09,VCH-000142-03,True
PAY-000143-01,MPLADS-000143,CONT-0201,1,4475700.0,2023-05-27,VCH-000143-01,True
PAY-000143-02,MPLADS-000143,CONT-0201,2,4475700.0,2023-10-17,VCH-000143-02,True
PAY-000143-03,MPLADS-000143,CONT-0201,3,4475600.0,2024-03-09,VCH-000143-03,True
PAY-000144-01,MPLADS-000144,CONT-0162,1,699300.0,2023-09-05,VCH-000144-01,True
PAY-000144-02,MPLADS-000144,CONT-0162,2,699300.0,2023-11-01,VCH-000144-02,True
PAY-000144-03,MPLADS-000144,CONT-0162,3,699400.0,2023-12-29,VCH-000144-03,True
PAY-000145-01,MPLADS-000145,CONT-0228,1,908700.0,2023-02-21,VCH-000145-01,True
PAY-000145-02,MPLADS-000145,CONT-0228,2,908700.0,2023-04-26,VCH-000145-02,True
PAY-000145-03,MPLADS-000145,CONT-0228,3,908600.0,2023-06-30,VCH-000145-03,True
PAY-000146-01,MPLADS-000146,CONT-0053,1,251500.0,2023-10-01,VCH-000146-01,True
PAY-000146-02,MPLADS-000146,CONT-0053,2,251500.0,2023-10-31,VCH-000146-02,True
PAY-000147-01,MPLADS-000147,CONT-0290,1,568000.0,2022-05-31,VCH-000147-01,True
PAY-000147-02,MPLADS-000147,CONT-0290,2,568000.0,2022-07-26,VCH-000147-02,True
PAY-000147-03,MPLADS-000147,CONT-0290,3,568000.0,2022-09-21,VCH-000147-03,True
PAY-000148-01,MPLADS-000148,CONT-0291,1,207500.0,2023-03-18,VCH-000148-01,True
PAY-000148-02,MPLADS-000148,CONT-0291,2,207500.0,2023-05-02,VCH-000148-02,True
PAY-000149-01,MPLADS-000149,CONT-0228,1,1254300.0,2022-07-24,VCH-000149-01,True
PAY-000149-02,MPLADS-000149,CONT-0228,2,1254300.0,2022-10-04,VCH-000149-02,True
PAY-000149-03,MPLADS-000149,CONT-0228,3,1254400.0,2022-12-15,VCH-000149-03,True
PAY-000150-01,MPLADS-000150,CONT-0298,1,1040300.0,2023-10-23,VCH-000150-01,True
PAY-000150-02,MPLADS-000150,CONT-0298,2,1040300.0,2023-12-22,VCH-000150-02,True
PAY-000150-03,MPLADS-000150,CONT-0298,3,1040400.0,2024-02-20,VCH-000150-03,True
PAY-000151-01,MPLADS-000151,CONT-0195,1,204000.0,2023-09-25,VCH-000151-01,True
PAY-000151-02,MPLADS-000151,CONT-0195,2,204000.0,2023-10-25,VCH-000151-02,True
PAY-000152-01,MPLADS-000152,CONT-0319,1,2625700.0,2023-11-21,VCH-000152-01,True
PAY-000152-02,MPLADS-000152,CONT-0319,2,2625700.0,2024-04-01,VCH-000152-02,True
PAY-000152-03,MPLADS-000152,CONT-0319,3,2625600.0,2024-08-11,VCH-000152-03,True
PAY-000153-01,MPLADS-000153,CONT-0082,1,760700.0,2023-12-01,VCH-000153-01,True
PAY-000153-02,MPLADS-000153,CONT-0082,2,760700.0,2024-01-20,VCH-000153-02,True
PAY-000153-03,MPLADS-000153,CONT-0082,3,760600.0,2024-03-10,VCH-000153-03,True
PAY-000154-01,MPLADS-000154,CONT-0299,1,229500.0,2023-09-21,VCH-000154-01,True
PAY-000154-02,MPLADS-000154,CONT-0299,2,229500.0,2023-10-15,VCH-000154-02,True
PAY-000155-01,MPLADS-000155,CONT-0151,1,419000.0,2022-05-05,VCH-000155-01,False
PAY-000155-02,MPLADS-000155,CONT-0151,2,419000.0,2022-06-09,VCH-000155-02,False
PAY-000155-03,MPLADS-000155,CONT-0151,3,419000.0,2022-07-15,VCH-000155-03,False
PAY-000156-01,MPLADS-000156,CONT-0044,1,201500.0,2024-01-15,VCH-000156-01,True
PAY-000156-02,MPLADS-000156,CONT-0044,2,201500.0,2024-02-24,VCH-000156-02,True
PAY-000157-01,MPLADS-000157,CONT-0001,1,467700.0,2023-09-07,VCH-000157-01,False
PAY-000157-02,MPLADS-000157,CONT-0001,2,467700.0,2023-10-20,VCH-000157-02,False
PAY-000157-03,MPLADS-000157,CONT-0001,3,467600.0,2023-12-03,VCH-000157-03,False
PAY-000158-01,MPLADS-000158,CONT-0139,1,287000.0,2023-01-10,VCH-000158-01,True
PAY-000158-02,MPLADS-000158,CONT-0139,2,287000.0,2023-02-26,VCH-000158-02,True
PAY-000159-01,MPLADS-000159,CONT-0159,1,577300.0,2022-07-06,VCH-000159-01,True
PAY-000159-02,MPLADS-000159,CONT-0159,2,577300.0,2022-08-26,VCH-000159-02,True
PAY-000159-03,MPLADS-000159,CONT-0159,3,577400.0,2022-10-16,VCH-000159-03,True
PAY-000160-01,MPLADS-000160,CONT-0056,1,415300.0,2023-08-02,VCH-000160-01,True
PAY-000160-02,MPLADS-000160,CONT-0056,2,415300.0,2023-09-14,VCH-000160-02,True
PAY-000160-03,MPLADS-000160,CONT-0056,3,415400.0,2023-10-27,VCH-000160-03,True
PAY-000161-01,MPLADS-000161,CONT-0035,1,137500.0,2023-05-09,VCH-000161-01,True
PAY-000161-02,MPLADS-000161,CONT-0035,2,137500.0,2023-06-17,VCH-000161-02,True
PAY-000162-01,MPLADS-000162,CONT-0300,1,5247700.0,2023-09-21,VCH-000162-01,True
PAY-000162-02,MPLADS-000162,CONT-0300,2,5247700.0,2024-01-28,VCH-000162-02,True
PAY-000162-03,MPLADS-000162,CONT-0300,3,5247600.0,2024-06-05,VCH-000162-03,True
PAY-000163-01,MPLADS-000163,CONT-0167,1,312500.0,2023-09-15,VCH-000163-01,True
PAY-000163-02,MPLADS-000163,CONT-0167,2,312500.0,2023-12-12,VCH-000163-02,True
PAY-000164-01,MPLADS-000164,CONT-0267,1,405500.0,2022-07-25,VCH-000164-01,True
PAY-000164-02,MPLADS-000164,CONT-0267,2,405500.0,2022-09-15,VCH-000164-02,True
PAY-000165-01,MPLADS-000165,CONT-0190,1,17733300.0,2023-03-17,VCH-000165-01,True
PAY-000165-02,MPLADS-000165,CONT-0190,2,17733300.0,2023-07-29,VCH-000165-02,True
PAY-000165-03,MPLADS-000165,CONT-0190,3,17733400.0,2023-12-10,VCH-000165-03,True
PAY-000166-01,MPLADS-000166,CONT-0195,1,987000.0,2024-02-08,VCH-000166-01,True
PAY-000166-02,MPLADS-000166,CONT-0195,2,987000.0,2024-04-16,VCH-000166-02,True
PAY-000166-03,MPLADS-000166,CONT-0195,3,987000.0,2024-06-23,VCH-000166-03,True
PAY-000167-01,MPLADS-000167,CONT-0125,1,373500.0,2022-12-02,VCH-000167-01,True
PAY-000167-02,MPLADS-000167,CONT-0125,2,373500.0,2023-02-01,VCH-000167-02,True
PAY-000168-01,MPLADS-000168,CONT-0244,1,645700.0,2022-11-16,VCH-000168-01,True
PAY-000168-02,MPLADS-000168,CONT-0244,2,645700.0,2023-01-09,VCH-000168-02,True
PAY-000168-03,MPLADS-000168,CONT-0244,3,645600.0,2023-03-04,VCH-000168-03,True
PAY-000169-01,MPLADS-000169,CONT-0089,1,324500.0,2022-11-20,VCH-000169-01,True
PAY-000169-02,MPLADS-000169,CONT-0089,2,324500.0,2022-12-29,VCH-000169-02,True
PAY-000170-01,MPLADS-000170,CONT-0276,1,439700.0,2022-05-12,VCH-000170-01,True
PAY-000170-02,MPLADS-000170,CONT-0276,2,439700.0,2022-07-03,VCH-000170-02,True
PAY-000170-03,MPLADS-000170,CONT-0276,3,439600.0,2022-08-25,VCH-000170-03,True
PAY-000171-01,MPLADS-000171,CONT-0078,1,6415000.0,2023-01-07,VCH-000171-01,True
PAY-000171-02,MPLADS-000171,CONT-0078,2,6415000.0,2023-05-30,VCH-000171-02,True
PAY-000171-03,MPLADS-000171,CONT-0078,3,6415000.0,2023-10-21,VCH-000171-03,True
PAY-000172-01,MPLADS-000172,CONT-0044,1,697000.0,2022-07-23,VCH-000172-01,True
PAY-000172-02,MPLADS-000172,CONT-0044,2,697000.0,2022-09-04,VCH-000172-02,True
PAY-000172-03,MPLADS-000172,CONT-0044,3,697000.0,2022-10-17,VCH-000172-03,True
PAY-000173-01,MPLADS-000173,CONT-0231,1,256500.0,2023-05-20,VCH-000173-01,True
PAY-000173-02,MPLADS-000173,CONT-0231,2,256500.0,2023-06-24,VCH-000173-02,True
PAY-000174-01,MPLADS-000174,CONT-0054,1,1210000.0,2023-08-08,VCH-000174-01,True
PAY-000174-02,MPLADS-000174,CONT-0054,2,1210000.0,2023-10-20,VCH-000174-02,True
PAY-000174-03,MPLADS-000174,CONT-0054,3,1210000.0,2024-01-01,VCH-000174-03,True
PAY-000175-01,MPLADS-000175,CONT-0034,1,974000.0,2022-06-20,VCH-000175-01,True
PAY-000175-02,MPLADS-000175,CONT-0034,2,974000.0,2022-08-09,VCH-000175-02,True
PAY-000175-03,MPLADS-000175,CONT-0034,3,974000.0,2022-09-28,VCH-000175-03,True
PAY-000176-01,MPLADS-000176,CONT-0153,1,512000.0,2023-10-30,VCH-000176-01,True
PAY-000176-02,MPLADS-000176,CONT-0153,2,512000.0,2023-12-29,VCH-000176-02,True
PAY-000176-03,MPLADS-000176,CONT-0153,3,512000.0,2024-02-28,VCH-000176-03,True
PAY-000177-01,MPLADS-000177,CONT-0257,1,581700.0,2023-12-12,VCH-000177-01,True
PAY-000177-02,MPLADS-000177,CONT-0257,2,581700.0,2024-01-27,VCH-000177-02,True
PAY-000177-03,MPLADS-000177,CONT-0257,3,581600.0,2024-03-14,VCH-000177-03,True
PAY-000178-01,MPLADS-000178,CONT-0164,1,538700.0,2023-04-10,VCH-000178-01,True
PAY-000178-02,MPLADS-000178,CONT-0164,2,538700.0,2023-05-22,VCH-000178-02,True
PAY-000178-03,MPLADS-000178,CONT-0164,3,538600.0,2023-07-03,VCH-000178-03,True
PAY-000179-01,MPLADS-000179,CONT-0082,1,2386700.0,2023-11-14,VCH-000179-01,True
PAY-000179-02,MPLADS-000179,CONT-0082,2,2386700.0,2024-01-01,VCH-000179-02,True
PAY-000179-03,MPLADS-000179,CONT-0082,3,2386600.0,2024-02-18,VCH-000179-03,True
PAY-000180-01,MPLADS-000180,CONT-0245,1,634300.0,2022-06-06,VCH-000180-01,True
PAY-000180-02,MPLADS-000180,CONT-0245,2,634300.0,2022-07-21,VCH-000180-02,True
PAY-000180-03,MPLADS-000180,CONT-0245,3,634400.0,2022-09-04,VCH-000180-03,True
PAY-000181-01,MPLADS-000181,CONT-0064,1,176500.0,2022-05-14,VCH-000181-01,True
PAY-000181-02,MPLADS-000181,CONT-0064,2,176500.0,2022-06-07,VCH-000181-02,True
PAY-000182-01,MPLADS-000182,CONT-0035,1,224000.0,2024-01-31,VCH-000182-01,True
PAY-000182-02,MPLADS-000182,CONT-0035,2,224000.0,2024-03-06,VCH-000182-02,True
PAY-000183-01,MPLADS-000183,CONT-0244,1,401000.0,2024-01-23,VCH-000183-01,True
PAY-000183-02,MPLADS-000183,CONT-0244,2,401000.0,2024-03-12,VCH-000183-02,True
PAY-000183-03,MPLADS-000183,CONT-0244,3,401000.0,2024-04-30,VCH-000183-03,True
PAY-000184-01,MPLADS-000184,CONT-0179,1,4126000.0,2022-08-11,VCH-000184-01,True
PAY-000184-02,MPLADS-000184,CONT-0179,2,4126000.0,2022-12-26,VCH-000184-02,True
PAY-000184-03,MPLADS-000184,CONT-0179,3,4126000.0,2023-05-13,VCH-000184-03,True
PAY-000185-01,MPLADS-000185,CONT-0027,1,1448700.0,2023-01-12,VCH-000185-01,True
PAY-000185-02,MPLADS-000185,CONT-0027,2,1448700.0,2023-02-06,VCH-000185-02,True
PAY-000185-03,MPLADS-000185,CONT-0027,3,1448600.0,2023-03-04,VCH-000185-03,True
PAY-000186-01,MPLADS-000186,CONT-0227,1,1066700.0,2022-11-07,VCH-000186-01,True
PAY-000186-02,MPLADS-000186,CONT-0227,2,1066700.0,2022-12-29,VCH-000186-02,True
PAY-000186-03,MPLADS-000186,CONT-0227,3,1066600.0,2023-02-19,VCH-000186-03,True
PAY-000187-01,MPLADS-000187,CONT-0013,1,197500.0,2022-08-10,VCH-000187-01,True
PAY-000187-02,MPLADS-000187,CONT-0013,2,197500.0,2022-09-11,VCH-000187-02,True
PAY-000188-01,MPLADS-000188,CONT-0282,1,281500.0,2023-05-12,VCH-000188-01,True
PAY-000188-02,MPLADS-000188,CONT-0282,2,281500.0,2023-06-23,VCH-000188-02,True
PAY-000189-01,MPLADS-000189,CONT-0005,1,315500.0,2022-06-26,VCH-000189-01,True
PAY-000189-02,MPLADS-000189,CONT-0005,2,315500.0,2022-08-03,VCH-000189-02,True
PAY-000190-01,MPLADS-000190,CONT-0215,1,4657700.0,2023-09-07,VCH-000190-01,True
PAY-000190-02,MPLADS-000190,CONT-0215,2,4657700.0,2024-01-19,VCH-000190-02,True
PAY-000190-03,MPLADS-000190,CONT-0215,3,4657600.0,2024-06-01,VCH-000190-03,True
PAY-000191-01,MPLADS-000191,CONT-0013,1,825300.0,2023-03-21,VCH-000191-01,True
PAY-000191-02,MPLADS-000191,CONT-0013,2,825300.0,2023-05-20,VCH-000191-02,True
PAY-000191-03,MPLADS-000191,CONT-0013,3,825400.0,2023-07-19,VCH-000191-03,True
PAY-000192-01,MPLADS-000192,CONT-0159,1,303000.0,2023-03-17,VCH-000192-01,True
PAY-000192-02,MPLADS-000192,CONT-0159,2,303000.0,2023-05-02,VCH-000192-02,True
PAY-000193-01,MPLADS-000193,CONT-0196,1,3618300.0,2023-03-08,VCH-000193-01,True
PAY-000193-02,MPLADS-000193,CONT-0196,2,3618300.0,2023-07-25,VCH-000193-02,True
PAY-000193-03,MPLADS-000193,CONT-0196,3,3618400.0,2023-12-11,VCH-000193-03,True
PAY-000194-01,MPLADS-000194,CONT-0238,1,583300.0,2023-10-29,VCH-000194-01,True
PAY-000194-02,MPLADS-000194,CONT-0238,2,583300.0,2023-12-24,VCH-000194-02,True
PAY-000194-03,MPLADS-000194,CONT-0238,3,583400.0,2024-02-18,VCH-000194-03,True
PAY-000195-01,MPLADS-000195,CONT-0108,1,811000.0,2023-03-03,VCH-000195-01,False
PAY-000195-02,MPLADS-000195,CONT-0108,2,811000.0,2023-05-08,VCH-000195-02,False
PAY-000195-03,MPLADS-000195,CONT-0108,3,811000.0,2023-07-13,VCH-000195-03,False
PAY-000196-01,MPLADS-000196,CONT-0120,1,3505000.0,2022-11-10,VCH-000196-01,True
PAY-000196-02,MPLADS-000196,CONT-0120,2,3505000.0,2023-03-29,VCH-000196-02,True
PAY-000196-03,MPLADS-000196,CONT-0120,3,3505000.0,2023-08-15,VCH-000196-03,True
PAY-000197-01,MPLADS-000197,CONT-0210,1,5376700.0,2023-05-29,VCH-000197-01,True
PAY-000197-02,MPLADS-000197,CONT-0210,2,5376700.0,2023-10-11,VCH-000197-02,True
PAY-000197-03,MPLADS-000197,CONT-0210,3,5376600.0,2024-02-23,VCH-000197-03,True
PAY-000198-01,MPLADS-000198,CONT-0295,1,306000.0,2023-12-12,VCH-000198-01,True
PAY-000198-02,MPLADS-000198,CONT-0295,2,306000.0,2024-01-11,VCH-000198-02,True
PAY-000199-01,MPLADS-000199,CONT-0302,1,293000.0,2023-12-11,VCH-000199-01,True
PAY-000199-02,MPLADS-000199,CONT-0302,2,293000.0,2024-01-05,VCH-000199-02,True
PAY-000200-01,MPLADS-000200,CONT-0191,1,1192300.0,2023-01-07,VCH-000200-01,True
PAY-000200-02,MPLADS-000200,CONT-0191,2,1192300.0,2023-02-14,VCH-000200-02,True
PAY-000200-03,MPLADS-000200,CONT-0191,3,1192400.0,2023-03-24,VCH-000200-03,True
PAY-000201-01,MPLADS-000201,CONT-0155,1,416000.0,2023-02-16,VCH-000201-01,True
PAY-000201-02,MPLADS-000201,CONT-0155,2,416000.0,2023-03-23,VCH-000201-02,True
PAY-000201-03,MPLADS-000201,CONT-0155,3,416000.0,2023-04-28,VCH-000201-03,True
PAY-000202-01,MPLADS-000202,CONT-0054,1,582300.0,2022-07-10,VCH-000202-01,True
PAY-000202-02,MPLADS-000202,CONT-0054,2,582300.0,2022-08-29,VCH-000202-02,True
PAY-000202-03,MPLADS-000202,CONT-0054,3,582400.0,2022-10-18,VCH-000202-03,True
