contract_id,project_id,contractor_id,work_order_amount,award_date,performance_guarantee_submitted
CNTR-000360,MPLADS-000360,CONT-0304,2292000.0,2022-03-30,True
CNTR-000361,MPLADS-000361,CONT-0049,2060000.0,2023-05-11,True
CNTR-000362,MPLADS-000362,CONT-0012,2139000.0,2023-01-05,True
CNTR-000363,MPLADS-000363,CONT-0109,2753000.0,2023-04-20,True
CNTR-000364,MPLADS-000364,CONT-0113,500000.0,2022-06-03,True
CNTR-000365,MPLADS-000365,CONT-0232,1141000.0,2023-09-19,True
CNTR-000366,MPLADS-000366,CONT-0313,1566000.0,2022-05-28,True
CNTR-000367,MPLADS-000367,CONT-0011,1334000.0,2022-09-24,True
CNTR-000368,MPLADS-000368,CONT-0219,1801000.0,2022-07-05,True
CNTR-000369,MPLADS-000369,CONT-0154,608000.0,2023-01-30,True
CNTR-000370,MPLADS-000370,CONT-0144,1892000.0,2022-07-07,True
CNTR-000371,MPLADS-000371,CONT-0311,2634000.0,2022-02-21,True
CNTR-000372,MPLADS-000372,CONT-0001,2920000.0,2023-05-11,True
CNTR-000373,MPLADS-000373,CONT-0140,2483000.0,2023-05-13,True
CNTR-000374,MPLADS-000374,CONT-0163,2099000.0,2022-05-12,True
CNTR-000375,MPLADS-000375,CONT-0189,1584000.0,2023-08-30,True
CNTR-000376,MPLADS-000376,CONT-0247,2533000.0,2023-09-19,True
CNTR-000377,MPLADS-000377,CONT-0224,1922000.0,2023-03-27,True
CNTR-000378,MPLADS-000378,CONT-0024,1441000.0,2022-11-20,True
CNTR-000379,MPLADS-000379,CONT-0229,474000.0,2022-06-08,True
CNTR-000380,MPLADS-000380,CONT-0141,598000.0,2023-10-24,True
CNTR-000381,MPLADS-000381,CONT-0294,1951000.0,2023-09-22,True
CNTR-000382,MPLADS-000382,CONT-0310,1812000.0,2023-07-03,True
CNTR-000383,MPLADS-000383,CONT-0192,1218000.0,2023-12-27,True
CNTR-000384,MPLADS-000384,CONT-0160,10664000.0,2023-02-20,True
CNTR-000385,MPLADS-000385,CONT-0220,644000.0,2023-12-21,True
CNTR-000386,MPLADS-000386,CONT-0245,2344000.0,2023-04-11,True
CNTR-000387,MPLADS-000387,CONT-0240,912000.0,2023-03-02,True
CNTR-000388,MPLADS-000388,CONT-0160,3417000.0,2023-02-02,True
CNTR-000389,MPLADS-000389,CONT-0114,3518000.0,2023-08-03,True
CNTR-000390,MPLADS-000390,CONT-0228,13910000.0,2023-09-12,True
CNTR-000391,MPLADS-000391,CONT-0211,1708000.0,2023-03-15,True
CNTR-000392,MPLADS-000392,CONT-0005,1842000.0,2023-10-12,True
CNTR-000393,MPLADS-000393,CONT-0174,775000.0,2023-04-09,True
CNTR-000394,MPLADS-000394,CONT-0190,699000.0,2022-03-26,True
CNTR-000395,MPLADS-000395,CONT-0239,9671000.0,2022-05-28,True
CNTR-000396,MPLADS-000396,CONT-0222,562000.0,2023-08-05,True
CNTR-000397,MPLADS-000397,CONT-0233,656000.0,2022-11-22,True
CNTR-000398,MPLADS-000398,CONT-0140,3590000.0,2023-08-10,True
CNTR-000399,MPLADS-000399,CONT-0252,1904000.0,2022-08-04,True
CNTR-000400,MPLADS-000400,CONT-0159,913000.0,2023-01-12,True
CNTR-000401,MPLADS-000401,CONT-0013,2135000.0,2023-11-19,True
CNTR-000402,MPLADS-000402,CONT-0008,2526000.0,2022-05-03,True
CNTR-000403,MPLADS-000403,CONT-0278,2091000.0,2023-08-30,True
CNTR-000404,MPLADS-000404,CONT-0293,1133000.0,2023-11-29,True
CNTR-000405,MPLADS-000405,CONT-0110,1596000.0,2023-04-03,True
CNTR-000406,MPLADS-000406,CONT-0078,2266000.0,2022-06-28,True
CNTR-000407,MPLADS-000407,CONT-0267,2291000.0,2022-05-01,True
CNTR-000408,MPLADS-000408,CONT-0024,1682000.0,2022-07-22,True
CNTR-000409,MPLADS-000409,CONT-0046,1386000.0,2023-12-15,True
CNTR-000410,MPLADS-000410,CONT-0177,9175000.0,2023-06-08,True
CNTR-000411,MPLADS-000411,CONT-0109,1436000.0,2022-12-04,True
CNTR-000412,MPLADS-000412,CONT-0258,1771000.0,2023-07-30,True
CNTR-000413,MPLADS-000413,CONT-0044,13113000.0,2022-05-04,True
CNTR-000414,MPLADS-000414,CONT-0273,12473000.0,2022-06-20,True
CNTR-000415,MPLADS-000415,CONT-0003,2297000.0,2022-12-30,True
CNTR-000416,MPLADS-000416,CONT-0036,1048000.0,2023-07-20,True
CNTR-000417,MPLADS-000417,CONT-0102,2390000.0,2022-12-25,True
CNTR-000418,MPLADS-000418,CONT-0108,1670000.0,2022-12-11,True
CNTR-000419,MPLADS-000419,CONT-0104,782000.0,2022-09-07,True
CNTR-000420,MPLADS-000420,CONT-0192,3173000.0,2022-09-03,True
CNTR-000421,MPLADS-000421,CONT-0139,1755000.0,2022-03-22,True
CNTR-000422,MPLADS-000422,CONT-0291,2850000.0,2023-02-17,True
CNTR-000423,MPLADS-000423,CONT-0300,2081000.0,2022-09-29,True
CNTR-000424,MPLADS-000424,CONT-0092,3169000.0,2022-07-03,True
CNTR-000425,MPLADS-000425,CONT-0226,1237000.0,2023-02-05,True
CNTR-000426,MPLADS-000426,CONT-0079,10756000.0,2023-09-28,True
CNTR-000427,MPLADS-000427,CONT-0146,2084000.0,2023-09-03,True
CNTR-000428,MPLADS-000428,CONT-0307,2737000.0,2023-04-24,True
CNTR-000429,MPLADS-000429,CONT-0089,3689000.0,2023-08-01,True
CNTR-000430,MPLADS-000430,CONT-0181,1432000.0,2023-03-05,True
CNTR-000431,MPLADS-000431,CONT-0047,1526000.0,2023-01-05,True
CNTR-000432,MPLADS-000432,CONT-0128,1531000.0,2023-11-30,True
CNTR-000433,MPLADS-000433,CONT-0077,840000.0,2023-03-03,True
CNTR-000434,MPLADS-000434,CONT-0028,10778000.0,2023-08-21,True
CNTR-000435,MPLADS-000435,CONT-0105,3313000.0,2022-07-31,True
CNTR-000436,MPLADS-000436,CONT-0075,3092000.0,2023-09-02,True
CNTR-000437,MPLADS-000437,CONT-0126,418000.0,2023-10-14,True
CNTR-000438,MPLADS-000438,CONT-0259,1494000.0,2023-11-09,True
CNTR-000439,MPLADS-000439,CONT-0206,550000.0,2022-05-24,True
CNTR-000440,MPLADS-000440,CONT-0266,999000.0,2023-02-06,True
CNTR-000441,MPLADS-000441,CONT-0146,1210000.0,2023-02-07,True
CNTR-000442,MPLADS-000442,CONT-0207,1658000.0,2023-12-14,True
CNTR-000443,MPLADS-000443,CONT-0319,1455000.0,2023-02-01,True
CNTR-000444,MPLADS-000444,CONT-0164,3213000.0,2022-04-25,True
CNTR-000445,MPLADS-000445,CONT-0305,1285000.0,2022-04-06,True
CNTR-000446,MPLADS-000446,CONT-0301,672000.0,2023-09-16,True
CNTR-000447,MPLADS-000447,CONT-0306,512000.0,2023-06-16,True
CNTR-000448,MPLADS-000448,CONT-0066,3168000.0,2023-10-15,True
CNTR-000449,MPLADS-000449,CONT-0253,3790000.0,2022-04-08,True
CNTR-000450,MPLADS-000450,CONT-0274,3098000.0,2022-08-01,True
CNTR-000451,MPLADS-000451,CONT-0219,1378000.0,2023-04-17,True
CNTR-000452,MPLADS-000452,CONT-0287,13465000.0,2023-06-26,True
CNTR-000453,MPLADS-000453,CONT-0167,1696000.0,2022-05-12,True
CNTR-000454,MPLADS-000454,CONT-0152,4109000.0,2023-04-19,True
CNTR-000455,MPLADS-000455,CONT-0127,595000.0,2023-08-25,True
CNTR-000456,MPLADS-000456,CONT-0272,2907000.0,2022-08-21,True
CNTR-000457,MPLADS-000457,CONT-0101,2312000.0,2022-03-21,True
CNTR-000458,MPLADS-000458,CONT-0047,9137000.0,2022-11-12,True
CNTR-000459,MPLADS-000459,CONT-0160,814000.0,2022-09-01,True
CNTR-000460,MPLADS-000460,CONT-0276,1020000.0,2023-10-18,True
CNTR-000461,MPLADS-000461,CONT-0108,1975000.0,2022-11-26,True
CNTR-000462,MPLADS-000462,CONT-0258,2413000.0,2022-09-13,True
CNTR-000463,MPLADS-000463,CONT-0109,2415000.0,2023-06-23,True
CNTR-000464,MPLADS-000464,CONT-0307,2702000.0,2022-06-24,True
CNTR-000465,MPLADS-000465,CONT-0231,8371000.0,2023-09-28,True
CNTR-000466,MPLADS-000466,CONT-0037,886000.0,2023-10-03,True
CNTR-000467,MPLADS-000467,CONT-0202,389000.0,2023-07-24,True
CNTR-000468,MPLADS-000468,CONT-0150,3781000.0,2022-12-18,True
CNTR-000469,MPLADS-000469,CONT-0108,8400000.0,2023-08-02,True
CNTR-000470,MPLADS-000470,CONT-0222,2334000.0,2022-03-26,True
CNTR-000471,MPLADS-000471,CONT-0024,3782000.0,2023-02-18,True
CNTR-000472,MPLADS-000472,CONT-0079,8394000.0,2023-11-26,True
CNTR-000473,MPLADS-000473,CONT-0275,3149000.0,2023-05-14,True
CNTR-000474,MPLADS-000474,CONT-0081,2272000.0,2022-04-20,True
CNTR-000475,MPLADS-000475,CONT-0195,1087000.0,2023-12-28,True
CNTR-000476,MPLADS-000476,CONT-0233,9843000.0,2023-10-27,True
CNTR-000477,MPLADS-000477,CONT-0071,10843000.0,2023-01-15,True
CNTR-000478,MPLADS-000478,CONT-0300,2831000.0,2023-12-30,True
CNTR-000479,MPLADS-000479,CONT-0172,552000.0,2022-07-29,True
CNTR-000480,MPLADS-000480,CONT-0206,10518000.0,2022-06-14,True
CNTR-000481,MPLADS-000481,CONT-0080,2160000.0,2023-12-10,True
CNTR-000482,MPLADS-000482,CONT-0244,15241000.0,2022-11-10,True
CNTR-000483,MPLADS-000483,CONT-0261,754000.0,2023-01-31,True
CNTR-000484,MPLADS-000484,CONT-0134,3671000.0,2022-04-21,True
CNTR-000485,MPLADS-000485,CONT-0300,2213000.0,2022-03-13,True
CNTR-000486,MPLADS-000486,CONT-0183,2471000.0,2023-03-27,True
CNTR-000487,MPLADS-000487,CONT-0025,9359000.0,2022-04-21,True
CNTR-000488,MPLADS-000488,CONT-0091,16716000.0,2022-06-11,True
CNTR-000489,MPLADS-000489,CONT-0163,1600000.0,2022-06-11,True
CNTR-000490,MPLADS-000490,CONT-0018,2187000.0,2022-10-29,True
CNTR-000491,MPLADS-000491,CONT-0070,2850000.0,2023-11-28,True
CNTR-000492,MPLADS-000492,CONT-0045,2468000.0,2023-03-27,True
CNTR-000493,MPLADS-000493,CONT-0028,2116000.0,2022-11-07,True
CNTR-000494,MPLADS-000494,CONT-0118,682000.0,2022-04-11,True
CNTR-000495,MPLADS-000495,CONT-0291,1693000.0,2022-09-03,True
CNTR-000496,MPLADS-000496,CONT-0160,1540000.0,2023-12-26,True
CNTR-000497,MPLADS-000497,CONT-0304,10535000.0,2022-10-24,True
CNTR-000498,MPLADS-000498,CONT-0200,1854000.0,2023-03-16,True
CNTR-000499,MPLADS-000499,CONT-0047,2013000.0,2024-01-19,True
CNTR-000500,MPLADS-000500,CONT-0239,969000.0,2023-01-02,True
CNTR-000501,MPLADS-000501,CONT-0190,14254000.0,2023-07-17,True
CNTR-000502,MPLADS-000502,CONT-0276,2177000.0,2023-05-19,True
CNTR-000503,MPLADS-000503,CONT-0211,2014000.0,2022-05-03,True
CNTR-000504,MPLADS-000504,CONT-0004,10005000.0,2022-09-11,True
CNTR-000505,MPLADS-000505,CONT-0150,1578000.0,2023-10-16,True
CNTR-000506,MPLADS-000506,CONT-0117,2490000.0,2022-06-01,True
CNTR-000507,MPLADS-000507,CONT-0177,1318000.0,2022-08-08,True
CNTR-000508,MPLADS-000508,CONT-0034,16168000.0,2023-07-28,True
CNTR-000509,MPLADS-000509,CONT-0040,1965000.0,2023-06-26,True
CNTR-000510,MPLADS-000510,CONT-0078,2793000.0,2023-05-09,True
CNTR-000511,MPLADS-000511,CONT-0057,3542000.0,2022-09-11,True
CNTR-000512,MPLADS-000512,CONT-0088,2284000.0,2023-09-14,True
CNTR-000513,MPLADS-000513,CONT-0221,1879000.0,2022-03-08,True
CNTR-000514,MPLADS-000514,CONT-0207,1224000.0,2023-05-20,True
CNTR-000515,MPLADS-000515,CONT-0065,3945000.0,2022-02-13,True
CNTR-000516,MPLADS-000516,CONT-0314,1518000.0,2023-07-21,True
CNTR-000517,MPLADS-000517,CONT-0274,1536000.0,2023-01-17,True
CNTR-000518,MPLADS-000518,CONT-0258,586000.0,2023-10-28,True
CNTR-000519,MPLADS-000519,CONT-0132,542000.0,2023-04-20,True
CNTR-000520,MPLADS-000520,CONT-0260,3531000.0,2023-12-17,True
CNTR-000521,MPLADS-000521,CONT-0153,569000.0,2023-09-07,True
CNTR-000522,MPLADS-000522,CONT-0145,2584000.0,2022-10-18,True
CNTR-000523,MPLADS-000523,CONT-0304,1732000.0,2022-12-24,True
CNTR-000524,MPLADS-000524,CONT-0161,2970000.0,2022-10-29,True
CNTR-000525,MPLADS-000525,CONT-0306,11412000.0,2023-01-08,True
CNTR-000526,MPLADS-000526,CONT-0279,1372000.0,2023-03-03,True
CNTR-000527,MPLADS-000527,CONT-0132,15382000.0,2023-07-28,True
CNTR-000528,MPLADS-000528,CONT-0108,1959000.0,2023-06-20,True
CNTR-000529,MPLADS-000529,CONT-0237,3244000.0,2022-10-28,True
CNTR-000530,MPLADS-000530,CONT-0286,1667000.0,2023-12-14,True
CNTR-000531,MPLADS-000531,CONT-0113,2299000.0,2022-05-02,True
CNTR-000532,MPLADS-000532,CONT-0297,3025000.0,2023-07-01,True
CNTR-000533,MPLADS-000533,CONT-0129,3662000.0,2023-10-12,True
CNTR-000534,MPLADS-000534,CONT-0063,2282000.0,2023-09-09,True
CNTR-000535,MPLADS-000535,CONT-0165,3643000.0,2022-11-29,True
CNTR-000536,MPLADS-000536,CONT-0007,2412000.0,2023-10-19,True
CNTR-000537,MPLADS-000537,CONT-0075,1623000.0,2023-03-02,True
CNTR-000538,MPLADS-000538,CONT-0076,12945000.0,2023-10-20,True
CNTR-000539,MPLADS-000539,CONT-0189,995000.0,2022-07-04,True
CNTR-000540,MPLADS-000540,CONT-0128,1789000.0,2023-02-27,True
CNTR-000541,MPLADS-000541,CONT-0299,2754000.0,2023-02-13,True
CNTR-000542,MPLADS-000542,CONT-0130,2807000.0,2023-02-20,True
CNTR-000543,MPLADS-000543,CONT-0123,2244000.0,2023-10-18,True
CNTR-000544,MPLADS-000544,CONT-0062,3583000.0,2022-11-26,True
CNTR-000545,MPLADS-000545,CONT-0051,1060000.0,2023-06-03,True
CNTR-000546,MPLADS-000546,CONT-0100,749000.0,2023-12-30,True
CNTR-000547,MPLADS-000547,CONT-0181,1093000.0,2023-01-19,True
CNTR-000548,MPLADS-000548,CONT-0133,888000.0,2022-11-14,True
CNTR-000549,MPLADS-000549,CONT-0151,4159000.0,2022-06-14,True
CNTR-000550,MPLADS-000550,CONT-0057,2065000.0,2023-12-28,True
CNTR-000551,MPLADS-000551,CONT-0211,2812000.0,2023-08-06,True
CNTR-000552,MPLADS-000552,CONT-0270,9291000.0,2023-02-22,True
CNTR-000553,MPLADS-000553,CONT-0037,3734000.0,2022-03-29,True
CNTR-000554,MPLADS-000554,CONT-0055,1460000.0,2023-05-26,True
CNTR-000555,MPLADS-000555,CONT-0154,15244000.0,2023-07-28,True
CNTR-000556,MPLADS-000556,CONT-0281,849000.0,2022-04-06,True
CNTR-000557,MPLADS-000557,CONT-0071,12363000.0,2023-07-06,True
CNTR-000558,MPLADS-000558,CONT-0233,61548000.0,2023-07-20,True
CNTR-000559,MPLADS-000559,CONT-0066,537000.0,2022-12-05,True
CNTR-000560,MPLADS-000560,CONT-0117,842000.0,2023-10-06,True
CNTR-000561,MPLADS-000561,CONT-0296,3124000.0,2022-04-27,True
CNTR-000562,MPLADS-000562,CONT-0178,16607000.0,2023-09-12,True
CNTR-000563,MPLADS-000563,CONT-0145,1994000.0,2023-09-05,True
CNTR-000564,MPLADS-000564,CONT-0132,5548000.0,2023-06-17,True
CNTR-000565,MPLADS-000565,CONT-0174,626000.0,2024-01-22,True
CNTR-000566,MPLADS-000566,CONT-0270,16511000.0,2023-07-22,True
CNTR-000567,MPLADS-000567,CONT-0232,1051000.0,2022-10-04,True
CNTR-000568,MPLADS-000568,CONT-0097,12759000.0,2023-10-23,True
CNTR-000569,MPLADS-000569,CONT-0024,2477000.0,2023-12-04,True
CNTR-000570,MPLADS-000570,CONT-0028,2855000.0,2022-12-14,True
CNTR-000571,MPLADS-000571,CONT-0010,1358000.0,2023-02-17,True
CNTR-000572,MPLADS-000572,CONT-0257,1427000.0,2023-04-18,True
CNTR-000573,MPLADS-000573,CONT-0054,578000.0,2023-06-30,True
CNTR-000574,MPLADS-000574,CONT-0153,2545000.0,2022-09-29,True
CNTR-000575,MPLADS-000575,CONT-0029,1632000.0,2023-02-03,True
CNTR-000576,MPLADS-000576,CONT-0147,2505000.0,2023-05-12,True
CNTR-000577,MPLADS-000577,CONT-0114,402000.0,2022-12-12,True
CNTR-000578,MPLADS-000578,CONT-0273,1881000.0,2022-04-21,True
CNTR-000579,MPLADS-000579,CONT-0080,1487000.0,2022-07-30,True
CNTR-000580,MPLADS-000580,CONT-0260,552000.0,2023-09-13,True
CNTR-000581,MPLADS-000581,CONT-0237,2621000.0,2023-06-16,True
CNTR-000582,MPLADS-000582,CONT-0270,1418000.0,2023-08-04,True
CNTR-000583,MPLADS-000583,CONT-0096,2127000.0,2023-10-02,True
CNTR-000584,MPLADS-000584,CONT-0300,3556000.0,2022-08-02,True
CNTR-000585,MPLADS-000585,CONT-0259,2970000.0,2023-03-16,True
CNTR-000586,MPLADS-000586,CONT-0174,2872000.0,2023-02-13,True
CNTR-000587,MPLADS-000587,CONT-0122,2605000.0,2023-01-04,True
CNTR-000588,MPLADS-000588,CONT-0280,1919000.0,2022-07-05,True
CNTR-000589,MPLADS-000589,CONT-0208,361000.0,2022-06-19,True
CNTR-000590,MPLADS-000590,CONT-0317,2020000.0,2023-03-11,True
CNTR-000591,MPLADS-000591,CONT-0091,1937000.0,2022-06-28,True
CNTR-000592,MPLADS-000592,CONT-0160,1595000.0,2023-08-07,True
CNTR-000593,MPLADS-000593,CONT-0117,13952000.0,2023-12-23,True
CNTR-000594,MPLADS-000594,CONT-0158,3780000.0,2022-03-29,True
CNTR-000595,MPLADS-000595,CONT-0050,1052000.0,2023-01-09,True
CNTR-000596,MPLADS-000596,CONT-0308,3703000.0,2022-07-27,True
CNTR-000597,MPLADS-000597,CONT-0298,1392000.0,2022-11-17,True
CNTR-000598,MPLADS-000598,CONT-0063,1939000.0,2023-10-02,True
CNTR-000599,MPLADS-000599,CONT-0170,2690000.0,2023-04-26,True
CNTR-000600,MPLADS-000600,CONT-0058,750000.0,2022-11-28,True
CNTR-000601,MPLADS-000601,CONT-0311,606000.0,2023-08-24,True
CNTR-000602,MPLADS-000602,CONT-0180,2979000.0,2023-09-27,True
CNTR-000603,MPLADS-000603,CONT-0283,2691000.0,2022-12-08,True
CNTR-000604,MPLADS-000604,CONT-0295,52964000.0,2024-01-04,True
CNTR-000605,MPLADS-000605,CONT-0190,15442000.0,2023-11-07,True
CNTR-000606,MPLADS-000606,CONT-0057,1571000.0,2022-10-01,True
CNTR-000607,MPLADS-000607,CONT-0201,2712000.0,2023-01-14,True
CNTR-000608,MPLADS-000608,CONT-0231,3377000.0,2023-01-10,True
CNTR-000609,MPLADS-000609,CONT-0035,1739000.0,2022-06-27,True
CNTR-000610,MPLADS-000610,CONT-0269,2847000.0,2022-03-31,True
CNTR-000611,MPLADS-000611,CONT-0102,3054000.0,2023-06-02,True
CNTR-000612,MPLADS-000612,CONT-0196,10701000.0,2023-08-30,True
CNTR-000613,MPLADS-000613,CONT-0212,2944000.0,2022-03-06,True
CNTR-000614,MPLADS-000614,CONT-0231,1879000.0,2022-08-04,True
CNTR-000615,MPLADS-000615,CONT-0301,688000.0,2024-01-26,True
CNTR-000616,MPLADS-000616,CONT-0307,9235000.0,2023-04-12,True
CNTR-000617,MPLADS-000617,CONT-0208,1869000.0,2022-06-18,True
CNTR-000618,MPLADS-000618,CONT-0072,14999000.0,2023-08-15,True
CNTR-000619,MPLADS-000619,CONT-0111,347000.0,2022-09-19,True
CNTR-000620,MPLADS-000620,CONT-0010,2385000.0,2022-05-16,True
CNTR-000621,MPLADS-000621,CONT-0261,2764000.0,2022-08-11,True
CNTR-000622,MPLADS-000622,CONT-0138,9444000.0,2023-08-26,True
CNTR-000623,MPLADS-000623,CONT-0268,10166000.0,2022-12-15,True
CNTR-000624,MPLADS-000624,CONT-0169,2318000.0,2023-05-24,True
CNTR-000625,MPLADS-000625,CONT-0157,430000.0,2023-10-02,True
CNTR-000626,MPLADS-000626,CONT-0219,14164000.0,2023-11-30,True
CNTR-000627,MPLADS-000627,CONT-0024,2840000.0,2023-04-17,True
CNTR-000628,MPLADS-000628,CONT-0113,2543000.0,2022-10-20,True
CNTR-000629,MPLADS-000629,CONT-0116,1640000.0,2023-05-23,True
CNTR-000630,MPLADS-000630,CONT-0282,1707000.0,2022-08-26,True
CNTR-000631,MPLADS-000631,CONT-0269,2376000.0,2024-01-02,True
CNTR-000632,MPLADS-000632,CONT-0263,3870000.0,2023-11-21,True
CNTR-000633,MPLADS-000633,CONT-0053,896000.0,2023-07-10,True
CNTR-000634,MPLADS-000634,CONT-0259,1720000.0,2023-10-26,True
CNTR-000635,MPLADS-000635,CONT-0299,3312000.0,2023-10-01,True
CNTR-000636,MPLADS-000636,CONT-0012,556000.0,2023-12-12,True
CNTR-000637,MPLADS-000637,CONT-0001,3075000.0,2023-02-12,True
CNTR-000638,MPLADS-000638,CONT-0254,589000.0,2023-09-30,True
CNTR-000639,MPLADS-000639,CONT-0161,9912000.0,2023-05-14,True
CNTR-000640,MPLADS-000640,CONT-0223,2412000.0,2023-02-26,True
CNTR-000641,MPLADS-000641,CONT-0123,2272000.0,2023-07-25,True
CNTR-000642,MPLADS-000642,CONT-0151,67125000.0,2022-09-15,True
CNTR-000643,MPLADS-000643,CONT-0242,7839000.0,2023-08-14,True
CNTR-000644,MPLADS-000644,CONT-0235,1960000.0,2022-08-18,True
CNTR-000645,MPLADS-000645,CONT-0270,3549000.0,2022-07-25,True
CNTR-000646,MPLADS-000646,CONT-0296,2789000.0,2023-05-15,True
CNTR-000647,MPLADS-000647,CONT-0263,2692000.0,2022-03-02,True
CNTR-000648,MPLADS-000648,CONT-0006,566000.0,2023-11-27,True
CNTR-000649,MPLADS-000649,CONT-0204,385000.0,2022-04-10,True
CNTR-000650,MPLADS-000650,CONT-0002,2531000.0,2022-06-09,True
CNTR-000651,MPLADS-000651,CONT-0031,1347000.0,2023-12-17,True
CNTR-000652,MPLADS-000652,CONT-0245,2314000.0,2022-08-14,True
CNTR-000653,MPLADS-000653,CONT-0297,3135000.0,2023-06-18,True
CNTR-000654,MPLADS-000654,CONT-0198,1884000.0,2023-01-31,True
CNTR-000655,MPLADS-000655,CONT-0167,674000.0,2023-10-25,True
CNTR-000656,MPLADS-000656,CONT-0310,2310000.0,2022-08-26,True
CNTR-000657,MPLADS-000657,CONT-0086,8945000.0,2023-04-12,True
CNTR-000658,MPLADS-000658,CONT-0082,1941000.0,2022-04-26,True
CNTR-000659,MPLADS-000659,CONT-0309,1659000.0,2023-03-14,True
CNTR-000660,MPLADS-000660,CONT-0182,612000.0,2022-11-27,True
CNTR-000661,MPLADS-000661,CONT-0087,608000.0,2022-06-13,True
CNTR-000662,MPLADS-000662,CONT-0155,2831000.0,2023-11-11,True
CNTR-000663,MPLADS-000663,CONT-0118,12621000.0,2023-03-08,True
CNTR-000664,MPLADS-000664,CONT-0129,2223000.0,2022-08-11,True
CNTR-000665,MPLADS-000665,CONT-0204,3142000.0,2023-06-08,True
CNTR-000666,MPLADS-000666,CONT-0203,2261000.0,2022-03-24,True
CNTR-000667,MPLADS-000667,CONT-0120,15606000.0,2023-01-17,True
CNTR-000668,MPLADS-000668,CONT-0150,461000.0,2023-01-15,True
CNTR-000669,MPLADS-000669,CONT-0210,595000.0,2023-03-11,True
CNTR-000670,MPLADS-000670,CONT-0051,11731000.0,2024-01-13,True
CNTR-000671,MPLADS-000671,CONT-0186,545000.0,2022-04-30,True
CNTR-000672,MPLADS-000672,CONT-0177,12778000.0,2023-03-30,True
CNTR-000673,MPLADS-000673,CONT-0285,673000.0,2023-11-08,True
CNTR-000674,MPLADS-000674,CONT-0265,500000.0,2023-03-05,True
CNTR-000675,MPLADS-000675,CONT-0218,2771000.0,2022-12-04,True
CNTR-000676,MPLADS-000676,CONT-0012,619000.0,2023-05-05,True
CNTR-000677,MPLADS-000677,CONT-0094,2099000.0,2022-09-18,True
CNTR-000678,MPLADS-000678,CONT-0299,3115000.0,2022-08-10,True
CNTR-000679,MPLADS-000679,CONT-0126,7358000.0,2022-03-05,True
CNTR-000680,MPLADS-000680,CONT-0118,564000.0,2023-06-15,True
CNTR-000681,MPLADS-000681,CONT-0255,415000.0,2023-04-06,True
CNTR-000682,MPLADS-000682,CONT-0309,783000.0,2023-05-18,True
CNTR-000683,MPLADS-000683,CONT-0172,2517000.0,2023-08-30,True
CNTR-000684,MPLADS-000684,CONT-0187,2439000.0,2023-10-31,True
CNTR-000685,MPLADS-000685,CONT-0053,3868000.0,2023-12-30,True
CNTR-000686,MPLADS-000686,CONT-0238,1826000.0,2023-03-23,True
CNTR-000687,MPLADS-000687,CONT-0117,2535000.0,2022-05-29,True
CNTR-000688,MPLADS-000688,CONT-0224,2287000.0,2022-10-06,True
CNTR-000689,MPLADS-000689,CONT-0174,752000.0,2023-04-18,True
CNTR-000690,MPLADS-000690,CONT-0038,585000.0,2022-06-10,True
CNTR-000691,MPLADS-000691,CONT-0164,1770000.0,2023-08-06,True
CNTR-000692,MPLADS-000692,CONT-0132,1321000.0,2023-04-27,True
CNTR-000693,MPLADS-000693,CONT-0295,662000.0,2022-03-07,True
CNTR-000694,MPLADS-000694,CONT-0176,1402000.0,2022-11-29,True
CNTR-000695,MPLADS-000695,CONT-0229,1573000.0,2022-03-26,True
CNTR-000696,MPLADS-000696,CONT-0055,2041000.0,2022-11-23,True
CNTR-000697,MPLADS-000697,CONT-0287,651000.0,2023-11-26,True
CNTR-000698,MPLADS-000698,CONT-0204,2871000.0,2023-12-28,True
CNTR-000699,MPLADS-000699,CONT-0199,11538000.0,2022-06-01,True
CNTR-000700,MPLADS-000700,CONT-0137,2049000.0,2022-08-19,True
CNTR-000701,MPLADS-000701,CONT-0004,1776000.0,2022-05-05,True
CNTR-000702,MPLADS-000702,CONT-0320,582000.0,2022-11-21,True
CNTR-000703,MPLADS-000703,CONT-0051,1612000.0,2023-07-27,True
CNTR-000704,MPLADS-000704,CONT-0185,1751000.0,2022-05-04,True
CNTR-000705,MPLADS-000705,CONT-0042,818000.0,2023-11-21,True
CNTR-000706,MPLADS-000706,CONT-0232,1323000.0,2022-03-10,True
CNTR-000707,MPLADS-000707,CONT-0283,1508000.0,2024-01-01,True
CNTR-000708,MPLADS-000708,CONT-0080,490000.0,2022-08-31,True
CNTR-000709,MPLADS-000709,CONT-0003,566000.0,2023-12-25,True
CNTR-000710,MPLADS-000710,CONT-0123,2411000.0,2022-11-28,True
CNTR-000711,MPLADS-000711,CONT-0014,1755000.0,2023-10-14,True
CNTR-000712,MPLADS-000712,CONT-0080,2521000.0,2022-05-07,True
CNTR-000713,MPLADS-000713,CONT-0282,2369000.0,2023-07-30,True
CNTR-000714,MPLADS-000714,CONT-0061,1369000.0,2022-10-14,True
CNTR-000715,MPLADS-000715,CONT-0268,13923000.0,2022-12-31,True
CNTR-000716,MPLADS-000716,CONT-0167,390000.0,2022-08-11,True
CNTR-000717,MPLADS-000717,CONT-0287,1028000.0,2022-09-25,True
CNTR-000718,MPLADS-000718,CONT-0255,2125000.0,2023-07-07,True
