project_id,sanction_amount,released_amount,expenditure_amount,estimated_cost,unspent_amount,cost_to_sanction_ratio,sanction_to_estimate_ratio,release_to_sanction_ratio,expenditure_to_release_ratio,expenditure_to_sanction_ratio,balance_to_sanction_ratio,balance_to_release_ratio,cost_overrun_amount,cost_overrun_percentage,revised_estimate_ratio,tender_to_estimate_ratio,actual_to_tender_ratio,payment_to_work_order_ratio,payment_to_completion_ratio,payment_before_progress_ratio,payment_concentration_index,largest_payment_percentage,largest_payment_amount,payment_count,payment_velocity,sor_deviation_ratio,peer_cost_deviation_zscore,utilization_ratio,monthly_spending_variance,monthly_spending_zscore,quarterly_spending_zscore,round_amount_flag,repeated_amount_flag,rapid_payment_sequence_flag,planned_duration_days,actual_duration_days,delay_days,delay_ratio,extension_count,days_from_sanction_to_work_order,days_from_work_order_to_first_payment,days_from_work_order_to_first_progress,days_between_payments,payment_frequency,payment_acceleration,progress_acceleration,progress_deceleration,time_since_last_payment,time_since_last_inspection,time_since_last_progress_update,status_change_frequency,status_reversal_count,extension_frequency,extension_duration_total,project_velocity,financial_velocity,physical_velocity,velocity_mismatch,financial_physical_gap,physical_progress,financial_progress,contractor_total_projects,contractor_completed_projects,contractor_delayed_projects,contractor_abandoned_projects,contractor_total_value,contractor_average_project_value,contractor_max_project_value,contractor_win_rate,contractor_repeat_winner_rate,contractor_single_bid_win_rate,contractor_competitor_count,contractor_avg_delay,contractor_avg_cost_overrun,contractor_avg_payment_velocity,contractor_irregularity_score,contractor_state_count,contractor_district_count,contractor_constituency_count,contractor_project_concentration,contractor_client_concentration,contractor_agency_count,contractor_agency_repeat_rate,contractor_agency_win_rate,contractor_district_repeat_rate,contractor_constituency_repeat_rate,contractor_pair_frequency,agency_contractor_network_density,contractor_market_share,contractor_capacity_strain,contractor_past_irregularity_rate,bid_count,single_bid_flag,lowest_bid_deviation,second_lowest_bid_deviation,winning_vs_second_bid_ratio,bid_spread,bid_variance,bid_stddev,bidder_concentration,bidder_repeat_participation,new_bidder_flag,new_contractor_flag,incumbent_winner_flag,same_contractor_previous_tender_flag,tender_competition_score,procurement_risk_score,tender_extension_count,tender_cancellation_count,tender_reissue_count,winning_bid_deviation,bidder_price_similarity,tender_duration_days,retender_count,repeat_winner_rate,project_density_1km,project_density_5km,project_density_10km,same_location_project_count,same_coordinates_project_count,same_contractor_nearby_projects,same_agency_nearby_projects,nearest_project_distance,average_neighbor_distance,district_project_density,constituency_project_density,contractor_locality_ratio,contractor_outside_district_ratio,infrastructure_gap_score,geo_cluster_density,contractor_district_distance_km,is_high_density_cluster,geo_distance_mismatch_km,district_population,population_density,literacy_rate,poverty_rate,document_completeness_score,document_consistency_score,sanction_document_present,technical_sanction_present,dpr_present,estimate_present,revised_estimate_present,tender_document_present,bid_document_present,work_order_present,invoice_present,payment_voucher_present,measurement_book_present,utilization_certificate_present,completion_certificate_present,inspection_report_present,site_verification_present,photo_count,geotag_photo_count,unique_photo_hash_count,document_date_consistency,document_sequence_consistency,missing_date_count,missing_document_ratio,required_document_count,available_document_count,missing_mb_flag,missing_uc_flag,missing_completion_cert_flag,missing_geotag_flag,eligibility_violation_count,procurement_violation_count,documentation_violation_count,financial_violation_count,timeline_violation_count,payment_violation_count,completion_violation_count,total_rule_violation_count,critical_rule_violation_count,rule_risk_score,fraud_label,risk_level,anomaly_type,investigation_priority,financial_anomaly,procurement_anomaly,contractor_anomaly,geographic_anomaly,timeline_anomaly,progress_anomaly,documentation_anomaly,cost_anomaly
MPLADS-000862,2975172.01,2268998.6923469193,2290260.49,2903308.76,684911.5199999996,0.7697909506751511,1.0247521899806482,0.76264454112921,1.00937056408397,0.7697909506751511,0.2302090493248488,0.30185628678858656,0.0,0.0,1.0,1.0247521899806482,0.7697909506751511,0.7697909506751511,1.0,0.0,1.0,100.0,2290260.49,1,2290260.49,-0.21115503746835373,0.4389710282723149,0.7698,0.0,1.417251630708389,1.700701956850067,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,6274.686273972603,0.2463013698630137,0.0021917808219178003,30.0,45.0,20.0,2.0,0.0,0,0,0.2463013698630137,0.24849315068493152,0.2463013698630137,0.002191780821917816,0.7999999999999972,89.9,90.7,14.0,11.0,2.0,0.0,23801376.08,3272689.211,7437930.024999999,0.35,0.28,0.0,5,42.0,0.08,2290260.49,0.0002,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.21,0.0002,6,0,0.0697,0.10969999999999999,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0697,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,2.228,2.0052000000000003,0.85,0.15,0.513,0.45,12.5,0,0.0,1483342,222.8,71.4,31.2,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000863,514946.68,451479.98784130305,455710.61,510822.85,59236.07000000001,0.8849665949880481,1.0080729160803985,0.8767509440808572,1.00937056408397,0.8849665949880481,0.11503340501195193,0.13120419862512647,0.0,0.0,1.0,1.0080729160803985,0.8849665949880481,0.8849665755685617,0.9999999780562493,0.0,0.5,50.0,227855.3,2,227855.3,-0.10788914395665737,-0.6712920694044434,0.885,0.0,-0.5564227663299244,-0.6677073195959092,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,1248.522191780822,0.23972602739726026,0.012876712328767132,30.0,45.0,20.0,2.0,0.0,0,0,0.23972602739726026,0.2526027397260274,0.23972602739726026,0.012876712328767165,4.700000000000003,87.5,92.2,14.0,11.0,2.0,0.0,4119573.44,566441.348,1287366.7,0.35,0.28,0.0,5,42.0,0.08,227855.3,0.0189,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.31,0.0189,6,0,-0.0027,0.0373,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,-0.0027,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,13.012,11.7108,0.85,0.15,0.698,0.45,12.5,0,0.0,1594993,1301.2,62.8,35.0,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000864,490220.24,436399.5599572047,440488.87,491308.53,49731.369999999995,0.898553005481781,0.9977849153158402,0.8902112241575433,1.00937056408397,0.898553005481781,0.10144699451821898,0.11395834130739471,0.0,0.0,1.0,0.9977849153158402,0.898553005481781,0.898553005481781,1.0,0.0,1.0,100.0,440488.87,1,440488.87,-0.10343736551856739,-0.6805042126057119,0.8986,0.0,-0.35293732365614316,-0.4235247883873718,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,1206.8188219178082,0.14657534246575343,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.14657534246575343,0.14520547945205478,0.14657534246575343,0.0013698630136986523,-0.5,53.5,53.0,14.0,11.0,2.0,0.0,3921761.92,539242.2640000001,1225550.6,0.35,0.28,0.0,5,42.0,0.08,440488.87,0.0317,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.062,0.0317,6,0,-0.0365,0.003500000000000003,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,-0.0365,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,7.1739999999999995,6.4566,0.85,0.15,0.31,0.45,12.5,0,0.0,1506717,717.4,71.7,10.0,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000865,862117.46,771044.6368190853,778269.76,861960.65,83847.69999999995,0.9027421391048037,1.000181922457829,0.894361467657882,1.00937056408397,0.9027421391048037,0.0972578608951963,0.10874558488067614,0.0,0.0,1.0,1.000181922457829,0.9027421391048037,0.9027421391048037,1.0,0.0,0.25,25.0,194567.44,4,194567.44,-0.09709363182646448,-0.4760804128737514,0.9027,0.0,-0.5882784837867816,-0.7059341805441379,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,2132.245917808219,0.15753424657534246,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.15753424657534246,0.14493150684931508,0.15753424657534246,0.012602739726027379,-4.600000000000001,57.5,52.9,14.0,11.0,2.0,0.0,6896939.68,948329.206,2155293.65,0.35,0.28,0.0,2,42.0,0.08,194567.44,0.049,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.345,0.049,3,0,0.0415,0.0815,0.96,0.08,0.002,0.045,0.3333333333333333,0.45,0,0,1,1,0.5,0.2,0,0,0,0.0415,0.3333333333333333,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,2.752,2.4768,0.85,0.15,0.7,0.45,12.5,0,0.0,1345226,275.2,92.6,36.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000866,1774590.65,1218506.645392605,1229924.74,1798169.4,544665.9099999999,0.6930751832824095,0.9868873588884339,0.6866409700696919,1.00937056408397,0.6930751832824095,0.3069248167175906,0.44699461595837875,0.0,0.0,1.0,0.9868873588884339,0.6930751832824095,0.6930751832824095,1.0,0.0,1.0,100.0,1229924.74,1,1229924.74,-0.3160128628593057,-0.20274041670208331,0.6931,0.0,0.4025346719911652,0.48304160638939825,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,3369.656821917808,0.13013698630136986,0.0013698630136986301,30.0,45.0,20.0,2.0,0.0,0,0,0.13013698630136986,0.13150684931506848,0.13013698630136986,0.0013698630136986245,0.5,47.5,48.0,14.0,11.0,2.0,0.0,14196725.2,1952049.715,4436476.625,0.35,0.28,0.0,5,42.0,0.08,1229924.74,0.0331,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.343,0.0331,6,0,0.0516,0.0916,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0516,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,14.515999999999998,13.0644,0.85,0.15,0.308,0.45,12.5,0,0.0,3371050,1451.6,64.4,19.0,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000867,2796147.24,2350144.470631361,2372166.65,2770829.54,423980.5900000003,0.8483697196146222,1.0091372275466646,0.8404938184268725,1.00937056408397,0.8483697196146222,0.1516302803853778,0.18040618153406496,0.0,0.0,1.0,1.0091372275466646,0.8483697196146222,0.8483697160382727,0.9999999957844447,0.0,0.5,50.0,1186083.32,2,1186083.32,-0.1438785332135589,0.4885403465622094,0.8484,0.0,0.3605794400108756,0.4326953280130507,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,6499.086684931507,0.26602739726027397,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.26602739726027397,0.25753424657534246,0.26602739726027397,0.008493150684931505,-3.0999999999999943,97.1,94.0,14.0,11.0,2.0,0.0,22369177.92,3075761.9640000006,6990368.100000001,0.35,0.28,0.0,3,42.0,0.08,1186083.32,0.0237,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.349,0.0237,4,0,-0.0246,0.0154,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,-0.0246,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,9.517999999999999,8.566199999999998,0.85,0.15,0.595,0.45,12.5,0,0.0,2787963,951.8,66.7,32.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000868,661751.25,520526.71109625435,525404.34,666219.65,136346.91000000003,0.7939604798630905,0.9932929027235987,0.786589690758052,1.00937056408397,0.7939604798630905,0.2060395201369095,0.26194027528932545,0.0,0.0,1.0,0.9932929027235987,0.7939604798630905,0.7939604496402537,0.9999999619340791,0.0,0.25,25.0,131351.08,4,131351.08,-0.2113646903089695,-0.6291136705492171,0.794,0.0,-0.6487750883390407,-0.7785301060068489,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,1439.4638904109588,0.12602739726027398,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.12602739726027398,0.12301369863013699,0.12602739726027398,0.0030136986301369934,-1.1000000000000014,46.0,44.9,14.0,11.0,2.0,0.0,5294010.0,727926.3750000001,1654378.125,0.35,0.28,0.0,4,42.0,0.08,131351.08,0.0077,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.439,0.0077,5,0,-0.0002,0.0398,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,-0.0002,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,5.379,4.8411,0.85,0.15,0.353,0.45,12.5,0,0.0,1941255,537.9,73.0,35.5,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000869,2755522.35,1957252.688256173,1975593.25,2801682.0,779929.1000000001,0.7169578029370729,0.9835243078978985,0.7103018737105046,1.00937056408397,0.7169578029370729,0.28304219706292716,0.39848155768526905,0.0,0.0,1.0,0.9835243078978985,0.7169578029370729,0.7169577993079969,0.9999999949382293,0.0,0.5,50.0,987796.62,2,987796.62,-0.2948545730743175,0.24853552775608137,0.717,0.0,0.1708236224049196,0.20498834688590353,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.005479452054794521,5412.584219178082,0.2263013698630137,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.2263013698630137,0.21972602739726027,0.2263013698630137,0.00657534246575342,-2.3999999999999915,82.6,80.2,14.0,11.0,2.0,0.0,22044178.8,3031074.5850000004,6888805.875,0.35,0.28,0.0,2,42.0,0.08,987796.62,0.0007,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.488,0.0007,3,0,0.0302,0.0702,0.96,0.08,0.002,0.045,0.3333333333333333,0.45,0,0,1,1,0.5,0.2,0,0,0,0.0302,0.3333333333333333,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,3.915,3.5235000000000003,0.85,0.15,0.463,0.45,12.5,0,0.0,1251778,391.5,62.3,26.9,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000870,1038932.88,729214.8158372169,736047.97,1081758.17,302884.91000000003,0.7084653726619953,0.9604114013763354,0.7018882835214696,1.00937056408397,0.7084653726619953,0.2915346273380048,0.415357592059146,0.0,0.0,1.0,0.9604114013763354,0.7084653726619953,0.7084653726619953,1.0,0.0,1.0,100.0,736047.97,1,736047.97,-0.31958177861508547,-0.5016328908226517,0.7085,0.0,-0.07009405342480393,-0.08411286410976472,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,2016.5697808219177,0.11890410958904109,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.11890410958904109,0.10739726027397262,0.11890410958904109,0.01150684931506847,-4.199999999999996,43.4,39.2,14.0,11.0,2.0,0.0,8311463.04,1142826.168,2597332.2,0.35,0.28,0.0,3,42.0,0.08,736047.97,0.0354,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.097,0.0354,4,0,-0.0307,0.0093,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,-0.0307,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,8.886000000000001,7.997400000000001,0.85,0.15,0.626,0.45,12.5,0,0.0,1584657,888.6,69.7,23.0,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000871,755308.57,512550.6116472811,517353.5,732380.05,237955.06999999995,0.6849564807665297,1.0313068604203512,0.6785976381113763,1.00937056408397,0.6849564807665297,0.31504351923347035,0.46425672819946234,0.0,0.0,1.0,1.0313068604203512,0.6849564807665297,0.6849564807665297,1.0,0.0,1.0,100.0,517353.5,1,517353.5,-0.29359968229609756,-0.6339860104374625,0.685,0.0,-0.27937963819045486,-0.3352555658285458,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,1417.4068493150685,0.15178082191780823,0.005479452054794521,30.0,45.0,20.0,2.0,0.0,0,0,0.15178082191780823,0.15726027397260273,0.15178082191780823,0.005479452054794498,2.0,55.4,57.4,14.0,11.0,2.0,0.0,6042468.56,830839.427,1888271.4249999998,0.35,0.28,0.0,5,42.0,0.08,517353.5,0.0006,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.731,0.0006,6,0,0.0551,0.0951,0.96,0.08,0.002,0.045,0.16666666666666666,0.45,0,0,1,1,1.0,0.2,0,0,0,0.0551,0.16666666666666666,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,9.106,8.1954,0.85,0.15,0.266,0.45,12.5,0,0.0,1342177,910.6,75.9,9.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000872,3016661.56,2245344.654028823,2266384.8,3162714.09,750276.7600000002,0.7512890508009125,0.953820508005515,0.7443144049705142,1.00937056408397,0.7512890508009125,0.24871094919908757,0.33414770362927504,0.0,0.0,1.0,0.953820508005515,0.7512890508009125,0.7512890508009125,1.0,0.0,0.25,25.0,566596.2,4,566596.2,-0.28340509590609253,0.42452154514429524,0.7513,0.0,-0.23225550530799327,-0.27870660636959194,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,6209.273424657534,0.17589041095890412,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.17589041095890412,0.1715068493150685,0.17589041095890412,0.004383561643835632,-1.6000000000000014,64.2,62.6,14.0,11.0,2.0,0.0,24133292.48,3318327.7160000005,7541653.9,0.35,0.28,0.0,4,42.0,0.08,566596.2,0.0518,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.058,0.0518,5,0,0.0164,0.056400000000000006,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,0.0164,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,2.65,2.385,0.85,0.15,0.705,0.45,12.5,0,0.0,2918044,265.0,89.0,37.4,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000873,2569384.93,2021562.5089600387,2040505.69,2641986.67,528879.2400000002,0.7941611496880694,0.9725200203224342,0.7867884976503068,1.00937056408397,0.7941611496880694,0.20583885031193055,0.2616190385683764,0.0,0.0,1.0,0.9725200203224342,0.7941611496880694,0.7941611457960874,0.9999999950992542,0.0,0.3333333333333333,33.33333333333333,680168.56,3,680168.56,-0.22766238256607102,0.28782030681706644,0.7942,0.0,-0.12356936534380009,-0.1482832384125601,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,5590.426520547946,0.12657534246575344,0.0038356164383561604,30.0,45.0,20.0,2.0,0.0,0,0,0.12657534246575344,0.1304109589041096,0.12657534246575344,0.003835616438356143,1.3999999999999986,46.2,47.6,14.0,11.0,2.0,0.0,20555079.44,2826323.4230000004,6423462.325,0.35,0.28,0.0,2,42.0,0.08,680168.56,0.0,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.246,0.0,3,0,-0.0236,0.0164,0.96,0.08,0.002,0.045,0.3333333333333333,0.45,0,0,1,1,0.5,0.2,0,0,0,-0.0236,0.3333333333333333,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,7.681,6.9129000000000005,0.85,0.15,0.586,0.45,12.5,0,0.0,660622,768.1,81.0,10.2,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000874,1727759.68,1046918.8300126515,1056729.05,1784514.27,671030.6299999999,0.6116180752638006,0.9681960570704766,0.6059400749603391,1.00937056408397,0.6116180752638006,0.38838192473619937,0.6409576471099395,0.0,0.0,1.0,0.9681960570704766,0.6116180752638006,0.6116180810516426,1.0000000094631638,0.0,0.3333333333333333,33.33333333333333,352243.02,3,352243.02,-0.4078337910965542,-0.30755783561230854,0.6116,0.0,-0.4373865752553807,-0.5248638903064569,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.00821917808219178,2895.1481095890413,0.24986301369863015,0.01013698630136987,30.0,45.0,20.0,2.0,0.0,0,0,0.24986301369863015,0.26,0.24986301369863015,0.01013698630136986,3.700000000000003,91.2,94.9,14.0,11.0,2.0,0.0,13822077.44,1900535.648,4319399.2,0.35,0.28,0.0,3,42.0,0.08,352243.02,0.0282,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.289,0.0282,4,0,0.0533,0.0933,0.96,0.08,0.002,0.045,0.25,0.45,0,0,1,1,0.6666666666666666,0.2,0,0,0,0.0533,0.25,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,12.304,11.0736,0.85,0.15,0.822,0.45,12.5,0,0.0,1850721,1230.4,91.1,36.3,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000875,1842921.21,1491723.370560606,1505701.66,1841934.84,337219.55000000005,0.8170190086422631,1.0005355075427098,0.8094341540301694,1.00937056408397,0.8170190086422631,0.1829809913577369,0.22606037865671383,0.0,0.0,1.0,1.0005355075427098,0.8170190086422631,0.8170190086422631,1.0,0.0,1.0,100.0,1505701.66,1,1505701.66,-0.18254347151607173,-0.03584120027578727,0.817,0.0,0.6664468503241159,0.799736220388939,0,0,0,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.0027397260273972603,4125.21002739726,0.2465753424657534,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.2465753424657534,0.24027397260273972,0.2465753424657534,0.006301369863013689,-2.299999999999997,90.0,87.7,14.0,11.0,2.0,0.0,14743369.68,2027213.3310000002,4607303.025,0.35,0.28,0.0,4,42.0,0.08,1505701.66,0.0274,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.267,0.0274,5,0,0.0411,0.0811,0.96,0.08,0.002,0.045,0.2,0.45,0,0,1,1,0.8333333333333334,0.2,0,0,0,0.0411,0.2,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,8.2,7.38,0.85,0.15,0.598,0.45,12.5,0,0.0,1065821,820.0,85.0,15.4,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
MPLADS-000876,466440.36,357383.7427361221,360732.63,473568.47,105707.72999999998,0.7733735348287614,0.9849480899773585,0.7661938661056734,1.00937056408397,0.7733735348287614,0.22662646517123858,0.2957821449590961,0.0,0.0,1.0,0.9849480899773585,0.7733735348287614,0.7733735562677295,1.0000000277213625,0.0,0.25,25.0,90183.16,4,90183.16,-0.23826721403137327,-0.7287724069169242,0.7734,0.0,-0.6881718422248867,-0.825806210669864,0,0,1,365.0,365.0,0,0.0,0,18.0,28.0,35.0,45.0,0.010958904109589041,988.3086027397261,0.25643835616438354,0.0,30.0,45.0,20.0,2.0,0.0,0,0,0.25643835616438354,0.25068493150684934,0.25643835616438354,0.005753424657534201,-2.0999999999999943,93.6,91.5,14.0,11.0,2.0,0.0,3731522.88,513084.396,1166100.9,0.35,0.28,0.0,2,42.0,0.08,90183.16,0.0138,2.0,4.0,3.0,0.25,0.4,3.0,0.3,0.45,0.5,0.4,2.0,0.32,0.08,0.28,0.0138,3,0,0.0067,0.0467,0.96,0.08,0.002,0.045,0.3333333333333333,0.45,0,0,1,1,0.5,0.2,0,0,0,0.0067,0.3333333333333333,21.0,0.0,0.25,2.0,12.0,35.0,1.0,1.0,3.0,6.0,1.8,4.2,9.346,8.4114,0.85,0.15,0.158,0.45,12.5,0,0.0,1874656,934.6,86.7,23.0,1.0,0.95,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,4.0,4.0,4.0,1.0,1.0,0.0,0.0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,LOW,NONE,LOW,0,0,0,0,0,0,0,0
