project_id,fraud_label,is_fraud,is_anomalous,is_hard_negative,risk_level,scenario_type,scenario_name,overall_risk_score,investigation_priority
MPLADS-000271,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-000272,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000273,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-000274,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-000275,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000276,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000277,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000278,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000279,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000280,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000281,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000282,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000283,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000284,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000285,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000286,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000287,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000288,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-000289,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000290,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-000291,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000292,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000293,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000294,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000295,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000296,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-000297,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000298,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000299,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000300,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000301,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000302,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000303,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-000304,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000305,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-000306,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000307,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000308,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000309,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000310,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000311,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000312,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000313,1,1,1,0,CRITICAL,GHOST_WORK,GHOST_WORK,85.0,URGENT
MPLADS-000314,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-000315,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000316,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000317,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000318,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000319,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000320,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000321,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-000322,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000323,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000324,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000325,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000326,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000327,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000328,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-000329,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000330,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-000331,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000332,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000333,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000334,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000335,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000336,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000337,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000338,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000339,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000340,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000341,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000342,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000343,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000344,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-000345,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000346,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000347,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-000348,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000349,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000350,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000351,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000352,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000353,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000354,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000355,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000356,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000357,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000358,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000359,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000360,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000361,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000362,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-000363,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000364,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000365,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000366,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000367,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000368,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000369,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000370,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000371,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000372,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000373,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-000374,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000375,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000376,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000377,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000378,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-000379,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000380,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-000381,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000382,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000383,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000384,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-000385,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000386,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000387,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-000388,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000389,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000390,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000391,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000392,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000393,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000394,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-000395,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000396,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000397,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000398,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000399,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000400,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000401,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000402,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-000403,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000404,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000405,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000406,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-000407,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-000408,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-000409,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-000410,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000411,1,1,1,0,HIGH,PROCUREMENT_SINGLE_BID,PROCUREMENT_SINGLE_BID,70.0,ELEVATED
MPLADS-000412,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000413,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000414,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000415,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000416,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000417,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000418,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000419,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000420,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000421,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000422,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-000423,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000424,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000425,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000426,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000427,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-000428,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000429,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-000430,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000431,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-000432,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000433,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000434,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000435,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000436,1,1,1,0,CRITICAL,GHOST_WORK,GHOST_WORK,85.0,URGENT
MPLADS-000437,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000438,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000439,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-000440,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000441,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-000442,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000443,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000444,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000445,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000446,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-000447,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000448,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000449,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000450,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000451,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000452,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000453,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000454,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000455,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000456,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000457,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000458,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000459,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000460,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000461,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-000462,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000463,0,0,0,1,LOW,LEGITIMATE_WEATHER_DELAY,LEGITIMATE_WEATHER_DELAY,20.0,ROUTINE
MPLADS-000464,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000465,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-000466,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000467,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000468,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000469,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000470,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000471,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-000472,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000473,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000474,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000475,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000476,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000477,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000478,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000479,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000480,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000481,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000482,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000483,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000484,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000485,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000486,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000487,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000488,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000489,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000490,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000491,1,1,1,0,HIGH,DOCUMENTATION_DEFICIT,DOCUMENTATION_DEFICIT,70.0,ELEVATED
MPLADS-000492,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-000493,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000494,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000495,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-000496,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000497,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000498,1,1,1,0,HIGH,SUSPICIOUS_CONTRACTOR_MONOPOLY,SUSPICIOUS_CONTRACTOR_MONOPOLY,70.0,ELEVATED
MPLADS-000499,0,0,0,1,LOW,LEGITIMATE_REMOTE_SINGLE_BID,LEGITIMATE_REMOTE_SINGLE_BID,20.0,ROUTINE
MPLADS-000500,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000501,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
MPLADS-000502,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000503,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000504,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000505,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000506,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000507,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000508,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000509,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000510,1,1,1,0,HIGH,DELAYED_WORK,DELAYED_WORK,70.0,ELEVATED
MPLADS-000511,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000512,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000513,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000514,1,1,1,0,HIGH,ABANDONED_WORK,ABANDONED_WORK,70.0,ELEVATED
MPLADS-000515,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000516,0,0,0,1,MEDIUM,HIGH_VALUE_LEGITIMATE,HIGH_VALUE_LEGITIMATE,45.0,ROUTINE
MPLADS-000517,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000518,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000519,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000520,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000521,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000522,1,1,1,0,CRITICAL,COST_OVERRUN,COST_OVERRUN,85.0,URGENT
MPLADS-000523,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000524,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000525,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000526,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000527,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000528,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000529,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000530,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000531,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000532,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000533,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000534,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000535,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000536,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000537,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000538,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000539,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000540,0,0,0,0,LOW,NORMAL,NORMAL,20.0,ROUTINE
MPLADS-000541,1,1,1,0,CRITICAL,PAYMENT_PROGRESS_MISMATCH,PAYMENT_PROGRESS_MISMATCH,85.0,URGENT
