contract_id,project_id,contractor_id,work_order_amount,original_contract_value,final_contract_value,contract_value_change,contract_amendment_count,amendment_value,extension_count,extension_duration,award_date,original_completion_date,revised_completion_date,contract_delay_days,contractor_capacity,contract_value_to_capacity,external_service_provider_flag,subcontractor_count,subcontractor_value_share,end_period_expenditure_ratio,performance_guarantee_submitted
CNTR-000131,MPLADS-000131,CONT-0031,1487000.0,1487000.0,2369000.0,0.5931,0,882000.0,0,0,2023-11-26,2024-04-10,2024-04-10,9,5000000.0,0.2974,0,1,0.297,0.323,True
CNTR-000132,MPLADS-000132,CONT-0240,2524000.0,2524000.0,2229000.0,-0.1169,0,0.0,0,0,2023-06-14,2023-11-27,2023-11-27,0,20000000.0,0.1262,0,0,0.121,0.26,True
CNTR-000133,MPLADS-000133,CONT-0093,1284000.0,1284000.0,1326000.0,0.0327,0,42000.0,0,0,2022-02-17,2022-07-03,2022-07-03,0,100000000.0,0.0128,0,1,0.048,0.394,True
CNTR-000134,MPLADS-000134,CONT-0297,2167000.0,2167000.0,2074000.0,-0.0429,0,0.0,0,0,2023-08-05,2024-01-18,2024-01-18,23,5000000.0,0.4334,0,0,0.263,0.345,True
CNTR-000135,MPLADS-000135,CONT-0117,1301000.0,1301000.0,1268000.0,-0.0254,0,0.0,0,0,2023-01-18,2023-05-04,2023-05-04,12,5000000.0,0.2602,0,2,0.101,0.248,True
CNTR-000136,MPLADS-000136,CONT-0017,2003000.0,2003000.0,1936000.0,-0.0334,0,0.0,0,0,2022-06-18,2022-12-01,2022-12-01,21,5000000.0,0.4006,0,0,0.057,0.445,True
CNTR-000137,MPLADS-000137,CONT-0190,1350000.0,1350000.0,1248000.0,-0.0756,0,0.0,0,0,2022-07-04,2022-11-17,2022-11-17,0,20000000.0,0.0675,0,2,0.026,0.529,True
CNTR-000138,MPLADS-000138,CONT-0243,2215000.0,2215000.0,2005000.0,-0.0948,0,0.0,0,0,2023-01-20,2023-07-05,2023-07-05,21,5000000.0,0.443,0,0,0.21,0.169,True
CNTR-000139,MPLADS-000139,CONT-0233,2307000.0,2307000.0,3052000.0,0.3229,0,745000.0,0,0,2022-12-22,2023-06-06,2023-06-06,21,20000000.0,0.1154,0,1,0.01,0.279,True
CNTR-000140,MPLADS-000140,CONT-0123,2903000.0,2903000.0,1541000.0,-0.4692,0,0.0,0,0,2023-02-18,2023-07-14,2023-07-14,19,5000000.0,0.5806,0,1,0.039,0.378,True
CNTR-000141,MPLADS-000141,CONT-0373,682000.0,682000.0,670000.0,-0.0176,0,0.0,0,0,2023-11-18,2024-02-02,2024-02-02,0,20000000.0,0.0341,0,0,0.021,0.304,True
CNTR-000142,MPLADS-000142,CONT-0141,1046000.0,1046000.0,1020000.0,-0.0249,0,0.0,0,0,2022-05-21,2022-10-04,2022-10-04,13,20000000.0,0.0523,0,0,0.052,0.173,True
CNTR-000143,MPLADS-000143,CONT-0036,1988000.0,1988000.0,1946000.0,-0.0211,0,0.0,0,0,2023-10-20,2024-02-03,2024-02-03,1,5000000.0,0.3976,0,0,0.278,0.167,True
CNTR-000144,MPLADS-000144,CONT-0221,536000.0,536000.0,482000.0,-0.1007,0,0.0,0,0,2022-10-01,2022-12-16,2022-12-16,26,100000000.0,0.0054,0,0,0.002,0.426,True
CNTR-000145,MPLADS-000145,CONT-0224,1770000.0,1770000.0,1617000.0,-0.0864,0,0.0,0,0,2023-07-15,2023-10-29,2023-10-29,8,5000000.0,0.354,0,0,0.146,0.549,True
CNTR-000146,MPLADS-000146,CONT-0212,2087000.0,2087000.0,1947000.0,-0.0671,0,0.0,0,0,2023-11-03,2024-02-17,2024-02-17,8,20000000.0,0.1044,0,0,0.048,0.391,True
CNTR-000147,MPLADS-000147,CONT-0124,751000.0,751000.0,706000.0,-0.0599,0,0.0,0,0,2023-09-19,2023-12-04,2023-12-04,9,100000000.0,0.0075,0,1,0.141,0.407,True
CNTR-000148,MPLADS-000148,CONT-0345,3472000.0,3472000.0,3151000.0,-0.0925,0,0.0,0,0,2022-09-10,2023-03-25,2023-03-25,0,100000000.0,0.0347,0,0,0.239,0.214,True
CNTR-000149,MPLADS-000149,CONT-0278,2386000.0,2386000.0,2356000.0,-0.0126,0,0.0,0,0,2022-07-22,2022-11-05,2022-11-05,23,20000000.0,0.1193,0,0,0.112,0.529,True
CNTR-000150,MPLADS-000150,CONT-0395,2836000.0,2836000.0,1784000.0,-0.3709,0,0.0,0,0,2023-12-24,2024-06-07,2024-06-07,13,20000000.0,0.1418,0,2,0.289,0.445,True
CNTR-000151,MPLADS-000151,CONT-0367,606000.0,606000.0,561000.0,-0.0743,0,0.0,0,0,2022-05-22,2022-08-06,2022-08-06,4,20000000.0,0.0303,0,0,0.145,0.521,True
CNTR-000152,MPLADS-000152,CONT-0343,416000.0,416000.0,416000.0,0.0,0,0.0,0,0,2023-12-09,2024-01-24,2024-01-24,0,20000000.0,0.0208,0,1,0.289,0.443,True
CNTR-000153,MPLADS-000153,CONT-0042,667000.0,667000.0,663000.0,-0.006,0,0.0,0,0,2022-09-14,2022-10-30,2022-10-30,26,5000000.0,0.1334,0,0,0.167,0.43,True
CNTR-000154,MPLADS-000154,CONT-0166,12319000.0,12319000.0,11247000.0,-0.087,0,0.0,0,0,2023-10-08,2024-10-28,2024-10-28,24,20000000.0,0.616,0,0,0.201,0.411,True
CNTR-000155,MPLADS-000155,CONT-0277,15891000.0,15891000.0,15797000.0,-0.0059,0,0.0,0,0,2022-09-06,2023-09-27,2023-09-27,28,100000000.0,0.1589,0,0,0.207,0.21,True
CNTR-000156,MPLADS-000156,CONT-0293,12211000.0,12211000.0,12261000.0,0.0041,0,50000.0,0,0,2023-03-27,2023-08-20,2023-08-20,0,5000000.0,2.4422,0,1,0.231,0.301,True
CNTR-000157,MPLADS-000157,CONT-0043,14793000.0,14793000.0,15741000.0,0.0641,0,948000.0,0,0,2022-02-13,2023-03-06,2023-03-06,0,5000000.0,2.9586,0,1,0.003,0.273,True
CNTR-000158,MPLADS-000158,CONT-0286,2645000.0,2645000.0,2552000.0,-0.0352,0,0.0,0,0,2022-04-14,2022-09-07,2022-09-07,0,5000000.0,0.529,0,0,0.038,0.354,True
CNTR-000159,MPLADS-000159,CONT-0114,1120000.0,1120000.0,1034000.0,-0.0768,0,0.0,0,0,2023-01-05,2023-05-21,2023-05-21,33,100000000.0,0.0112,0,0,0.096,0.339,True
CNTR-000160,MPLADS-000160,CONT-0267,1830000.0,1830000.0,1728000.0,-0.0557,0,0.0,0,0,2022-10-13,2023-02-26,2023-02-26,0,20000000.0,0.0915,0,0,0.156,0.202,True
CNTR-000161,MPLADS-000161,CONT-0246,12016000.0,12016000.0,11938000.0,-0.0065,0,0.0,0,0,2022-12-11,2024-01-01,2024-01-01,21,20000000.0,0.6008,0,0,0.076,0.254,True
CNTR-000162,MPLADS-000162,CONT-0340,2429000.0,2429000.0,2423000.0,-0.0025,0,0.0,0,0,2023-04-16,2023-09-09,2023-09-09,7,20000000.0,0.1214,0,1,0.197,0.21,True
CNTR-000163,MPLADS-000163,CONT-0132,449000.0,449000.0,426000.0,-0.0512,0,0.0,0,0,2023-10-08,2023-11-23,2023-11-23,20,5000000.0,0.0898,0,0,0.28,0.489,True
CNTR-000164,MPLADS-000164,CONT-0112,587000.0,587000.0,560000.0,-0.046,0,0.0,0,0,2022-09-28,2022-12-13,2022-12-13,0,20000000.0,0.0294,0,1,0.264,0.311,True
CNTR-000165,MPLADS-000165,CONT-0061,2959000.0,2959000.0,2756000.0,-0.0686,0,0.0,0,0,2023-04-08,2023-09-21,2023-09-21,0,5000000.0,0.5918,0,1,0.033,0.264,True
CNTR-000166,MPLADS-000166,CONT-0109,2012000.0,2012000.0,1794000.0,-0.1083,2,0.0,2,60,2023-06-27,2023-10-11,2023-12-10,360,20000000.0,0.1006,0,0,0.172,0.19,True
CNTR-000167,MPLADS-000167,CONT-0347,1403000.0,1403000.0,1327000.0,-0.0542,0,0.0,0,0,2023-12-14,2024-03-29,2024-03-29,0,5000000.0,0.2806,0,0,0.055,0.43,True
CNTR-000168,MPLADS-000168,CONT-0027,3301000.0,3301000.0,2983000.0,-0.0963,0,0.0,0,0,2022-12-16,2023-06-30,2023-06-30,0,20000000.0,0.165,0,0,0.12,0.187,True
CNTR-000169,MPLADS-000169,CONT-0027,1581000.0,1581000.0,1114000.0,-0.2954,0,0.0,0,0,2023-07-14,2023-10-28,2023-10-28,8,20000000.0,0.079,0,0,0.188,0.486,True
CNTR-000170,MPLADS-000170,CONT-0181,1627000.0,1627000.0,1679000.0,0.032,0,52000.0,0,0,2023-04-07,2023-08-31,2023-08-31,0,20000000.0,0.0814,0,0,0.244,0.529,True
CNTR-000171,MPLADS-000171,CONT-0235,16412000.0,16412000.0,14688000.0,-0.105,0,0.0,0,0,2022-05-20,2023-06-10,2023-06-10,9,5000000.0,3.2824,0,0,0.215,0.406,True
CNTR-000172,MPLADS-000172,CONT-0066,11921000.0,11921000.0,17366000.0,0.4568,0,5445000.0,0,0,2022-10-15,2023-11-05,2023-11-05,2,5000000.0,2.3842,0,0,0.222,0.522,True
CNTR-000173,MPLADS-000173,CONT-0093,2972000.0,2972000.0,2663000.0,-0.104,0,0.0,0,0,2022-07-04,2022-12-17,2022-12-17,5,100000000.0,0.0297,0,0,0.229,0.276,True
CNTR-000174,MPLADS-000174,CONT-0337,1873000.0,1873000.0,1698000.0,-0.0934,0,0.0,0,0,2023-06-19,2023-11-02,2023-11-02,18,100000000.0,0.0187,0,0,0.177,0.213,True
CNTR-000175,MPLADS-000175,CONT-0315,3182000.0,3182000.0,3082000.0,-0.0314,0,0.0,0,0,2022-05-04,2022-10-17,2022-10-17,14,5000000.0,0.6364,0,1,0.0,0.425,True
CNTR-000176,MPLADS-000176,CONT-0009,1961000.0,1961000.0,1779000.0,-0.0928,0,0.0,0,0,2023-10-03,2024-02-26,2024-02-26,9,20000000.0,0.098,0,0,0.027,0.252,True
CNTR-000177,MPLADS-000177,CONT-0380,1649000.0,1649000.0,1624000.0,-0.0152,0,0.0,0,0,2022-04-18,2022-09-11,2022-09-11,15,5000000.0,0.3298,0,0,0.217,0.416,True
CNTR-000178,MPLADS-000178,CONT-0011,1880000.0,1880000.0,1748000.0,-0.0702,0,0.0,0,0,2023-12-07,2024-05-21,2024-05-21,33,5000000.0,0.376,0,0,0.046,0.35,True
CNTR-000179,MPLADS-000179,CONT-0050,1815000.0,1815000.0,1699000.0,-0.0639,0,0.0,0,0,2023-07-06,2023-10-20,2023-10-20,32,100000000.0,0.0182,0,0,0.024,0.265,True
CNTR-000180,MPLADS-000180,CONT-0292,2454000.0,2454000.0,2457000.0,0.0012,0,3000.0,0,0,2023-12-05,2024-05-19,2024-05-19,21,5000000.0,0.4908,0,1,0.12,0.364,True
CNTR-000181,MPLADS-000181,CONT-0017,1325000.0,1325000.0,1273000.0,-0.0392,0,0.0,0,0,2023-11-17,2024-04-01,2024-04-01,34,5000000.0,0.265,0,1,0.124,0.414,True
CNTR-000182,MPLADS-000182,CONT-0375,2845000.0,2845000.0,2644000.0,-0.0707,0,0.0,0,0,2022-10-25,2023-03-20,2023-03-20,10,5000000.0,0.569,0,2,0.122,0.196,True
CNTR-000183,MPLADS-000183,CONT-0334,2747000.0,2747000.0,2532000.0,-0.0783,0,0.0,0,0,2023-11-28,2024-06-11,2024-06-11,32,100000000.0,0.0275,0,1,0.208,0.156,True
CNTR-000184,MPLADS-000184,CONT-0164,4124000.0,4124000.0,3917000.0,-0.0502,0,0.0,0,0,2022-02-26,2022-09-10,2022-09-10,0,20000000.0,0.2062,0,2,0.217,0.35,True
CNTR-000185,MPLADS-000185,CONT-0152,1884000.0,1884000.0,1667000.0,-0.1152,0,0.0,0,0,2023-06-27,2023-11-10,2023-11-10,30,5000000.0,0.3768,0,0,0.013,0.268,True
CNTR-000186,MPLADS-000186,CONT-0344,3293000.0,3293000.0,3329000.0,0.0109,0,36000.0,0,0,2023-01-17,2023-08-01,2023-08-01,19,5000000.0,0.6586,0,0,0.27,0.341,True
CNTR-000187,MPLADS-000187,CONT-0320,1675000.0,1675000.0,1681000.0,0.0036,0,6000.0,0,0,2023-01-10,2023-06-25,2023-06-25,0,20000000.0,0.0838,0,1,0.173,0.398,True
CNTR-000188,MPLADS-000188,CONT-0059,1751000.0,1751000.0,1591000.0,-0.0914,0,0.0,0,0,2023-05-13,2023-08-27,2023-08-27,0,5000000.0,0.3502,0,0,0.218,0.181,True
CNTR-000189,MPLADS-000189,CONT-0387,787000.0,787000.0,829000.0,0.0534,0,42000.0,0,0,2023-01-08,2023-03-25,2023-03-25,6,5000000.0,0.1574,0,0,0.01,0.431,True
CNTR-000190,MPLADS-000190,CONT-0153,2578000.0,2578000.0,2476000.0,-0.0396,0,0.0,0,0,2022-07-27,2022-12-20,2022-12-20,0,100000000.0,0.0258,0,0,0.001,0.518,True
CNTR-000191,MPLADS-000191,CONT-0174,16382000.0,16382000.0,14427000.0,-0.1193,0,0.0,0,0,2022-07-11,2023-08-01,2023-08-01,6,5000000.0,3.2764,0,0,0.03,0.509,True
CNTR-000192,MPLADS-000192,CONT-0150,2399000.0,2399000.0,2244000.0,-0.0646,0,0.0,0,0,2022-12-09,2023-06-23,2023-06-23,0,5000000.0,0.4798,0,0,0.239,0.206,True
CNTR-000193,MPLADS-000193,CONT-0350,1135000.0,1135000.0,1066000.0,-0.0608,0,0.0,0,0,2023-07-17,2023-11-30,2023-11-30,0,20000000.0,0.0568,0,1,0.201,0.364,True
CNTR-000194,MPLADS-000194,CONT-0028,2138000.0,2138000.0,2084000.0,-0.0253,0,0.0,0,0,2022-09-26,2023-01-10,2023-01-10,18,5000000.0,0.4276,0,0,0.028,0.539,True
CNTR-000195,MPLADS-000195,CONT-0354,1023000.0,1023000.0,944000.0,-0.0772,0,0.0,0,0,2023-02-21,2023-05-08,2023-05-08,8,5000000.0,0.2046,0,2,0.048,0.287,True
CNTR-000196,MPLADS-000196,CONT-0332,3404000.0,3404000.0,3468000.0,0.0188,0,64000.0,0,0,2023-02-26,2023-09-10,2023-09-10,6,100000000.0,0.034,0,2,0.003,0.378,True
CNTR-000197,MPLADS-000197,CONT-0147,2347000.0,2347000.0,2135000.0,-0.0903,0,0.0,0,0,2022-06-06,2022-11-19,2022-11-19,2,100000000.0,0.0235,0,2,0.198,0.215,True
CNTR-000198,MPLADS-000198,CONT-0004,575000.0,575000.0,558000.0,-0.0296,0,0.0,0,0,2022-12-13,2023-01-28,2023-01-28,0,5000000.0,0.115,0,0,0.187,0.43,True
CNTR-000199,MPLADS-000199,CONT-0372,2169000.0,2169000.0,2046000.0,-0.0567,0,0.0,0,0,2023-07-18,2023-09-02,2023-09-02,11,20000000.0,0.1084,0,1,0.202,0.405,True
CNTR-000200,MPLADS-000200,CONT-0256,7911000.0,7911000.0,7146000.0,-0.0967,0,0.0,0,0,2023-04-08,2023-09-01,2023-09-01,12,5000000.0,1.5822,0,0,0.11,0.497,True
CNTR-000201,MPLADS-000201,CONT-0273,1880000.0,1880000.0,1737000.0,-0.0761,0,0.0,0,0,2023-10-08,2024-03-02,2024-03-02,31,100000000.0,0.0188,0,0,0.241,0.218,True
CNTR-000202,MPLADS-000202,CONT-0116,2934000.0,2934000.0,3109000.0,0.0596,0,175000.0,0,0,2022-03-01,2022-08-14,2022-08-14,0,20000000.0,0.1467,0,0,0.298,0.372,True
CNTR-000203,MPLADS-000203,CONT-0229,684000.0,684000.0,731000.0,0.0687,0,47000.0,0,0,2022-12-23,2023-03-09,2023-03-09,21,20000000.0,0.0342,0,0,0.013,0.546,True
CNTR-000204,MPLADS-000204,CONT-0254,14294000.0,14294000.0,13032000.0,-0.0883,0,0.0,0,0,2022-11-26,2023-12-17,2023-12-17,0,20000000.0,0.7147,0,1,0.192,0.309,True
CNTR-000205,MPLADS-000205,CONT-0245,2351000.0,2351000.0,2134000.0,-0.0923,0,0.0,0,0,2024-01-21,2024-05-06,2024-05-06,12,20000000.0,0.1176,0,1,0.196,0.292,True
CNTR-000206,MPLADS-000206,CONT-0088,1819000.0,1819000.0,1808000.0,-0.006,0,0.0,0,0,2022-09-10,2022-12-25,2022-12-25,27,5000000.0,0.3638,0,0,0.263,0.293,True
CNTR-000207,MPLADS-000207,CONT-0352,3051000.0,3051000.0,2584000.0,-0.1531,0,0.0,0,0,2023-09-12,2024-02-25,2024-02-25,27,100000000.0,0.0305,0,1,0.295,0.185,True
CNTR-000208,MPLADS-000208,CONT-0041,1417000.0,1417000.0,1539000.0,0.0861,0,122000.0,0,0,2023-09-04,2024-01-18,2024-01-18,30,20000000.0,0.0708,0,1,0.168,0.299,True
CNTR-000209,MPLADS-000209,CONT-0091,3050000.0,3050000.0,2718000.0,-0.1089,0,0.0,0,0,2022-12-27,2023-06-11,2023-06-11,0,5000000.0,0.61,0,0,0.232,0.296,True
CNTR-000210,MPLADS-000210,CONT-0222,1937000.0,1937000.0,1844000.0,-0.048,3,0.0,3,90,2023-11-23,2024-03-08,2024-06-06,240,20000000.0,0.0968,0,0,0.227,0.411,True
CNTR-000211,MPLADS-000211,CONT-0362,2927000.0,2927000.0,2828000.0,-0.0338,0,0.0,0,0,2022-05-14,2022-10-27,2022-10-27,34,100000000.0,0.0293,0,1,0.082,0.209,True
CNTR-000212,MPLADS-000212,CONT-0102,1793000.0,1793000.0,1653000.0,-0.0781,0,0.0,0,0,2023-07-14,2023-10-28,2023-10-28,18,20000000.0,0.0896,0,0,0.295,0.38,True
CNTR-000213,MPLADS-000213,CONT-0386,2015000.0,2015000.0,2071000.0,0.0278,0,56000.0,0,0,2023-02-28,2023-06-14,2023-06-14,14,100000000.0,0.0202,0,0,0.229,0.169,True
CNTR-000214,MPLADS-000214,CONT-0296,12153000.0,12153000.0,11690000.0,-0.0381,0,0.0,0,0,2022-04-04,2022-10-17,2022-10-17,8,5000000.0,2.4306,0,2,0.007,0.278,True
CNTR-000215,MPLADS-000215,CONT-0029,2606000.0,2606000.0,2340000.0,-0.1021,0,0.0,0,0,2022-07-05,2022-11-28,2022-11-28,18,5000000.0,0.5212,0,0,0.152,0.396,True
CNTR-000216,MPLADS-000216,CONT-0062,15666000.0,15666000.0,13326000.0,-0.1494,0,0.0,0,0,2022-06-28,2023-07-19,2023-07-19,0,5000000.0,3.1332,0,0,0.157,0.347,True
CNTR-000217,MPLADS-000217,CONT-0180,461000.0,461000.0,424000.0,-0.0803,0,0.0,0,0,2024-01-07,2024-02-22,2024-02-22,0,20000000.0,0.023,0,0,0.186,0.41,True
CNTR-000218,MPLADS-000218,CONT-0012,475000.0,475000.0,472000.0,-0.0063,0,0.0,0,0,2022-05-31,2022-07-16,2022-07-16,6,20000000.0,0.0238,0,0,0.198,0.238,True
CNTR-000219,MPLADS-000219,CONT-0319,2657000.0,2657000.0,2709000.0,0.0196,0,52000.0,0,0,2022-12-11,2023-06-25,2023-06-25,27,100000000.0,0.0266,0,1,0.219,0.203,True
CNTR-000220,MPLADS-000220,CONT-0115,1039000.0,1039000.0,1003000.0,-0.0346,0,0.0,0,0,2023-01-07,2023-05-23,2023-05-23,0,5000000.0,0.2078,0,0,0.251,0.527,True
CNTR-000221,MPLADS-000221,CONT-0345,998000.0,998000.0,1009000.0,0.011,0,11000.0,0,0,2023-04-12,2023-06-27,2023-06-27,0,100000000.0,0.01,0,0,0.005,0.494,True
CNTR-000222,MPLADS-000222,CONT-0081,2635000.0,2635000.0,2586000.0,-0.0186,0,0.0,0,0,2022-10-15,2023-03-10,2023-03-10,29,5000000.0,0.527,0,2,0.145,0.531,True
CNTR-000223,MPLADS-000223,CONT-0009,1111000.0,1111000.0,1030000.0,-0.0729,0,0.0,0,0,2023-03-07,2023-05-22,2023-05-22,19,20000000.0,0.0556,0,1,0.066,0.424,True
CNTR-000224,MPLADS-000224,CONT-0109,2344000.0,2344000.0,2137000.0,-0.0883,0,0.0,0,0,2023-10-04,2024-03-18,2024-03-18,11,20000000.0,0.1172,0,0,0.123,0.322,True
CNTR-000225,MPLADS-000225,CONT-0206,623000.0,623000.0,582000.0,-0.0658,0,0.0,0,0,2023-04-30,2023-06-15,2023-06-15,0,20000000.0,0.0312,0,0,0.196,0.482,True
CNTR-000226,MPLADS-000226,CONT-0277,3192000.0,3192000.0,3341000.0,0.0467,0,149000.0,0,0,2023-12-12,2024-05-26,2024-05-26,6,100000000.0,0.0319,0,0,0.272,0.406,True
CNTR-000227,MPLADS-000227,CONT-0064,600000.0,600000.0,556000.0,-0.0733,0,0.0,0,0,2022-03-01,2022-05-16,2022-05-16,31,5000000.0,0.12,0,0,0.227,0.17,True
CNTR-000228,MPLADS-000228,CONT-0223,2652000.0,2652000.0,2714000.0,0.0234,0,62000.0,0,0,2022-05-23,2022-11-05,2022-11-05,0,5000000.0,0.5304,0,0,0.209,0.459,True
CNTR-000229,MPLADS-000229,CONT-0334,2074000.0,2074000.0,2004000.0,-0.0338,0,0.0,0,0,2022-03-26,2022-07-10,2022-07-10,10,100000000.0,0.0207,0,0,0.255,0.331,True
CNTR-000230,MPLADS-000230,CONT-0150,2394000.0,2394000.0,2317000.0,-0.0322,0,0.0,0,0,2023-02-19,2023-06-05,2023-06-05,29,5000000.0,0.4788,0,0,0.189,0.183,True
CNTR-000231,MPLADS-000231,CONT-0143,943000.0,943000.0,964000.0,0.0223,0,21000.0,0,0,2023-04-17,2023-07-02,2023-07-02,7,5000000.0,0.1886,0,2,0.256,0.506,True
CNTR-000232,MPLADS-000232,CONT-0278,630000.0,630000.0,607000.0,-0.0365,0,0.0,0,0,2022-07-25,2022-09-09,2022-09-09,33,20000000.0,0.0315,0,0,0.01,0.269,True
CNTR-000233,MPLADS-000233,CONT-0313,13406000.0,13406000.0,14917000.0,0.1127,0,1511000.0,0,0,2023-07-23,2024-08-12,2024-08-12,32,5000000.0,2.6812,0,0,0.264,0.267,True
CNTR-000234,MPLADS-000234,CONT-0294,663000.0,663000.0,670000.0,0.0106,0,7000.0,0,0,2022-03-09,2022-04-24,2022-04-24,27,100000000.0,0.0066,0,0,0.189,0.306,True
CNTR-000235,MPLADS-000235,CONT-0335,753000.0,753000.0,683000.0,-0.093,0,0.0,0,0,2022-03-27,2022-06-11,2022-06-11,3,20000000.0,0.0377,0,0,0.179,0.182,True
CNTR-000236,MPLADS-000236,CONT-0113,3384000.0,3384000.0,3193000.0,-0.0564,0,0.0,0,0,2023-07-22,2024-01-04,2024-01-04,9,20000000.0,0.1692,0,0,0.284,0.348,True
CNTR-000237,MPLADS-000237,CONT-0247,1187000.0,1187000.0,1115000.0,-0.0607,0,0.0,0,0,2023-01-26,2023-06-11,2023-06-11,18,5000000.0,0.2374,0,0,0.074,0.426,True
CNTR-000238,MPLADS-000238,CONT-0286,1203000.0,1203000.0,1149000.0,-0.0449,0,0.0,0,0,2023-11-28,2024-04-12,2024-04-12,5,5000000.0,0.2406,0,1,0.29,0.177,True
CNTR-000239,MPLADS-000239,CONT-0274,2501000.0,2501000.0,2474000.0,-0.0108,0,0.0,0,0,2023-03-19,2023-10-01,2023-10-01,29,5000000.0,0.5002,0,0,0.087,0.192,True
CNTR-000240,MPLADS-000240,CONT-0179,982000.0,982000.0,954000.0,-0.0285,0,0.0,0,0,2023-06-16,2023-08-31,2023-08-31,0,20000000.0,0.0491,0,2,0.143,0.53,True
CNTR-000241,MPLADS-000241,CONT-0371,2922000.0,2922000.0,2891000.0,-0.0106,0,0.0,0,0,2023-10-21,2024-03-15,2024-03-15,20,5000000.0,0.5844,0,1,0.007,0.353,True
CNTR-000242,MPLADS-000242,CONT-0380,532000.0,532000.0,479000.0,-0.0996,0,0.0,0,0,2022-05-05,2022-06-20,2022-06-20,0,5000000.0,0.1064,0,0,0.204,0.297,True
CNTR-000243,MPLADS-000243,CONT-0040,2045000.0,2045000.0,2026000.0,-0.0093,0,0.0,0,0,2023-04-23,2023-08-07,2023-08-07,20,5000000.0,0.409,0,0,0.259,0.215,True
CNTR-000244,MPLADS-000244,CONT-0273,2201000.0,2201000.0,2060000.0,-0.0641,0,0.0,0,0,2022-08-24,2023-01-17,2023-01-17,29,100000000.0,0.022,0,1,0.229,0.217,True
CNTR-000245,MPLADS-000245,CONT-0250,613000.0,613000.0,549000.0,-0.1044,0,0.0,0,0,2023-08-14,2023-09-29,2023-09-29,18,100000000.0,0.0061,0,0,0.049,0.155,True
CNTR-000246,MPLADS-000246,CONT-0231,2002000.0,2002000.0,1960000.0,-0.021,0,0.0,0,0,2024-01-06,2024-05-31,2024-05-31,24,20000000.0,0.1001,0,0,0.147,0.256,True
CNTR-000247,MPLADS-000247,CONT-0291,11790000.0,11790000.0,11629000.0,-0.0137,0,0.0,0,0,2022-10-07,2023-03-22,2023-03-22,17,5000000.0,2.358,0,0,0.06,0.336,True
CNTR-000248,MPLADS-000248,CONT-0123,2372000.0,2372000.0,2111000.0,-0.11,0,0.0,0,0,2022-12-09,2023-03-25,2023-03-25,19,5000000.0,0.4744,0,2,0.065,0.463,True
CNTR-000249,MPLADS-000249,CONT-0344,1825000.0,1825000.0,1806000.0,-0.0104,0,0.0,0,0,2022-11-12,2023-04-07,2023-04-07,19,5000000.0,0.365,0,0,0.109,0.536,True
CNTR-000250,MPLADS-000250,CONT-0312,645000.0,645000.0,648000.0,0.0047,0,3000.0,0,0,2022-02-24,2022-04-11,2022-04-11,6,100000000.0,0.0064,0,0,0.052,0.283,True
CNTR-000251,MPLADS-000251,CONT-0193,2890000.0,2890000.0,3004000.0,0.0394,0,114000.0,0,0,2023-07-06,2023-12-19,2023-12-19,0,5000000.0,0.578,0,1,0.066,0.422,True
CNTR-000252,MPLADS-000252,CONT-0190,2237000.0,2237000.0,2201000.0,-0.0161,0,0.0,0,0,2022-04-16,2022-09-09,2022-09-09,10,20000000.0,0.1118,0,0,0.239,0.253,True
CNTR-000253,MPLADS-000253,CONT-0163,631000.0,631000.0,606000.0,-0.0396,0,0.0,0,0,2022-03-05,2022-04-20,2022-04-20,33,5000000.0,0.1262,0,2,0.019,0.306,True
CNTR-000254,MPLADS-000254,CONT-0195,506000.0,506000.0,476000.0,-0.0593,0,0.0,0,0,2023-05-22,2023-07-07,2023-07-07,0,20000000.0,0.0253,0,1,0.299,0.452,True
CNTR-000255,MPLADS-000255,CONT-0098,551000.0,551000.0,524000.0,-0.049,0,0.0,0,0,2022-11-27,2023-01-12,2023-01-12,14,100000000.0,0.0055,0,1,0.288,0.298,True
CNTR-000256,MPLADS-000256,CONT-0084,2844000.0,2844000.0,2664000.0,-0.0633,0,0.0,0,0,2022-09-08,2023-02-01,2023-02-01,7,5000000.0,0.5688,0,0,0.185,0.313,True
CNTR-000257,MPLADS-000257,CONT-0119,10960000.0,10960000.0,10676000.0,-0.0259,0,0.0,0,0,2022-05-05,2023-05-26,2023-05-26,0,5000000.0,2.192,0,0,0.009,0.494,True
CNTR-000258,MPLADS-000258,CONT-0102,2088000.0,2088000.0,2022000.0,-0.0316,0,0.0,0,0,2023-08-08,2023-11-22,2023-11-22,0,20000000.0,0.1044,0,0,0.029,0.533,True
CNTR-000259,MPLADS-000259,CONT-0158,696000.0,696000.0,678000.0,-0.0259,0,0.0,0,0,2023-01-02,2023-03-19,2023-03-19,0,100000000.0,0.007,0,1,0.144,0.469,True
CNTR-000260,MPLADS-000260,CONT-0182,1940000.0,1940000.0,2045000.0,0.0541,0,105000.0,0,0,2022-04-18,2022-09-01,2022-09-01,5,20000000.0,0.097,0,0,0.184,0.404,True
CNTR-000261,MPLADS-000261,CONT-0184,414000.0,414000.0,384000.0,-0.0725,0,0.0,0,0,2023-12-31,2024-02-15,2024-02-15,0,5000000.0,0.0828,0,0,0.273,0.151,True
