payment_id,project_id,contractor_id,tranche_number,payment_number,payment_amount,payment_date,voucher_number,cumulative_payment,payment_velocity,payment_frequency,payment_concentration,is_round_number,is_final_installment,duplicate_payment_flag,payment_timing_anomaly,measurement_book_verified
PAY-000064-01,MPLADS-000064,CONT-0226,1,1,1217300.0,2023-04-16,VCH-000064-01,1217300.0,17390.0,70.0,0.3333,0,0,0,0,True
PAY-000064-02,MPLADS-000064,CONT-0226,2,2,1217300.0,2024-01-21,VCH-000064-02,2434600.0,17390.0,70.0,0.3333,0,0,0,0,True
PAY-000064-03,MPLADS-000064,CONT-0226,3,3,1217400.0,2024-10-27,VCH-000064-03,3652000.0,17391.43,70.0,0.3334,0,1,0,0,True
PAY-000065-01,MPLADS-000065,CONT-0360,1,1,6163000.0,2022-07-25,VCH-000065-01,6163000.0,46222.5,133.3,0.3333,0,0,0,0,True
PAY-000065-02,MPLADS-000065,CONT-0360,2,2,6163000.0,2022-12-12,VCH-000065-02,12326000.0,46222.5,133.3,0.3333,0,0,0,0,True
PAY-000065-03,MPLADS-000065,CONT-0360,3,3,6163000.0,2023-05-01,VCH-000065-03,18489000.0,46222.5,133.3,0.3333,0,1,0,0,True
PAY-000066-01,MPLADS-000066,CONT-0308,1,1,267500.0,2023-07-10,VCH-000066-01,267500.0,5944.44,45.0,0.5,0,0,0,0,True
PAY-000066-02,MPLADS-000066,CONT-0308,2,2,267500.0,2023-09-03,VCH-000066-02,535000.0,5944.44,45.0,0.5,0,1,0,0,True
PAY-000067-01,MPLADS-000067,CONT-0309,1,1,412300.0,2023-10-25,VCH-000067-01,412300.0,5890.0,70.0,0.3333,0,0,0,0,True
PAY-000067-02,MPLADS-000067,CONT-0309,2,2,412300.0,2024-01-14,VCH-000067-02,824600.0,5890.0,70.0,0.3333,0,0,0,0,True
PAY-000067-03,MPLADS-000067,CONT-0309,3,3,412400.0,2024-04-04,VCH-000067-03,1237000.0,5891.43,70.0,0.3334,0,1,0,0,True
PAY-000068-01,MPLADS-000068,CONT-0208,1,1,741700.0,2022-06-14,VCH-000068-01,741700.0,13906.88,53.3,0.3333,0,0,0,0,True
PAY-000068-02,MPLADS-000068,CONT-0208,2,2,741700.0,2022-08-06,VCH-000068-02,1483400.0,13906.88,53.3,0.3333,0,0,0,0,True
PAY-000068-03,MPLADS-000068,CONT-0208,3,3,741600.0,2022-09-28,VCH-000068-03,2225000.0,13905.0,53.3,0.3333,0,1,0,0,True
PAY-000069-01,MPLADS-000069,CONT-0182,1,1,779300.0,2023-06-22,VCH-000069-01,779300.0,12988.33,60.0,0.3333,0,0,0,0,True
PAY-000069-02,MPLADS-000069,CONT-0182,2,2,779300.0,2023-08-24,VCH-000069-02,1558600.0,12988.33,60.0,0.3333,0,0,0,0,True
PAY-000069-03,MPLADS-000069,CONT-0182,3,3,779400.0,2023-10-26,VCH-000069-03,2338000.0,12990.0,60.0,0.3334,0,1,0,0,True
PAY-000070-01,MPLADS-000070,CONT-0150,1,1,3634300.0,2022-11-23,VCH-000070-01,3634300.0,27257.25,133.3,0.3333,0,0,0,0,True
PAY-000070-02,MPLADS-000070,CONT-0150,2,2,3634300.0,2023-04-13,VCH-000070-02,7268600.0,27257.25,133.3,0.3333,0,0,0,0,True
PAY-000070-03,MPLADS-000070,CONT-0150,3,3,3634400.0,2023-09-01,VCH-000070-03,10903000.0,27258.0,133.3,0.3333,0,1,0,0,True
PAY-000071-01,MPLADS-000071,CONT-0214,1,1,606300.0,2022-07-26,VCH-000071-01,606300.0,30315.0,20.0,0.3333,0,0,0,0,True
PAY-000071-02,MPLADS-000071,CONT-0214,2,2,606300.0,2022-08-14,VCH-000071-02,1212600.0,30315.0,20.0,0.3333,0,0,0,0,True
PAY-000071-03,MPLADS-000071,CONT-0214,3,3,606400.0,2022-09-02,VCH-000071-03,1819000.0,30320.0,20.0,0.3334,0,1,0,0,True
PAY-000072-01,MPLADS-000072,CONT-0002,1,1,648000.0,2022-08-26,VCH-000072-01,648000.0,12960.0,50.0,0.3333,0,0,0,0,False
PAY-000072-02,MPLADS-000072,CONT-0002,2,2,648000.0,2022-10-26,VCH-000072-02,1296000.0,12960.0,50.0,0.3333,0,0,0,0,False
PAY-000072-03,MPLADS-000072,CONT-0002,3,3,648000.0,2022-12-27,VCH-000072-03,1944000.0,12960.0,50.0,0.3333,0,1,0,0,False
PAY-000073-01,MPLADS-000073,CONT-0301,1,1,803300.0,2023-12-16,VCH-000073-01,803300.0,16066.0,50.0,0.3333,0,0,0,0,True
PAY-000073-02,MPLADS-000073,CONT-0301,2,2,803300.0,2024-02-08,VCH-000073-02,1606600.0,16066.0,50.0,0.3333,0,0,0,0,True
PAY-000073-03,MPLADS-000073,CONT-0301,3,3,803400.0,2024-04-03,VCH-000073-03,2410000.0,16068.0,50.0,0.3334,0,1,0,0,True
PAY-000074-01,MPLADS-000074,CONT-0227,1,1,335000.0,2022-07-23,VCH-000074-01,335000.0,7444.44,45.0,0.5,0,0,0,0,True
PAY-000074-02,MPLADS-000074,CONT-0227,2,2,335000.0,2022-09-13,VCH-000074-02,670000.0,7444.44,45.0,0.5,0,1,0,0,True
PAY-000075-01,MPLADS-000075,CONT-0242,1,1,1223300.0,2023-07-13,VCH-000075-01,1223300.0,20388.33,60.0,0.3333,0,0,0,0,True
PAY-000075-02,MPLADS-000075,CONT-0242,2,2,1223300.0,2023-09-20,VCH-000075-02,2446600.0,20388.33,60.0,0.3333,0,0,0,0,True
PAY-000075-03,MPLADS-000075,CONT-0242,3,3,1223400.0,2023-11-28,VCH-000075-03,3670000.0,20390.0,60.0,0.3334,0,1,0,0,True
PAY-000076-01,MPLADS-000076,CONT-0160,1,1,4150000.0,2022-05-07,VCH-000076-01,4150000.0,69166.67,60.0,0.3333,1,0,0,0,True
PAY-000076-02,MPLADS-000076,CONT-0160,2,2,4150000.0,2022-07-06,VCH-000076-02,8300000.0,69166.67,60.0,0.3333,1,0,0,0,True
PAY-000076-03,MPLADS-000076,CONT-0160,3,3,4150000.0,2022-09-05,VCH-000076-03,12450000.0,69166.67,60.0,0.3333,1,1,0,0,True
PAY-000077-01,MPLADS-000077,CONT-0189,1,1,857700.0,2023-10-20,VCH-000077-01,857700.0,12252.86,70.0,0.3333,0,0,0,0,True
PAY-000077-02,MPLADS-000077,CONT-0189,2,2,857700.0,2024-01-09,VCH-000077-02,1715400.0,12252.86,70.0,0.3333,0,0,0,0,True
PAY-000077-03,MPLADS-000077,CONT-0189,3,3,857600.0,2024-03-30,VCH-000077-03,2573000.0,12251.43,70.0,0.3333,0,1,0,0,True
PAY-000078-01,MPLADS-000078,CONT-0294,1,1,594000.0,2023-07-18,VCH-000078-01,594000.0,14850.0,40.0,0.3333,0,0,0,0,True
PAY-000078-02,MPLADS-000078,CONT-0294,2,2,594000.0,2023-09-02,VCH-000078-02,1188000.0,14850.0,40.0,0.3333,0,0,0,0,True
PAY-000078-03,MPLADS-000078,CONT-0294,3,3,594000.0,2023-10-19,VCH-000078-03,1782000.0,14850.0,40.0,0.3333,0,1,0,0,True
PAY-000079-01,MPLADS-000079,CONT-0344,1,1,275500.0,2023-09-13,VCH-000079-01,275500.0,9183.33,30.0,0.5,0,0,0,0,True
PAY-000079-02,MPLADS-000079,CONT-0344,2,2,275500.0,2023-10-23,VCH-000079-02,551000.0,9183.33,30.0,0.5,0,1,0,0,True
PAY-000080-01,MPLADS-000080,CONT-0051,1,1,570000.0,2024-03-04,VCH-000080-01,570000.0,14250.0,40.0,0.3333,0,0,0,1,True
PAY-000080-02,MPLADS-000080,CONT-0051,2,2,570000.0,2024-04-13,VCH-000080-02,1140000.0,14250.0,40.0,0.3333,0,0,0,0,True
PAY-000080-03,MPLADS-000080,CONT-0051,3,3,570000.0,2024-05-23,VCH-000080-03,1710000.0,14250.0,40.0,0.3333,0,1,0,0,True
PAY-000081-01,MPLADS-000081,CONT-0132,1,1,836700.0,2022-05-27,VCH-000081-01,836700.0,11952.86,70.0,0.3333,0,0,0,0,True
PAY-000081-02,MPLADS-000081,CONT-0132,2,2,836700.0,2022-08-08,VCH-000081-02,1673400.0,11952.86,70.0,0.3333,0,0,0,0,True
PAY-000081-03,MPLADS-000081,CONT-0132,3,3,836600.0,2022-10-21,VCH-000081-03,2510000.0,11951.43,70.0,0.3333,0,1,0,0,True
PAY-000082-01,MPLADS-000082,CONT-0269,1,1,547700.0,2022-11-27,VCH-000082-01,547700.0,9128.33,60.0,0.3334,0,0,0,0,True
PAY-000082-02,MPLADS-000082,CONT-0269,2,2,547700.0,2023-01-28,VCH-000082-02,1095400.0,9128.33,60.0,0.3334,0,0,0,0,True
PAY-000082-03,MPLADS-000082,CONT-0269,3,3,547600.0,2023-04-01,VCH-000082-03,1643000.0,9126.67,60.0,0.3333,0,1,0,0,True
PAY-000083-01,MPLADS-000083,CONT-0174,1,1,2759700.0,2022-12-19,VCH-000083-01,2759700.0,20697.75,133.3,0.3333,0,0,0,0,True
PAY-000083-02,MPLADS-000083,CONT-0174,2,2,2759700.0,2023-05-10,VCH-000083-02,5519400.0,20697.75,133.3,0.3333,0,0,0,0,True
PAY-000083-03,MPLADS-000083,CONT-0174,3,3,2759600.0,2023-09-29,VCH-000083-03,8279000.0,20697.0,133.3,0.3333,0,1,0,0,True
PAY-000084-01,MPLADS-000084,CONT-0194,1,1,511300.0,2023-09-15,VCH-000084-01,511300.0,9586.88,53.3,0.3333,0,0,0,0,True
PAY-000084-02,MPLADS-000084,CONT-0194,2,2,511300.0,2024-04-15,VCH-000084-02,1022600.0,9586.88,53.3,0.3333,0,0,0,0,True
PAY-000084-03,MPLADS-000084,CONT-0194,3,3,511400.0,2024-11-15,VCH-000084-03,1534000.0,9588.75,53.3,0.3334,0,1,0,0,True
PAY-000085-01,MPLADS-000085,CONT-0180,1,1,775000.0,2022-11-15,VCH-000085-01,775000.0,14531.25,53.3,0.3333,0,0,0,0,True
PAY-000085-02,MPLADS-000085,CONT-0180,2,2,775000.0,2023-01-11,VCH-000085-02,1550000.0,14531.25,53.3,0.3333,0,0,0,0,True
PAY-000085-03,MPLADS-000085,CONT-0180,3,3,775000.0,2023-03-10,VCH-000085-03,2325000.0,14531.25,53.3,0.3333,0,1,0,0,True
PAY-000086-01,MPLADS-000086,CONT-0049,1,1,4189700.0,2023-12-27,VCH-000086-01,4189700.0,31422.75,133.3,0.3333,0,0,0,0,True
PAY-000086-02,MPLADS-000086,CONT-0049,2,2,4189700.0,2024-05-09,VCH-000086-02,8379400.0,31422.75,133.3,0.3333,0,0,0,0,True
PAY-000086-03,MPLADS-000086,CONT-0049,3,3,4189600.0,2024-09-21,VCH-000086-03,12569000.0,31422.0,133.3,0.3333,0,1,0,0,True
PAY-000087-01,MPLADS-000087,CONT-0306,1,1,365300.0,2023-05-25,VCH-000087-01,365300.0,7306.0,50.0,0.3333,0,0,0,0,True
PAY-000087-02,MPLADS-000087,CONT-0306,2,2,365300.0,2023-07-18,VCH-000087-02,730600.0,7306.0,50.0,0.3333,0,0,0,0,True
PAY-000087-03,MPLADS-000087,CONT-0306,3,3,365400.0,2023-09-10,VCH-000087-03,1096000.0,7308.0,50.0,0.3334,0,1,0,0,True
PAY-000088-01,MPLADS-000088,CONT-0131,1,1,4261700.0,2023-09-01,VCH-000088-01,4261700.0,31962.75,133.3,0.3333,0,0,0,0,False
PAY-000088-02,MPLADS-000088,CONT-0131,2,2,4261700.0,2024-01-20,VCH-000088-02,8523400.0,31962.75,133.3,0.3333,0,0,0,0,False
PAY-000088-03,MPLADS-000088,CONT-0131,3,3,4261600.0,2024-06-10,VCH-000088-03,12785000.0,31962.0,133.3,0.3333,0,1,0,0,False
PAY-000089-01,MPLADS-000089,CONT-0355,1,1,638700.0,2024-01-07,VCH-000089-01,638700.0,10645.0,60.0,0.3334,0,0,0,0,True
PAY-000089-02,MPLADS-000089,CONT-0355,2,2,638700.0,2024-03-11,VCH-000089-02,1277400.0,10645.0,60.0,0.3334,0,0,0,0,True
PAY-000089-03,MPLADS-000089,CONT-0355,3,3,638600.0,2024-05-14,VCH-000089-03,1916000.0,10643.33,60.0,0.3333,0,1,0,0,True
PAY-000090-01,MPLADS-000090,CONT-0075,1,1,3055000.0,2023-10-11,VCH-000090-01,3055000.0,22912.5,133.3,0.3333,0,0,0,0,True
PAY-000090-02,MPLADS-000090,CONT-0075,2,2,3055000.0,2024-02-24,VCH-000090-02,6110000.0,22912.5,133.3,0.3333,0,0,0,0,True
PAY-000090-03,MPLADS-000090,CONT-0075,3,3,3055000.0,2024-07-10,VCH-000090-03,9165000.0,22912.5,133.3,0.3333,0,1,0,0,True
PAY-000091-01,MPLADS-000091,CONT-0395,1,1,782700.0,2023-08-30,VCH-000091-01,782700.0,19567.5,40.0,0.3333,0,0,0,0,True
PAY-000091-02,MPLADS-000091,CONT-0395,2,2,782700.0,2023-10-12,VCH-000091-02,1565400.0,19567.5,40.0,0.3333,0,0,0,0,True
PAY-000091-03,MPLADS-000091,CONT-0395,3,3,782600.0,2023-11-24,VCH-000091-03,2348000.0,19565.0,40.0,0.3333,0,1,0,0,True
PAY-000092-01,MPLADS-000092,CONT-0148,1,1,518000.0,2023-12-21,VCH-000092-01,518000.0,10360.0,50.0,0.3333,0,0,0,0,True
PAY-000092-02,MPLADS-000092,CONT-0148,2,2,518000.0,2024-02-17,VCH-000092-02,1036000.0,10360.0,50.0,0.3333,0,0,0,0,True
PAY-000092-03,MPLADS-000092,CONT-0148,3,3,518000.0,2024-04-15,VCH-000092-03,1554000.0,10360.0,50.0,0.3333,0,1,0,0,True
PAY-000093-01,MPLADS-000093,CONT-0044,1,1,1095300.0,2022-10-01,VCH-000093-01,1095300.0,18255.0,60.0,0.3333,0,0,0,0,True
PAY-000093-02,MPLADS-000093,CONT-0044,2,2,1095300.0,2022-11-30,VCH-000093-02,2190600.0,18255.0,60.0,0.3333,0,0,0,0,True
PAY-000093-03,MPLADS-000093,CONT-0044,3,3,1095400.0,2023-01-29,VCH-000093-03,3286000.0,18256.67,60.0,0.3334,0,1,0,0,True
PAY-000094-01,MPLADS-000094,CONT-0212,1,1,4108000.0,2023-04-14,VCH-000094-01,4108000.0,58685.71,70.0,0.3333,0,0,0,0,True
PAY-000094-02,MPLADS-000094,CONT-0212,2,2,4108000.0,2023-07-02,VCH-000094-02,8216000.0,58685.71,70.0,0.3333,0,0,0,0,True
PAY-000094-03,MPLADS-000094,CONT-0212,3,3,4108000.0,2023-09-20,VCH-000094-03,12324000.0,58685.71,70.0,0.3333,0,1,0,0,True
PAY-000095-01,MPLADS-000095,CONT-0289,1,1,1333300.0,2022-04-26,VCH-000095-01,1333300.0,24999.38,53.3,0.3333,0,0,0,0,True
PAY-000095-02,MPLADS-000095,CONT-0289,2,2,1333300.0,2022-06-21,VCH-000095-02,2666600.0,24999.38,53.3,0.3333,0,0,0,0,True
PAY-000095-03,MPLADS-000095,CONT-0289,3,3,1333400.0,2022-08-16,VCH-000095-03,4000000.0,25001.25,53.3,0.3333,0,1,0,0,True
PAY-000096-01,MPLADS-000096,CONT-0042,1,1,470000.0,2023-03-21,VCH-000096-01,470000.0,8812.5,53.3,0.3333,0,0,0,0,True
PAY-000096-02,MPLADS-000096,CONT-0042,2,2,470000.0,2023-05-12,VCH-000096-02,940000.0,8812.5,53.3,0.3333,0,0,0,0,True
PAY-000096-03,MPLADS-000096,CONT-0042,3,3,470000.0,2023-07-04,VCH-000096-03,1410000.0,8812.5,53.3,0.3333,0,1,0,0,True
PAY-000097-01,MPLADS-000097,CONT-0074,1,1,1478300.0,2023-02-09,VCH-000097-01,1478300.0,11087.25,133.3,0.3333,0,0,0,0,True
PAY-000097-02,MPLADS-000097,CONT-0074,2,2,1478300.0,2023-06-22,VCH-000097-02,2956600.0,11087.25,133.3,0.3333,0,0,0,0,True
PAY-000097-03,MPLADS-000097,CONT-0074,3,3,1478400.0,2023-11-03,VCH-000097-03,4435000.0,11088.0,133.3,0.3333,0,1,0,0,True
PAY-000098-01,MPLADS-000098,CONT-0367,1,1,833000.0,2022-06-19,VCH-000098-01,833000.0,15618.75,53.3,0.3333,0,0,0,0,True
PAY-000098-02,MPLADS-000098,CONT-0367,2,2,833000.0,2022-08-22,VCH-000098-02,1666000.0,15618.75,53.3,0.3333,0,0,0,0,True
PAY-000098-03,MPLADS-000098,CONT-0367,3,3,833000.0,2022-10-26,VCH-000098-03,2499000.0,15618.75,53.3,0.3333,0,1,0,0,True
PAY-000099-01,MPLADS-000099,CONT-0073,1,1,342700.0,2024-01-07,VCH-000099-01,342700.0,11423.33,30.0,0.3334,0,0,0,0,True
PAY-000099-02,MPLADS-000099,CONT-0073,2,2,342700.0,2024-02-11,VCH-000099-02,685400.0,11423.33,30.0,0.3334,0,0,0,0,True
PAY-000099-03,MPLADS-000099,CONT-0073,3,3,342600.0,2024-03-17,VCH-000099-03,1028000.0,11420.0,30.0,0.3333,0,1,0,1,True
PAY-000100-01,MPLADS-000100,CONT-0053,1,1,510700.0,2023-07-13,VCH-000100-01,510700.0,10214.0,50.0,0.3334,0,0,0,0,True
PAY-000100-02,MPLADS-000100,CONT-0053,2,2,510700.0,2023-09-05,VCH-000100-02,1021400.0,10214.0,50.0,0.3334,0,0,0,0,True
PAY-000100-03,MPLADS-000100,CONT-0053,3,3,510600.0,2023-10-30,VCH-000100-03,1532000.0,10212.0,50.0,0.3333,0,1,0,0,True
PAY-000101-01,MPLADS-000101,CONT-0118,1,1,779000.0,2023-09-22,VCH-000101-01,779000.0,14606.25,53.3,0.3333,0,0,0,0,True
PAY-000101-02,MPLADS-000101,CONT-0118,2,2,779000.0,2023-11-12,VCH-000101-02,1558000.0,14606.25,53.3,0.3333,0,0,0,0,True
PAY-000101-03,MPLADS-000101,CONT-0118,3,3,779000.0,2024-01-02,VCH-000101-03,2337000.0,14606.25,53.3,0.3333,0,1,0,0,True
PAY-000102-01,MPLADS-000102,CONT-0039,1,1,3434300.0,2023-11-27,VCH-000102-01,3434300.0,25757.25,133.3,0.3333,0,0,0,0,True
PAY-000102-02,MPLADS-000102,CONT-0039,2,2,3434300.0,2024-04-07,VCH-000102-02,6868600.0,25757.25,133.3,0.3333,0,0,0,0,True
PAY-000102-03,MPLADS-000102,CONT-0039,3,3,3434400.0,2024-08-18,VCH-000102-03,10303000.0,25758.0,133.3,0.3333,0,1,0,0,True
PAY-000103-01,MPLADS-000103,CONT-0182,1,1,1086000.0,2022-10-14,VCH-000103-01,1086000.0,15514.29,70.0,0.3333,0,0,0,0,False
PAY-000103-02,MPLADS-000103,CONT-0182,2,2,1086000.0,2022-12-25,VCH-000103-02,2172000.0,15514.29,70.0,0.3333,0,0,0,0,False
PAY-000103-03,MPLADS-000103,CONT-0182,3,3,1086000.0,2023-03-07,VCH-000103-03,3258000.0,15514.29,70.0,0.3333,0,1,0,0,False
PAY-000104-01,MPLADS-000104,CONT-0047,1,1,701000.0,2022-04-09,VCH-000104-01,701000.0,13143.75,53.3,0.3333,0,0,0,0,True
PAY-000104-02,MPLADS-000104,CONT-0047,2,2,701000.0,2022-06-04,VCH-000104-02,1402000.0,13143.75,53.3,0.3333,0,0,0,0,True
PAY-000104-03,MPLADS-000104,CONT-0047,3,3,701000.0,2022-07-31,VCH-000104-03,2103000.0,13143.75,53.3,0.3333,0,1,0,0,True
PAY-000105-01,MPLADS-000105,CONT-0099,1,1,453500.0,2023-08-28,VCH-000105-01,453500.0,10077.78,45.0,0.5,0,0,0,0,True
PAY-000105-02,MPLADS-000105,CONT-0099,2,2,453500.0,2023-10-11,VCH-000105-02,907000.0,10077.78,45.0,0.5,0,1,0,0,True
PAY-000106-01,MPLADS-000106,CONT-0043,1,1,311500.0,2022-09-22,VCH-000106-01,311500.0,10383.33,30.0,0.5,0,0,0,0,True
PAY-000106-02,MPLADS-000106,CONT-0043,2,2,311500.0,2022-10-30,VCH-000106-02,623000.0,10383.33,30.0,0.5,0,1,0,0,True
PAY-000107-01,MPLADS-000107,CONT-0008,1,1,774700.0,2022-12-02,VCH-000107-01,774700.0,11067.14,70.0,0.3333,0,0,0,0,True
PAY-000107-02,MPLADS-000107,CONT-0008,2,2,774700.0,2023-02-13,VCH-000107-02,1549400.0,11067.14,70.0,0.3333,0,0,0,0,True
PAY-000107-03,MPLADS-000107,CONT-0008,3,3,774600.0,2023-04-27,VCH-000107-03,2324000.0,11065.71,70.0,0.3333,0,1,0,0,True
PAY-000108-01,MPLADS-000108,CONT-0073,1,1,644700.0,2023-08-17,VCH-000108-01,644700.0,16117.5,40.0,0.3334,0,0,0,0,True
PAY-000108-02,MPLADS-000108,CONT-0073,2,2,644700.0,2023-09-26,VCH-000108-02,1289400.0,16117.5,40.0,0.3334,0,0,0,0,True
PAY-000108-03,MPLADS-000108,CONT-0073,3,3,644600.0,2023-11-05,VCH-000108-03,1934000.0,16115.0,40.0,0.3333,0,1,0,0,True
PAY-000109-01,MPLADS-000109,CONT-0189,1,1,307500.0,2023-12-04,VCH-000109-01,307500.0,10250.0,30.0,0.5,0,0,0,0,True
PAY-000109-02,MPLADS-000109,CONT-0189,2,2,307500.0,2024-01-12,VCH-000109-02,615000.0,10250.0,30.0,0.5,0,1,0,0,True
PAY-000110-01,MPLADS-000110,CONT-0239,1,1,378500.0,2023-09-18,VCH-000110-01,378500.0,8411.11,45.0,0.5,0,0,0,0,True
PAY-000110-02,MPLADS-000110,CONT-0239,2,2,378500.0,2023-10-26,VCH-000110-02,757000.0,8411.11,45.0,0.5,0,1,0,0,True
PAY-000111-01,MPLADS-000111,CONT-0299,1,1,443300.0,2023-09-29,VCH-000111-01,443300.0,8866.0,50.0,0.3333,0,0,0,0,True
PAY-000111-02,MPLADS-000111,CONT-0299,2,2,443300.0,2023-11-24,VCH-000111-02,886600.0,8866.0,50.0,0.3333,0,0,0,0,True
PAY-000111-03,MPLADS-000111,CONT-0299,3,3,443400.0,2024-01-19,VCH-000111-03,1330000.0,8868.0,50.0,0.3334,0,1,0,0,True
PAY-000112-01,MPLADS-000112,CONT-0315,1,1,3356700.0,2022-11-11,VCH-000112-01,3356700.0,62938.12,53.3,0.3333,0,0,0,0,True
PAY-000112-02,MPLADS-000112,CONT-0315,2,2,3356700.0,2022-12-30,VCH-000112-02,6713400.0,62938.12,53.3,0.3333,0,0,0,0,True
PAY-000112-03,MPLADS-000112,CONT-0315,3,3,3356600.0,2023-02-18,VCH-000112-03,10070000.0,62936.25,53.3,0.3333,0,1,0,0,True
PAY-000113-01,MPLADS-000113,CONT-0265,1,1,512000.0,2022-07-01,VCH-000113-01,512000.0,12800.0,40.0,0.3333,0,0,0,0,True
PAY-000113-02,MPLADS-000113,CONT-0265,2,2,512000.0,2022-08-18,VCH-000113-02,1024000.0,12800.0,40.0,0.3333,0,0,0,0,True
PAY-000113-03,MPLADS-000113,CONT-0265,3,3,512000.0,2022-10-06,VCH-000113-03,1536000.0,12800.0,40.0,0.3333,0,1,0,0,True
PAY-000114-01,MPLADS-000114,CONT-0176,1,1,335500.0,2022-06-27,VCH-000114-01,335500.0,7455.56,45.0,0.5,0,0,0,0,True
PAY-000114-02,MPLADS-000114,CONT-0176,2,2,335500.0,2022-08-05,VCH-000114-02,671000.0,7455.56,45.0,0.5,0,1,0,0,True
PAY-000115-01,MPLADS-000115,CONT-0267,1,1,667300.0,2022-08-22,VCH-000115-01,667300.0,11121.67,60.0,0.3333,0,0,0,0,True
PAY-000115-02,MPLADS-000115,CONT-0267,2,2,667300.0,2022-10-18,VCH-000115-02,1334600.0,11121.67,60.0,0.3333,0,0,0,0,True
PAY-000115-03,MPLADS-000115,CONT-0267,3,3,667400.0,2022-12-14,VCH-000115-03,2002000.0,11123.33,60.0,0.3334,0,1,0,0,True
PAY-000116-01,MPLADS-000116,CONT-0002,1,1,183000.0,2022-08-03,VCH-000116-01,183000.0,6100.0,30.0,0.5,0,0,0,0,True
PAY-000116-02,MPLADS-000116,CONT-0002,2,2,183000.0,2022-09-05,VCH-000116-02,366000.0,6100.0,30.0,0.5,0,1,0,0,True
PAY-000117-01,MPLADS-000117,CONT-0021,1,1,645000.0,2023-06-09,VCH-000117-01,645000.0,12093.75,53.3,0.3333,0,0,0,0,True
PAY-000117-02,MPLADS-000117,CONT-0021,2,2,645000.0,2023-07-30,VCH-000117-02,1290000.0,12093.75,53.3,0.3333,0,0,0,0,True
PAY-000117-03,MPLADS-000117,CONT-0021,3,3,645000.0,2023-09-20,VCH-000117-03,1935000.0,12093.75,53.3,0.3333,0,1,0,0,True
PAY-000118-01,MPLADS-000118,CONT-0320,1,1,1085700.0,2022-06-26,VCH-000118-01,1085700.0,15510.0,70.0,0.3333,0,0,0,0,True
PAY-000118-02,MPLADS-000118,CONT-0320,2,2,1085700.0,2022-09-08,VCH-000118-02,2171400.0,15510.0,70.0,0.3333,0,0,0,0,True
PAY-000118-03,MPLADS-000118,CONT-0320,3,3,1085600.0,2022-11-21,VCH-000118-03,3257000.0,15508.57,70.0,0.3333,0,1,0,0,True
PAY-000119-01,MPLADS-000119,CONT-0142,1,1,970000.0,2022-07-06,VCH-000119-01,970000.0,19400.0,50.0,0.3333,0,0,0,0,True
PAY-000119-02,MPLADS-000119,CONT-0142,2,2,970000.0,2022-09-04,VCH-000119-02,1940000.0,19400.0,50.0,0.3333,0,0,0,0,True
PAY-000119-03,MPLADS-000119,CONT-0142,3,3,970000.0,2022-11-03,VCH-000119-03,2910000.0,19400.0,50.0,0.3333,0,1,0,0,True
PAY-000120-01,MPLADS-000120,CONT-0396,1,1,1055000.0,2024-03-17,VCH-000120-01,1055000.0,17583.33,60.0,0.3333,0,0,0,1,False
PAY-000120-02,MPLADS-000120,CONT-0396,2,2,1055000.0,2024-05-24,VCH-000120-02,2110000.0,17583.33,60.0,0.3333,0,0,0,0,False
PAY-000120-03,MPLADS-000120,CONT-0396,3,3,1055000.0,2024-07-31,VCH-000120-03,3165000.0,17583.33,60.0,0.3333,0,1,0,0,False
PAY-000121-01,MPLADS-000121,CONT-0017,1,1,483000.0,2023-08-03,VCH-000121-01,483000.0,12075.0,40.0,0.3333,0,0,0,0,True
PAY-000121-02,MPLADS-000121,CONT-0017,2,2,483000.0,2023-09-20,VCH-000121-02,966000.0,12075.0,40.0,0.3333,0,0,0,0,True
PAY-000121-03,MPLADS-000121,CONT-0017,3,3,483000.0,2023-11-07,VCH-000121-03,1449000.0,12075.0,40.0,0.3333,0,1,0,0,True
PAY-000122-01,MPLADS-000122,CONT-0300,1,1,769300.0,2024-05-30,VCH-000122-01,769300.0,10990.0,70.0,0.3333,0,0,0,0,True
PAY-000122-02,MPLADS-000122,CONT-0300,2,2,769300.0,2025-03-06,VCH-000122-02,1538600.0,10990.0,70.0,0.3333,0,0,0,0,True
PAY-000122-03,MPLADS-000122,CONT-0300,3,3,769400.0,2025-12-11,VCH-000122-03,2308000.0,10991.43,70.0,0.3334,0,1,0,0,True
PAY-000123-01,MPLADS-000123,CONT-0215,1,1,670700.0,2022-11-03,VCH-000123-01,670700.0,12575.62,53.3,0.3333,0,0,0,0,True
PAY-000123-02,MPLADS-000123,CONT-0215,2,2,670700.0,2022-12-21,VCH-000123-02,1341400.0,12575.62,53.3,0.3333,0,0,0,0,True
PAY-000123-03,MPLADS-000123,CONT-0215,3,3,670600.0,2023-02-08,VCH-000123-03,2012000.0,12573.75,53.3,0.3333,0,1,0,0,True
PAY-000124-01,MPLADS-000124,CONT-0386,1,1,463500.0,2023-04-23,VCH-000124-01,463500.0,10300.0,45.0,0.5,0,0,0,0,True
PAY-000124-02,MPLADS-000124,CONT-0386,2,2,463500.0,2023-06-06,VCH-000124-02,927000.0,10300.0,45.0,0.5,0,1,0,0,True
