document_id,project_id,administrative_sanction,technical_sanction,dpr,work_order,measurement_book,utilization_certificate,completion_certificate,geo_tagged_photos,photo_count,required_document_count,available_document_count,missing_document_ratio,document_exists_flag,document_type,document_date,document_amount,document_entity,document_project_reference,document_database_match_score,document_amount_mismatch,document_date_mismatch,document_entity_mismatch,document_duplicate_hash,document_version_count,document_tampering_flag,ocr_confidence_score,data_completeness_score,missing_field_count,missing_critical_field_flag,data_validation_status,data_source,source_system,last_updated_timestamp,record_update_count,late_data_submission_flag,inconsistent_record_flag,cross_source_mismatch_flag,asset_id,asset_created_flag,asset_register_entry_flag,asset_location,asset_latitude,asset_longitude,asset_photo_available,asset_photo_date,asset_photo_count,asset_status,asset_verification_status,asset_project_link_match,asset_geo_consistency,asset_completion_evidence_score
DOC-000050,MPLADS-000050,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-05-07,3714000.0,RAJ-District-50 - Panchayati Raj Institution (PRI),MPLADS-000050,0.98,0,0,0,SHA256-27ecead7dc57,1,0,0.975,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.890559+00:00,3,0,0,0,ASSET-000050,1,1,ASS-District-23 Sector 4,27.5481,90.20428,1,2022-12-15,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-000051,MPLADS-000051,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-07-02,1581000.0,UTT-District-24 - Public Works Department (PWD),MPLADS-000051,0.98,0,0,0,SHA256-823492586507,1,0,0.958,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.890884+00:00,3,0,0,0,ASSET-000051,0,0,UTT-District-05 Sector 10,24.89307,80.63584,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000052,MPLADS-000052,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-08-31,1983000.0,MAH-District-12 - Municipal Corporation (MC),MPLADS-000052,0.98,0,0,0,SHA256-9455415d2d28,4,0,0.961,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.891192+00:00,3,1,0,0,ASSET-000052,0,0,BIH-District-36 Sector 3,25.68064,87.65726,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000053,MPLADS-000053,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-05-22,724000.0,TAM-District-05 - Public Works Department (PWD),MPLADS-000053,0.98,0,0,0,SHA256-26ce29c5dc12,1,0,0.901,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.891496+00:00,3,0,0,0,ASSET-000053,0,0,TEL-District-20 Sector 1,17.25164,78.59273,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000054,MPLADS-000054,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-02-02,536000.0,GUJ-District-03 - Public Works Department (PWD),MPLADS-000054,0.98,0,0,0,SHA256-fef8c8187561,1,0,0.923,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.891813+00:00,3,0,0,0,ASSET-000054,0,0,UTT-District-72 Sector 4,25.46003,81.61146,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000055,MPLADS-000055,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-10-27,17354000.0,ASS-District-12 - Municipal Corporation (MC),MPLADS-000055,0.98,0,0,0,SHA256-af12c8c157ab,1,0,0.966,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.892127+00:00,3,0,0,0,ASSET-000055,0,0,UTT-District-29 Sector 14,26.99207,78.84049,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000056,MPLADS-000056,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-03-05,1476000.0,MAH-District-22 - Water Supply & Sewerage Board,MPLADS-000056,0.98,0,0,0,SHA256-d0d7be38affc,1,0,0.892,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.892429+00:00,3,0,0,0,ASSET-000056,0,0,ASS-District-25 Sector 10,26.57184,93.13913,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000057,MPLADS-000057,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-02-07,531000.0,TAM-District-04 - Rural Development Department (RDD),MPLADS-000057,0.98,0,0,0,SHA256-2e6b5e6409a9,1,0,0.919,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.892762+00:00,3,0,0,0,ASSET-000057,0,0,PUN-District-06 Sector 5,30.22609,73.86954,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000058,MPLADS-000058,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-07-28,2033000.0,MAH-District-04 - Public Works Department (PWD),MPLADS-000058,0.98,0,0,0,SHA256-1a00b25e11f5,1,0,0.923,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.893079+00:00,3,0,0,0,ASSET-000058,0,0,RAJ-District-18 Sector 8,27.27831,76.12288,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000059,MPLADS-000059,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-06-17,405000.0,BIH-District-26 - Public Works Department (PWD),MPLADS-000059,0.98,0,0,0,SHA256-bc4a43808d0c,1,0,0.976,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.893370+00:00,3,0,0,0,ASSET-000059,0,0,UTT-District-28 Sector 8,27.97003,83.44928,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000060,MPLADS-000060,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-06-10,3991000.0,UTT-District-70 - Rural Development Department (RDD),MPLADS-000060,0.98,0,0,0,SHA256-48398a007883,1,0,0.909,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.893691+00:00,3,0,0,0,ASSET-000060,0,0,CHH-District-10 Sector 10,19.53889,82.67748,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000061,MPLADS-000061,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-02-04,4497000.0,ODI-District-28 - Municipal Corporation (MC),MPLADS-000061,0.98,0,0,0,SHA256-e5179cbde448,1,0,0.935,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.894036+00:00,3,0,0,0,ASSET-000061,0,0,MAD-District-32 Sector 5,24.32199,80.29198,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000062,MPLADS-000062,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-04-24,2189000.0,HAR-District-20 - Water Supply & Sewerage Board,MPLADS-000062,0.98,0,0,0,SHA256-25124b93f779,1,0,0.899,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.894332+00:00,3,0,0,0,ASSET-000062,0,0,CHH-District-08 Sector 8,22.91805,82.79429,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000063,MPLADS-000063,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-09-28,2877000.0,MAD-District-36 - Rural Development Department (RDD),MPLADS-000063,0.98,0,0,0,SHA256-28db796a719f,1,0,0.938,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.894657+00:00,3,0,0,0,ASSET-000063,0,0,RAJ-District-17 Sector 8,29.40597,76.61385,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000064,MPLADS-000064,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-07-10,3846000.0,AND-District-04 - Water Supply & Sewerage Board,MPLADS-000064,0.98,0,0,0,SHA256-c71232e1864b,5,0,0.939,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.894985+00:00,3,1,0,0,ASSET-000064,0,0,TAM-District-11 Sector 6,9.03637,79.35091,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000065,MPLADS-000065,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-03-07,13294000.0,WES-District-03 - Municipal Corporation (MC),MPLADS-000065,0.98,0,0,0,SHA256-ff50a743a83a,1,0,0.961,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.895294+00:00,3,0,0,0,ASSET-000065,0,0,BIH-District-24 Sector 13,24.66114,86.06316,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000066,MPLADS-000066,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-05-16,597000.0,PUN-District-15 - Panchayati Raj Institution (PRI),MPLADS-000066,0.98,0,0,0,SHA256-2ea595b663d2,1,0,0.893,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.895612+00:00,3,0,0,0,ASSET-000066,0,0,UTT-District-11 Sector 5,27.27584,78.15164,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000067,MPLADS-000067,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-08-05,2249000.0,MAH-District-25 - Panchayati Raj Institution (PRI),MPLADS-000067,0.98,0,0,0,SHA256-12fc4a0477b8,1,0,0.9,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.895941+00:00,3,0,0,0,ASSET-000067,0,0,TAM-District-21 Sector 2,9.8829,78.09435,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000068,MPLADS-000068,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-04-22,1685000.0,UTT-District-43 - Rural Development Department (RDD),MPLADS-000068,0.98,0,0,0,SHA256-bbd25d8839c6,1,0,0.919,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.896256+00:00,3,0,0,0,ASSET-000068,0,0,MAH-District-02 Sector 1,21.73311,78.5032,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000069,MPLADS-000069,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-04-21,2399000.0,PUN-District-10 - Municipal Corporation (MC),MPLADS-000069,0.98,0,0,0,SHA256-821831a10f56,1,0,0.882,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.896571+00:00,3,0,0,0,ASSET-000069,0,0,MAD-District-20 Sector 7,25.79954,76.57993,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000070,MPLADS-000070,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-07-06,11298000.0,RAJ-District-32 - Rural Development Department (RDD),MPLADS-000070,0.98,0,0,0,SHA256-159638edf5fa,1,0,0.898,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.896926+00:00,3,0,0,0,ASSET-000070,0,0,UTT-District-55 Sector 2,27.68228,82.24209,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000071,MPLADS-000071,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-07-08,2127000.0,WES-District-15 - Rural Development Department (RDD),MPLADS-000071,0.98,0,0,0,SHA256-c4dfaac4ae85,1,0,0.939,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.897228+00:00,3,0,0,0,ASSET-000071,0,0,RAJ-District-49 Sector 6,27.13321,71.89507,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000072,MPLADS-000072,True,True,True,True,False,True,True,True,6,5,4,0.2,1,PDF_BUNDLE,2022-06-26,1974000.0,RAJ-District-42 - Panchayati Raj Institution (PRI),MPLADS-000072,0.65,0,0,0,SHA256-10b3994c66fd,1,0,0.956,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.897534+00:00,3,0,1,0,ASSET-000072,0,0,UTT-District-43 Sector 7,28.69439,81.22702,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000073,MPLADS-000073,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-10-23,1687000.0,TAM-District-07 - Rural Development Department (RDD),MPLADS-000073,0.98,0,0,0,SHA256-724a2b86fb3e,1,0,0.957,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.897863+00:00,3,0,0,0,ASSET-000073,0,0,MAD-District-38 Sector 9,23.96924,78.82945,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000074,MPLADS-000074,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2022-06-02,758000.0,UTT-District-49 - Water Supply & Sewerage Board,MPLADS-000074,0.98,0,0,0,SHA256-76fbf5379714,1,0,0.888,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.898180+00:00,3,0,0,0,ASSET-000074,0,0,UTT-District-07 Sector 4,28.39289,82.337,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000075,MPLADS-000075,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-05-06,2777000.0,KER-District-10 - Rural Development Department (RDD),MPLADS-000075,0.98,0,0,0,SHA256-d087bd584206,1,0,0.89,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.898501+00:00,3,0,0,0,ASSET-000075,0,0,KAR-District-23 Sector 12,17.57025,76.64485,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000076,MPLADS-000076,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2022-03-08,13569000.0,CHH-District-31 - Municipal Corporation (MC),MPLADS-000076,0.98,0,0,0,SHA256-10adffeeb9c8,1,0,0.905,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.898829+00:00,3,0,0,0,ASSET-000076,0,0,TAM-District-04 Sector 4,13.28491,77.11994,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000077,MPLADS-000077,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-08-01,2820000.0,BIH-District-35 - Public Works Department (PWD),MPLADS-000077,0.98,0,0,0,SHA256-89875524ce4f,1,0,0.909,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.899148+00:00,3,0,0,0,ASSET-000077,0,0,TAM-District-31 Sector 14,13.5413,76.31721,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000078,MPLADS-000078,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-06-02,1877000.0,AND-District-11 - Panchayati Raj Institution (PRI),MPLADS-000078,0.98,0,0,0,SHA256-f600029c0621,1,0,0.989,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.899480+00:00,3,0,0,0,ASSET-000078,1,1,MAH-District-13 Sector 7,17.5414,78.93007,1,2023-10-19,7,OPERATIONAL,VERIFIED,1,1,1.0
DOC-000079,MPLADS-000079,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-08-04,583000.0,BIH-District-03 - Panchayati Raj Institution (PRI),MPLADS-000079,0.98,0,0,0,SHA256-5c1bf9f8e146,1,0,0.955,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.899782+00:00,3,0,0,0,ASSET-000079,0,0,UTT-District-18 Sector 7,27.55279,77.76014,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000080,MPLADS-000080,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2024-01-25,1918000.0,TAM-District-11 - Public Works Department (PWD),MPLADS-000080,0.98,0,0,0,SHA256-032f7b4873d2,1,0,0.903,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.900111+00:00,3,0,0,0,ASSET-000080,1,1,HAR-District-20 Sector 5,29.37329,76.37407,1,2024-05-23,6,OPERATIONAL,VERIFIED,1,1,1.0
DOC-000081,MPLADS-000081,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-03-15,2833000.0,TEL-District-28 - Municipal Corporation (MC),MPLADS-000081,0.98,0,0,0,SHA256-d6c7d26e680e,1,0,0.926,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.900425+00:00,3,0,0,0,ASSET-000081,0,0,BIH-District-23 Sector 3,26.52488,84.37849,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000082,MPLADS-000082,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-09-26,1873000.0,MAD-District-05 - Municipal Corporation (MC),MPLADS-000082,0.98,0,0,0,SHA256-973a0221f788,1,0,0.964,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.900753+00:00,3,0,0,0,ASSET-000082,0,0,MAH-District-17 Sector 4,19.86574,79.26736,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000083,MPLADS-000083,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-07-31,9512000.0,GUJ-District-11 - Panchayati Raj Institution (PRI),MPLADS-000083,0.98,0,0,0,SHA256-9610e0487fd8,1,0,0.977,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.901079+00:00,3,0,0,0,ASSET-000083,0,0,TEL-District-06 Sector 4,19.32197,80.22997,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000084,MPLADS-000084,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-02-14,1781000.0,TEL-District-01 - Rural Development Department (RDD),MPLADS-000084,0.98,0,0,0,SHA256-116623bddcdc,3,0,0.987,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.901394+00:00,3,1,0,0,ASSET-000084,0,0,AND-District-19 Sector 4,13.68653,84.27753,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000085,MPLADS-000085,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2022-09-19,2541000.0,ASS-District-18 - Panchayati Raj Institution (PRI),MPLADS-000085,0.98,0,0,0,SHA256-b3ee5d4c3996,1,0,0.978,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.901708+00:00,3,0,0,0,ASSET-000085,0,0,PUN-District-14 Sector 6,30.43946,74.04285,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000086,MPLADS-000086,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-08-15,13777000.0,BIH-District-33 - Water Supply & Sewerage Board,MPLADS-000086,0.98,0,0,0,SHA256-5426debcc003,1,0,0.986,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.902043+00:00,3,0,0,0,ASSET-000086,0,0,RAJ-District-26 Sector 8,24.95375,75.18224,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000087,MPLADS-000087,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-04-01,1204000.0,GUJ-District-20 - Municipal Corporation (MC),MPLADS-000087,0.98,0,0,0,SHA256-1f103dd9fc59,1,0,0.909,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.902353+00:00,3,0,0,0,ASSET-000087,0,0,UTT-District-13 Sector 14,25.80595,77.7943,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000088,MPLADS-000088,True,True,True,True,False,True,True,True,3,5,4,0.2,1,PDF_BUNDLE,2023-04-13,14936000.0,UTT-District-03 - Panchayati Raj Institution (PRI),MPLADS-000088,0.65,0,0,0,SHA256-5fa806f77060,1,0,0.889,0.8,1,1,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.902672+00:00,3,0,1,0,ASSET-000088,0,0,GUJ-District-15 Sector 11,22.24321,70.886,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000089,MPLADS-000089,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-11-05,2246000.0,MAH-District-11 - Water Supply & Sewerage Board,MPLADS-000089,0.98,0,0,0,SHA256-4acb20152fbb,1,0,0.9,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.902998+00:00,3,0,0,0,ASSET-000089,0,0,KAR-District-12 Sector 5,14.10366,77.12953,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000090,MPLADS-000090,True,True,True,True,True,True,True,True,3,5,5,0.0,1,PDF_BUNDLE,2023-05-28,10116000.0,UTT-District-27 - Municipal Corporation (MC),MPLADS-000090,0.98,0,0,0,SHA256-b34f0f9888de,1,0,0.934,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.903309+00:00,3,0,0,0,ASSET-000090,0,0,GUJ-District-22 Sector 3,22.61807,71.24579,1,,3,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000091,MPLADS-000091,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2023-07-18,2452000.0,ASS-District-15 - Panchayati Raj Institution (PRI),MPLADS-000091,0.98,0,0,0,SHA256-f5b9ba2e4144,1,0,0.921,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.903641+00:00,3,0,0,0,ASSET-000091,0,0,TAM-District-13 Sector 2,13.43398,79.44229,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000092,MPLADS-000092,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-10-25,1771000.0,PUN-District-04 - Rural Development Department (RDD),MPLADS-000092,0.98,0,0,0,SHA256-4a6f66238b49,1,0,0.946,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.903965+00:00,3,0,0,0,ASSET-000092,0,0,ASS-District-16 Sector 11,26.92392,95.93519,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000093,MPLADS-000093,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-08-02,3537000.0,TAM-District-17 - Rural Development Department (RDD),MPLADS-000093,0.98,0,0,0,SHA256-0f5af88ecfbe,1,0,0.939,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.904279+00:00,3,0,0,0,ASSET-000093,0,0,MAH-District-13 Sector 5,17.63102,78.82414,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000094,MPLADS-000094,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2023-01-25,13383000.0,BIH-District-34 - Water Supply & Sewerage Board,MPLADS-000094,0.98,0,0,0,SHA256-d2542953b7ce,1,0,0.907,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.904611+00:00,3,0,0,0,ASSET-000094,0,0,AND-District-02 Sector 2,14.14121,80.59888,1,,5,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000095,MPLADS-000095,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-03-01,2535000.0,ODI-District-28 - Public Works Department (PWD),MPLADS-000095,0.98,0,0,0,SHA256-a826b90fa944,1,0,0.975,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.904939+00:00,3,0,0,0,ASSET-000095,1,1,UTT-District-61 Sector 8,30.49665,78.10485,1,2022-08-16,6,OPERATIONAL,VERIFIED,1,1,1.0
DOC-000096,MPLADS-000096,True,True,True,True,True,True,True,True,4,5,5,0.0,1,PDF_BUNDLE,2023-01-28,1624000.0,RAJ-District-29 - Water Supply & Sewerage Board,MPLADS-000096,0.98,0,0,0,SHA256-bee50af82e52,1,0,0.909,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.905273+00:00,3,0,0,0,ASSET-000096,0,0,PUN-District-04 Sector 11,30.11029,74.51001,1,,4,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000097,MPLADS-000097,True,True,True,True,True,True,True,True,6,5,5,0.0,1,PDF_BUNDLE,2022-09-29,9921000.0,TAM-District-23 - Water Supply & Sewerage Board,MPLADS-000097,0.98,0,0,0,SHA256-9d1940e6697c,1,0,0.883,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.905603+00:00,3,0,0,0,ASSET-000097,0,0,GUJ-District-13 Sector 3,23.58436,71.81841,1,,6,UNDER_CONSTRUCTION,PENDING,1,1,1.0
DOC-000098,MPLADS-000098,True,True,True,True,True,True,True,True,5,5,5,0.0,1,PDF_BUNDLE,2022-04-16,2846000.0,UTT-District-73 - Panchayati Raj Institution (PRI),MPLADS-000098,0.98,0,0,0,SHA256-421719b5b56e,1,0,0.927,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.905920+00:00,3,0,0,0,ASSET-000098,1,1,KAR-District-10 Sector 12,16.39073,74.70718,1,2022-10-26,5,OPERATIONAL,VERIFIED,1,1,1.0
DOC-000099,MPLADS-000099,True,True,True,True,True,True,True,True,7,5,5,0.0,1,PDF_BUNDLE,2023-12-04,1065000.0,MAH-District-34 - Water Supply & Sewerage Board,MPLADS-000099,0.98,0,0,0,SHA256-bc4eb6011e15,1,0,0.919,1.0,0,0,PASSED,e-SAKSHI Portal,MoSPI_MPLADS_V2,2026-08-28T15:12:51.906243+00:00,3,0,0,0,ASSET-000099,0,0,MAH-District-10 Sector 3,16.50355,72.79976,1,,7,UNDER_CONSTRUCTION,PENDING,1,1,1.0
