project_id,physical_progress,financial_progress,financial_physical_gap,delay_days,extension_count
MPLADS-000549,68.5,71.5,3.0,0,0
MPLADS-000550,78.8,86.2,7.4,0,0
MPLADS-000551,43.0,38.7,-4.3,0,0
MPLADS-000552,70.7,66.2,-4.5,0,0
MPLADS-000553,0.0,100.0,100.0,0,0
MPLADS-000554,75.8,76.4,0.6,0,0
MPLADS-000555,42.7,140.0,98.0,0,0
MPLADS-000556,93.2,72.6,-20.6,244,1
MPLADS-000557,59.4,55.1,-4.2,0,0
MPLADS-000558,58.3,87.0,28.7,0,0
MPLADS-000559,79.1,63.6,-15.6,273,1
MPLADS-000560,97.5,97.2,-0.2,0,0
MPLADS-000561,53.4,57.5,4.1,0,0
MPLADS-000562,84.2,86.3,2.1,0,0
MPLADS-000563,98.0,75.9,-22.2,0,0
MPLADS-000564,91.4,91.8,0.4,0,0
MPLADS-000565,64.2,77.7,13.5,0,0
MPLADS-000566,59.0,56.9,-2.1,0,0
MPLADS-000567,81.8,82.6,0.9,0,0
MPLADS-000568,69.8,69.6,-0.1,0,0
MPLADS-000569,73.8,73.9,0.1,0,0
MPLADS-000570,42.4,47.3,4.9,0,0
MPLADS-000571,75.6,76.5,0.8,0,0
MPLADS-000572,70.2,72.4,2.2,0,0
MPLADS-000573,74.8,72.7,-2.1,0,0
MPLADS-000574,77.0,125.5,48.5,0,0
MPLADS-000575,52.8,51.4,-1.4,0,0
MPLADS-000576,57.6,55.6,-2.0,0,0
MPLADS-000577,94.5,70.6,-23.9,0,0
MPLADS-000578,81.9,97.2,15.4,0,0
MPLADS-000579,51.9,52.6,0.7,0,0
MPLADS-000580,67.7,81.5,13.8,0,0
MPLADS-000581,52.3,56.1,3.8,0,0
MPLADS-000582,98.8,99.7,0.9,0,0
MPLADS-000583,63.9,63.3,-0.7,0,0
MPLADS-000584,41.2,63.3,22.2,0,0
MPLADS-000585,63.1,65.2,2.1,0,0
MPLADS-000586,48.6,54.1,5.5,0,0
MPLADS-000587,77.5,76.8,-0.7,0,0
MPLADS-000588,60.2,60.3,0.0,0,0
MPLADS-000589,97.7,130.0,32.3,0,0
MPLADS-000590,53.4,54.3,0.9,0,0
MPLADS-000591,65.0,131.1,66.1,0,0
MPLADS-000592,81.6,61.8,-19.8,324,1
MPLADS-000593,62.0,61.5,-0.6,0,0
MPLADS-000594,44.2,43.7,-0.6,0,0
MPLADS-000595,59.0,67.9,9.0,0,0
MPLADS-000596,46.7,47.8,1.0,0,0
MPLADS-000597,99.2,73.1,-26.1,0,0
MPLADS-000598,95.6,94.7,-0.9,0,0
MPLADS-000599,56.0,55.7,-0.3,0,0
MPLADS-000600,51.4,88.0,36.6,233,1
MPLADS-000601,61.0,62.4,1.4,0,0
MPLADS-000602,76.5,74.3,-2.2,0,0
MPLADS-000603,42.7,46.3,3.6,0,0
MPLADS-000604,62.1,71.9,9.8,0,0
MPLADS-000605,85.3,85.3,-0.0,0,0
MPLADS-000606,42.0,44.3,2.3,0,0
MPLADS-000607,77.3,98.1,20.8,0,0
MPLADS-000608,91.1,63.6,-27.5,0,0
MPLADS-000609,76.5,79.9,3.3,0,0
MPLADS-000610,66.4,65.6,-0.8,0,0
MPLADS-000611,71.5,74.5,3.0,0,0
MPLADS-000612,94.5,140.0,46.1,0,0
MPLADS-000613,63.3,135.3,72.0,0,0
MPLADS-000614,61.9,63.0,1.1,0,0
MPLADS-000615,95.0,90.4,-4.6,0,0
MPLADS-000616,61.6,79.7,18.1,0,0
MPLADS-000617,48.4,45.9,-2.5,0,0
MPLADS-000618,99.1,99.8,0.7,0,0
MPLADS-000619,93.1,91.2,-1.9,0,0
MPLADS-000620,91.9,73.0,-18.8,0,0
MPLADS-000621,95.6,123.0,27.3,0,0
MPLADS-000622,44.4,60.1,15.7,0,0
MPLADS-000623,50.5,50.7,0.3,0,0
MPLADS-000624,87.1,89.0,1.9,0,0
MPLADS-000625,52.9,51.7,-1.2,0,0
MPLADS-000626,62.9,63.9,1.0,0,0
MPLADS-000627,48.1,49.5,1.4,0,0
MPLADS-000628,45.0,45.9,0.9,0,0
MPLADS-000629,0.0,100.0,100.0,0,0
MPLADS-000630,62.4,63.5,1.1,0,0
MPLADS-000631,44.3,52.8,8.6,0,0
MPLADS-000632,44.7,44.7,-0.1,0,0
MPLADS-000633,96.0,96.9,0.9,0,0
MPLADS-000634,81.0,65.1,-15.9,0,0
MPLADS-000635,71.8,72.5,0.7,0,0
MPLADS-000636,82.1,129.0,47.0,0,0
MPLADS-000637,97.9,97.8,-0.1,0,0
MPLADS-000638,57.0,72.5,15.6,0,0
MPLADS-000639,99.5,139.6,40.1,0,0
MPLADS-000640,63.2,135.1,71.9,0,0
MPLADS-000641,55.9,54.7,-1.1,0,0
MPLADS-000642,62.7,61.8,-0.9,0,0
MPLADS-000643,49.7,51.7,2.0,0,0
MPLADS-000644,77.9,83.8,5.9,0,0
MPLADS-000645,42.6,99.7,57.1,0,0
MPLADS-000646,85.3,77.2,-8.1,0,0
MPLADS-000647,56.8,55.4,-1.4,0,0
MPLADS-000648,50.1,54.3,4.2,0,0
MPLADS-000649,66.7,63.9,-2.8,0,0
MPLADS-000650,58.7,75.5,16.9,0,0
MPLADS-000651,40.9,36.9,-4.0,0,0
MPLADS-000652,36.0,94.0,58.0,0,0
MPLADS-000653,70.8,72.0,1.2,0,0
MPLADS-000654,79.7,80.5,0.9,0,0
MPLADS-000655,57.2,55.9,-1.2,0,0
MPLADS-000656,55.1,54.6,-0.5,0,0
MPLADS-000657,95.7,94.3,-1.4,0,0
MPLADS-000658,42.1,92.7,50.7,0,0
MPLADS-000659,47.8,46.3,-1.5,0,0
MPLADS-000660,76.9,69.7,-7.2,0,0
MPLADS-000661,93.3,95.0,1.7,0,0
MPLADS-000662,65.0,61.8,-3.2,0,0
MPLADS-000663,92.3,87.6,-4.7,0,0
MPLADS-000664,44.5,40.3,-4.2,0,0
MPLADS-000665,44.6,43.1,-1.5,0,0
MPLADS-000666,55.4,60.3,4.9,0,0
MPLADS-000667,92.2,74.7,-17.5,0,0
MPLADS-000668,85.6,88.2,2.7,0,0
MPLADS-000669,73.3,99.7,26.4,0,0
MPLADS-000670,95.5,95.2,-0.2,0,0
MPLADS-000671,95.3,93.0,-2.3,0,0
MPLADS-000672,63.7,66.3,2.7,0,0
MPLADS-000673,88.8,92.7,3.9,0,0
MPLADS-000674,61.8,62.0,0.2,0,0
MPLADS-000675,64.5,67.6,3.1,0,0
MPLADS-000676,82.0,77.6,-4.4,0,0
MPLADS-000677,89.2,92.9,3.7,0,0
MPLADS-000678,36.0,94.0,58.0,0,0
MPLADS-000679,56.0,53.1,-2.9,0,0
MPLADS-000680,99.6,102.6,3.0,0,0
MPLADS-000681,93.2,98.5,5.3,0,0
MPLADS-000682,51.9,95.6,43.6,0,0
MPLADS-000683,85.0,82.6,-2.4,0,0
MPLADS-000684,84.9,63.6,-21.4,267,1
MPLADS-000685,53.4,52.0,-1.4,0,0
MPLADS-000686,99.7,98.2,-1.5,0,0
MPLADS-000687,73.5,84.2,10.7,189,1
MPLADS-000688,0.0,100.0,100.0,0,0
MPLADS-000689,75.2,74.1,-1.1,0,0
MPLADS-000690,84.8,84.1,-0.6,0,0
MPLADS-000691,72.3,76.7,4.4,0,0
MPLADS-000692,71.1,94.1,23.0,0,0
MPLADS-000693,81.8,78.9,-2.9,0,0
MPLADS-000694,63.5,62.5,-1.0,0,0
MPLADS-000695,67.5,64.9,-2.7,0,0
MPLADS-000696,73.5,73.8,0.3,0,0
MPLADS-000697,74.5,70.1,-4.4,0,0
MPLADS-000698,98.3,81.5,-16.7,0,0
MPLADS-000699,71.7,68.0,-3.7,0,0
MPLADS-000700,79.2,80.5,1.4,0,0
MPLADS-000701,36.0,94.0,58.0,0,0
MPLADS-000702,79.0,76.6,-2.3,0,0
MPLADS-000703,50.3,65.0,14.8,358,1
MPLADS-000704,84.2,84.2,-0.0,0,0
MPLADS-000705,90.0,61.4,-28.6,0,0
MPLADS-000706,94.3,98.1,3.8,0,0
MPLADS-000707,93.7,95.3,1.6,0,0
MPLADS-000708,86.2,86.3,0.1,0,0
MPLADS-000709,88.4,81.2,-7.2,0,0
MPLADS-000710,90.2,91.3,1.1,0,0
MPLADS-000711,95.2,98.5,3.2,0,0
MPLADS-000712,84.2,85.9,1.8,0,0
MPLADS-000713,50.7,51.1,0.3,0,0
MPLADS-000714,65.1,64.9,-0.2,0,0
MPLADS-000715,92.6,95.5,2.9,0,0
MPLADS-000716,74.9,74.3,-0.6,0,0
MPLADS-000717,36.0,94.0,58.0,0,0
MPLADS-000718,93.2,86.9,-6.3,0,0
MPLADS-000719,87.3,87.3,0.0,0,0
MPLADS-000720,57.6,54.1,-3.5,0,0
MPLADS-000721,76.0,73.9,-2.0,0,0
MPLADS-000722,44.0,44.4,0.4,0,0
MPLADS-000723,51.6,52.6,1.0,0,0
MPLADS-000724,48.8,72.6,23.7,0,0
MPLADS-000725,56.8,63.5,6.7,0,0
MPLADS-000726,36.0,94.0,58.0,0,0
MPLADS-000727,90.2,88.9,-1.3,0,0
MPLADS-000728,52.1,76.8,24.7,0,0
MPLADS-000729,80.9,78.0,-2.8,0,0
MPLADS-000730,51.8,48.8,-3.0,0,0
MPLADS-000731,44.7,44.5,-0.2,0,0
MPLADS-000732,92.5,94.1,1.6,0,0
MPLADS-000733,61.4,61.9,0.5,0,0
MPLADS-000734,93.6,93.0,-0.6,0,0
MPLADS-000735,87.5,87.4,-0.1,0,0
MPLADS-000736,46.7,50.1,3.4,0,0
MPLADS-000737,51.0,50.9,-0.1,0,0
MPLADS-000738,43.4,44.2,0.8,0,0
MPLADS-000739,51.9,56.3,4.4,0,0
MPLADS-000740,92.3,95.2,2.9,0,0
MPLADS-000741,79.3,78.8,-0.5,0,0
MPLADS-000742,91.2,90.1,-1.2,0,0
MPLADS-000743,65.3,67.7,2.5,0,0
MPLADS-000744,53.7,54.3,0.6,0,0
MPLADS-000745,36.0,94.0,58.0,0,0
MPLADS-000746,36.0,94.0,58.0,0,0
MPLADS-000747,81.3,82.6,1.3,0,0
MPLADS-000748,58.4,97.5,39.1,0,0
MPLADS-000749,92.0,91.5,-0.6,0,0
MPLADS-000750,85.5,86.4,0.9,0,0
MPLADS-000751,85.2,86.9,1.7,0,0
MPLADS-000752,36.0,94.0,58.0,0,0
MPLADS-000753,69.6,70.8,1.1,0,0
MPLADS-000754,67.4,98.3,30.9,228,1
MPLADS-000755,44.8,46.9,2.1,0,0
MPLADS-000756,36.0,94.0,58.0,0,0
MPLADS-000757,40.6,40.9,0.3,0,0
MPLADS-000758,78.4,70.3,-8.1,0,0
MPLADS-000759,92.3,91.4,-0.9,0,0
MPLADS-000760,97.0,91.9,-5.1,0,0
MPLADS-000761,92.7,93.2,0.5,0,0
MPLADS-000762,55.9,52.2,-3.7,0,0
MPLADS-000763,80.8,84.4,3.7,0,0
MPLADS-000764,88.9,84.1,-4.8,0,0
MPLADS-000765,66.1,66.5,0.4,0,0
MPLADS-000766,73.1,74.5,1.4,0,0
MPLADS-000767,61.0,81.3,20.3,0,0
MPLADS-000768,63.9,66.6,2.7,0,0
MPLADS-000769,69.0,72.0,3.0,0,0
MPLADS-000770,49.3,90.0,40.7,0,0
MPLADS-000771,96.1,76.8,-19.3,0,0
MPLADS-000772,94.9,61.5,-33.4,0,0
MPLADS-000773,63.5,65.5,1.9,0,0
MPLADS-000774,97.9,91.9,-6.0,0,0
MPLADS-000775,75.1,74.8,-0.3,0,0
MPLADS-000776,65.0,69.0,4.0,0,0
MPLADS-000777,51.0,72.1,21.1,0,0
MPLADS-000778,79.9,85.3,5.5,285,1
MPLADS-000779,96.4,85.7,-10.7,0,0
MPLADS-000780,99.6,96.7,-2.9,0,0
MPLADS-000781,67.8,64.3,-3.5,0,0
MPLADS-000782,56.1,59.5,3.5,0,0
MPLADS-000783,40.5,90.5,50.0,0,0
MPLADS-000784,52.4,48.3,-4.0,0,0
MPLADS-000785,73.0,79.4,6.3,0,0
MPLADS-000786,58.1,63.7,5.6,0,0
MPLADS-000787,42.2,71.4,29.2,0,0
MPLADS-000788,69.0,85.0,16.0,0,0
MPLADS-000789,50.3,94.8,44.5,0,0
MPLADS-000790,0.0,100.0,100.0,0,0
MPLADS-000791,97.9,97.6,-0.2,0,0
MPLADS-000792,79.1,75.6,-3.5,0,0
MPLADS-000793,95.2,95.1,-0.0,0,0
MPLADS-000794,51.0,44.9,-6.1,0,0
MPLADS-000795,83.6,89.3,5.7,0,0
MPLADS-000796,79.3,80.9,1.6,0,0
MPLADS-000797,42.8,63.1,20.2,0,0
MPLADS-000798,80.6,76.5,-4.1,0,0
MPLADS-000799,79.1,98.4,19.3,0,0
MPLADS-000800,59.9,64.5,4.6,0,0
MPLADS-000801,59.0,129.2,70.2,0,0
MPLADS-000802,83.8,84.9,1.1,0,0
MPLADS-000803,92.7,90.5,-2.2,0,0
MPLADS-000804,64.7,61.6,-3.1,0,0
MPLADS-000805,96.4,93.5,-2.9,0,0
MPLADS-000806,52.9,55.7,2.8,0,0
MPLADS-000807,46.3,41.1,-5.2,0,0
MPLADS-000808,78.9,79.2,0.3,0,0
MPLADS-000809,72.6,72.4,-0.2,193,1
MPLADS-000810,0.0,100.0,100.0,0,0
MPLADS-000811,72.5,75.6,3.1,0,0
MPLADS-000812,52.2,73.3,21.1,0,0
MPLADS-000813,57.8,57.7,-0.1,0,0
MPLADS-000814,36.0,94.0,58.0,0,0
MPLADS-000815,0.0,100.0,100.0,0,0
MPLADS-000816,43.9,77.4,33.5,0,0
MPLADS-000817,81.4,71.1,-10.3,0,0
MPLADS-000818,84.1,86.0,1.9,0,0
MPLADS-000819,65.6,62.7,-2.8,0,0
MPLADS-000820,74.8,75.5,0.8,0,0
MPLADS-000821,43.9,43.6,-0.4,0,0
MPLADS-000822,74.6,80.8,6.2,0,0
MPLADS-000823,62.5,64.9,2.5,0,0
MPLADS-000824,40.1,76.9,36.8,0,0
MPLADS-000825,98.3,100.0,1.8,0,0
MPLADS-000826,81.2,136.9,55.7,0,0
MPLADS-000827,83.6,85.4,1.8,0,0
MPLADS-000828,54.2,51.0,-3.2,0,0
MPLADS-000829,69.0,66.9,-2.1,0,0
MPLADS-000830,88.7,90.6,1.9,0,0
MPLADS-000831,63.6,67.3,3.7,0,0
MPLADS-000832,48.4,46.0,-2.5,0,0
MPLADS-000833,61.7,55.5,-6.2,0,0
MPLADS-000834,55.4,60.2,4.8,0,0
MPLADS-000835,43.8,42.2,-1.7,0,0
MPLADS-000836,94.9,93.6,-1.3,0,0
MPLADS-000837,73.8,76.9,3.1,0,0
MPLADS-000838,44.8,49.7,4.9,0,0
MPLADS-000839,58.5,59.6,1.2,0,0
MPLADS-000840,76.9,81.0,4.1,0,0
MPLADS-000841,91.3,94.2,2.9,0,0
MPLADS-000842,91.8,90.1,-1.7,0,0
MPLADS-000843,36.0,94.0,58.0,0,0
MPLADS-000844,75.2,71.0,-4.2,0,0
MPLADS-000845,47.2,45.7,-1.5,0,0
MPLADS-000846,77.6,75.6,-2.0,0,0
MPLADS-000847,48.6,122.9,74.3,0,0
MPLADS-000848,64.4,139.4,75.0,0,0
MPLADS-000849,40.3,43.7,3.4,0,0
MPLADS-000850,67.5,64.5,-3.0,0,0
MPLADS-000851,59.2,57.6,-1.5,0,0
MPLADS-000852,94.4,91.8,-2.7,0,0
MPLADS-000853,73.3,77.1,3.8,0,0
MPLADS-000854,65.3,67.9,2.6,0,0
MPLADS-000855,51.8,54.9,3.1,0,0
MPLADS-000856,96.6,82.1,-14.5,0,0
MPLADS-000857,66.9,70.2,3.3,0,0
MPLADS-000858,81.8,81.4,-0.4,0,0
MPLADS-000859,75.8,133.2,57.4,0,0
MPLADS-000860,56.0,74.0,18.0,235,1
MPLADS-000861,36.0,94.0,58.0,0,0
MPLADS-000862,89.9,90.7,0.8,0,0
MPLADS-000863,87.5,92.2,4.7,0,0
MPLADS-000864,53.5,53.0,-0.5,0,0
MPLADS-000865,57.5,52.9,-4.7,0,0
MPLADS-000866,47.5,48.0,0.5,0,0
MPLADS-000867,97.1,94.0,-3.1,0,0
MPLADS-000868,46.0,44.9,-1.1,0,0
MPLADS-000869,82.6,80.2,-2.4,0,0
MPLADS-000870,43.4,39.2,-4.2,0,0
MPLADS-000871,55.4,57.4,2.0,0,0
MPLADS-000872,64.2,62.6,-1.5,0,0
MPLADS-000873,46.2,47.6,1.4,0,0
MPLADS-000874,91.2,94.9,3.8,0,0
MPLADS-000875,90.0,87.7,-2.4,0,0
MPLADS-000876,93.6,91.5,-2.1,0,0
MPLADS-000877,66.3,64.0,-2.3,0,0
MPLADS-000878,82.4,76.5,-6.0,0,0
MPLADS-000879,88.9,87.1,-1.8,0,0
MPLADS-000880,60.0,75.0,14.9,332,1
MPLADS-000881,81.4,80.1,-1.3,0,0
MPLADS-000882,78.9,79.8,0.9,0,0
MPLADS-000883,50.1,97.3,47.2,0,0
MPLADS-000884,75.0,81.0,6.1,0,0
MPLADS-000885,75.0,72.2,-2.8,0,0
MPLADS-000886,48.2,49.9,1.8,0,0
MPLADS-000887,50.1,52.8,2.7,0,0
MPLADS-000888,83.7,92.4,8.6,0,0
MPLADS-000889,46.2,86.5,40.4,0,0
MPLADS-000890,57.9,59.6,1.7,0,0
MPLADS-000891,42.6,47.2,4.7,0,0
MPLADS-000892,82.8,63.0,-19.8,0,0
MPLADS-000893,95.7,97.1,1.5,0,0
MPLADS-000894,51.4,81.6,30.2,0,0
MPLADS-000895,57.0,57.7,0.7,0,0
MPLADS-000896,60.4,68.6,8.2,0,0
MPLADS-000897,51.9,51.2,-0.7,0,0
MPLADS-000898,83.7,132.0,48.2,0,0
MPLADS-000899,36.0,94.0,58.0,0,0
MPLADS-000900,61.1,55.0,-6.1,0,0
MPLADS-000901,46.1,90.6,44.5,0,0
MPLADS-000902,84.6,85.3,0.8,0,0
MPLADS-000903,84.7,75.7,-9.0,0,0
MPLADS-000904,40.3,41.9,1.6,0,0
MPLADS-000905,69.3,81.3,12.0,0,0
MPLADS-000906,99.3,60.6,-38.7,0,0
MPLADS-000907,74.8,77.0,2.2,0,0
MPLADS-000908,64.7,62.7,-2.0,0,0
MPLADS-000909,74.3,77.0,2.7,0,0
MPLADS-000910,79.7,79.6,-0.1,0,0
MPLADS-000911,88.8,84.7,-4.1,0,0
MPLADS-000912,65.2,89.4,24.1,0,0
MPLADS-000913,42.6,42.3,-0.3,0,0
MPLADS-000914,76.3,81.3,5.1,0,0
MPLADS-000915,62.9,64.7,1.8,0,0
MPLADS-000916,93.1,67.8,-25.3,0,0
MPLADS-000917,65.5,62.7,-2.8,0,0
MPLADS-000918,79.4,85.9,6.5,0,0
MPLADS-000919,82.9,79.5,-3.4,0,0
MPLADS-000920,65.9,70.6,4.7,0,0
MPLADS-000921,91.0,92.7,1.6,0,0
MPLADS-000922,48.2,61.8,13.6,309,1
MPLADS-000923,47.0,49.5,2.5,0,0
MPLADS-000924,92.0,95.2,3.2,0,0
MPLADS-000925,59.5,63.1,3.6,0,0
MPLADS-000926,85.2,81.9,-3.2,0,0
MPLADS-000927,86.5,86.7,0.3,0,0
MPLADS-000928,60.9,63.1,2.2,0,0
MPLADS-000929,88.4,60.5,-27.9,0,0
MPLADS-000930,68.5,69.3,0.7,0,0
MPLADS-000931,80.9,82.4,1.5,0,0
MPLADS-000932,85.0,82.7,-2.3,0,0
MPLADS-000933,66.4,70.5,4.0,348,1
MPLADS-000934,64.7,63.5,-1.3,0,0
MPLADS-000935,40.7,132.4,91.6,0,0
MPLADS-000936,79.2,77.7,-1.5,0,0
MPLADS-000937,94.5,96.1,1.6,0,0
MPLADS-000938,71.5,74.3,2.8,0,0
MPLADS-000939,95.5,94.7,-0.8,0,0
MPLADS-000940,48.9,46.5,-2.4,0,0
MPLADS-000941,84.0,83.9,-0.1,0,0
MPLADS-000942,86.3,84.6,-1.7,0,0
MPLADS-000943,80.7,77.8,-2.9,0,0
MPLADS-000944,56.4,59.6,3.2,0,0
MPLADS-000945,91.9,92.5,0.7,0,0
MPLADS-000946,95.2,97.2,2.0,0,0
MPLADS-000947,84.0,82.2,-1.8,0,0
MPLADS-000948,86.2,86.2,-0.0,0,0
MPLADS-000949,69.5,70.8,1.4,0,0
MPLADS-000950,93.0,94.2,1.2,0,0
MPLADS-000951,68.7,62.6,-6.1,0,0
MPLADS-000952,79.3,86.0,6.6,0,0
MPLADS-000953,41.9,39.7,-2.3,0,0
MPLADS-000954,40.7,40.3,-0.4,0,0
MPLADS-000955,46.7,79.3,32.5,0,0
MPLADS-000956,95.0,95.9,0.9,0,0
MPLADS-000957,65.1,70.5,5.4,0,0
MPLADS-000958,87.2,88.4,1.2,0,0
MPLADS-000959,77.3,127.1,49.8,0,0
MPLADS-000960,71.8,69.9,-1.9,0,0
MPLADS-000961,91.5,92.7,1.2,0,0
MPLADS-000962,90.5,90.7,0.2,0,0
MPLADS-000963,92.7,95.9,3.2,0,0
MPLADS-000964,36.0,94.0,58.0,0,0
MPLADS-000965,66.5,65.3,-1.2,0,0
MPLADS-000966,66.9,69.6,2.7,0,0
MPLADS-000967,53.9,91.9,38.0,0,0
MPLADS-000968,60.6,83.9,23.3,0,0
MPLADS-000969,86.3,92.9,6.6,378,1
MPLADS-000970,36.0,94.0,58.0,0,0
MPLADS-000971,51.3,51.0,-0.3,0,0
MPLADS-000972,98.1,99.5,1.3,0,0
MPLADS-000973,77.1,72.3,-4.8,0,0
MPLADS-000974,43.3,43.6,0.3,0,0
MPLADS-000975,95.2,97.3,2.1,0,0
MPLADS-000976,85.3,87.6,2.3,0,0
MPLADS-000977,82.8,90.8,8.1,0,0
MPLADS-000978,73.2,61.4,-11.9,0,0
MPLADS-000979,79.6,84.7,5.1,0,0
MPLADS-000980,84.2,84.0,-0.2,0,0
MPLADS-000981,49.9,82.1,32.1,0,0
MPLADS-000982,47.5,47.8,0.3,0,0
MPLADS-000983,87.0,94.0,7.0,0,0
MPLADS-000984,50.0,54.0,3.9,0,0
MPLADS-000985,0.0,100.0,100.0,0,0
MPLADS-000986,91.1,89.2,-1.9,0,0
MPLADS-000987,71.3,71.9,0.6,0,0
MPLADS-000988,52.6,49.4,-3.2,0,0
MPLADS-000989,97.0,96.9,-0.0,0,0
MPLADS-000990,36.0,94.0,58.0,0,0
MPLADS-000991,53.8,56.6,2.9,0,0
MPLADS-000992,90.8,89.9,-0.9,0,0
MPLADS-000993,91.4,138.5,47.1,0,0
MPLADS-000994,0.0,100.0,100.0,0,0
MPLADS-000995,96.6,99.2,2.6,0,0
MPLADS-000996,86.6,66.9,-19.8,0,0
MPLADS-000997,49.8,55.8,6.1,0,0
MPLADS-000998,78.7,74.8,-3.9,0,0
MPLADS-000999,89.5,94.1,4.6,0,0
MPLADS-001000,50.8,48.0,-2.8,0,0
MPLADS-001001,73.5,70.3,-3.2,0,0
MPLADS-001002,51.2,54.3,3.1,0,0
MPLADS-001003,65.0,68.0,3.1,0,0
MPLADS-001004,36.0,94.0,58.0,0,0
MPLADS-001005,85.3,89.4,4.1,0,0
MPLADS-001006,93.6,94.0,0.4,0,0
MPLADS-001007,68.3,86.5,18.2,0,0
MPLADS-001008,53.6,49.6,-3.9,0,0
MPLADS-001009,74.1,64.6,-9.4,0,0
MPLADS-001010,67.3,64.8,-2.5,0,0
MPLADS-001011,89.7,86.7,-3.0,0,0
MPLADS-001012,70.4,70.2,-0.3,0,0
MPLADS-001013,64.7,64.6,-0.1,0,0
MPLADS-001014,75.6,76.9,1.4,0,0
MPLADS-001015,90.3,91.6,1.3,0,0
MPLADS-001016,93.0,67.4,-25.6,0,0
MPLADS-001017,93.6,91.9,-1.6,0,0
MPLADS-001018,70.8,72.4,1.6,0,0
MPLADS-001019,72.6,93.6,20.9,0,0
MPLADS-001020,99.8,102.3,2.5,0,0
MPLADS-001021,64.7,65.6,0.9,0,0
MPLADS-001022,43.1,73.0,29.9,277,1
MPLADS-001023,49.1,47.5,-1.6,0,0
MPLADS-001024,98.6,96.8,-1.8,0,0
MPLADS-001025,55.7,60.2,4.5,0,0
MPLADS-001026,89.4,94.2,4.9,0,0
MPLADS-001027,85.1,85.1,-0.0,0,0
MPLADS-001028,59.8,62.2,2.3,0,0
MPLADS-001029,68.7,69.5,0.9,0,0
MPLADS-001030,49.8,50.2,0.4,0,0
MPLADS-001031,63.4,63.0,-0.4,0,0
MPLADS-001032,86.6,86.7,0.1,0,0
MPLADS-001033,69.2,70.2,1.1,0,0
MPLADS-001034,36.0,94.0,58.0,0,0
MPLADS-001035,80.6,82.6,2.0,0,0
MPLADS-001036,94.5,87.8,-6.8,0,0
MPLADS-001037,40.6,40.9,0.3,0,0
MPLADS-001038,62.3,66.4,4.1,0,0
MPLADS-001039,91.6,86.6,-5.0,0,0
MPLADS-001040,68.8,67.5,-1.3,0,0
MPLADS-001041,74.0,140.0,68.2,0,0
MPLADS-001042,93.7,91.3,-2.4,0,0
MPLADS-001043,92.6,95.4,2.7,0,0
MPLADS-001044,94.2,91.2,-3.0,0,0
MPLADS-001045,83.6,82.5,-1.1,0,0
MPLADS-001046,56.3,56.5,0.2,0,0
MPLADS-001047,82.8,80.5,-2.4,0,0
MPLADS-001048,89.3,87.6,-1.7,0,0
MPLADS-001049,64.4,99.4,35.0,0,0
MPLADS-001050,93.7,100.1,6.4,0,0
MPLADS-001051,83.9,84.3,0.4,0,0
MPLADS-001052,74.9,80.4,5.5,0,0
MPLADS-001053,82.6,77.3,-5.3,0,0
MPLADS-001054,90.7,64.6,-26.1,0,0
MPLADS-001055,49.4,55.1,5.7,0,0
MPLADS-001056,80.7,82.9,2.2,0,0
MPLADS-001057,67.4,72.8,5.4,0,0
MPLADS-001058,90.9,92.4,1.5,0,0
MPLADS-001059,42.8,140.0,97.8,0,0
MPLADS-001060,36.0,94.0,58.0,0,0
MPLADS-001061,40.5,76.6,36.1,0,0
MPLADS-001062,68.5,70.3,1.7,0,0
MPLADS-001063,96.0,93.7,-2.3,0,0
MPLADS-001064,57.0,60.2,3.2,0,0
MPLADS-001065,89.5,82.5,-7.0,0,0
MPLADS-001066,97.9,96.0,-2.0,0,0
MPLADS-001067,95.4,98.6,3.2,0,0
MPLADS-001068,53.9,51.4,-2.5,0,0
MPLADS-001069,69.3,68.1,-1.1,0,0
MPLADS-001070,42.4,80.7,38.3,370,1
MPLADS-001071,52.2,44.7,-7.5,0,0
MPLADS-001072,88.2,87.0,-1.3,0,0
MPLADS-001073,41.8,132.2,90.5,0,0
MPLADS-001074,54.1,73.4,19.3,0,0
MPLADS-001075,60.2,50.3,-10.0,0,0
MPLADS-001076,78.9,76.6,-2.3,0,0
MPLADS-001077,55.5,74.1,18.6,0,0
MPLADS-001078,82.4,83.8,1.4,0,0
MPLADS-001079,75.7,86.2,10.5,201,1
MPLADS-001080,82.9,87.1,4.2,0,0
MPLADS-001081,57.5,57.1,-0.3,0,0
MPLADS-001082,74.6,72.2,-2.5,0,0
MPLADS-001083,36.0,94.0,58.0,0,0
MPLADS-001084,64.1,65.1,1.0,0,0
MPLADS-001085,36.0,94.0,58.0,0,0
MPLADS-001086,90.4,89.5,-0.9,0,0
MPLADS-001087,83.3,68.5,-14.8,0,0
MPLADS-001088,95.8,101.4,5.5,0,0
MPLADS-001089,91.3,87.4,-3.9,0,0
MPLADS-001090,81.0,78.5,-2.5,0,0
MPLADS-001091,64.6,89.6,25.0,0,0
MPLADS-001092,36.0,94.0,58.0,0,0
MPLADS-001093,63.0,62.6,-0.5,0,0
MPLADS-001094,36.0,94.0,58.0,0,0
MPLADS-001095,57.2,60.0,2.8,0,0
MPLADS-001096,92.3,83.0,-9.3,0,0
MPLADS-001097,74.5,76.7,2.2,0,0
