project_id,recommended_amount,estimated_cost,sanctioned_amount,revised_cost,tender_amount,tender_value,released_amount,fund_released,actual_expenditure,unspent_balance,remaining_balance,fund_utilization_ratio,utilization_ratio,release_ratio,expenditure_ratio,cost_per_unit,peer_median_cost,peer_mean_cost,cost_deviation,tender_estimate_deviation,actual_sanction_deviation,cost_overrun,cost_per_km,cost_per_sqft,cost_per_beneficiary,sor_deviation,market_rate_deviation,inflation_adjusted_cost_deviation
MPLADS-000087,1217000.0,1217000.0,1204000.0,1204000.0,1140000.0,1140000.0,1204000.0,1204000.0,1096000.0,108000.0,108000.0,0.9103,0.9103,1.0,0.9103,40253.63,1217500.0,1241800.0,-0.0994,-0.0633,-0.0897,0.0,0.0,1071.69,0.0,-0.0438,0.0411,0.0598
MPLADS-000088,14549000.0,14549000.0,14936000.0,14936000.0,13664000.0,13664000.0,14936000.0,14936000.0,12785000.0,2151000.0,2151000.0,0.856,0.856,1.0,0.856,26520.81,14548900.0,14839800.0,-0.1212,-0.0608,-0.144,0.0,0.0,4179.12,0.0,0.1023,0.0891,0.051
MPLADS-000089,2204000.0,2204000.0,2246000.0,2246000.0,2060000.0,2060000.0,2246000.0,2246000.0,1916000.0,330000.0,330000.0,0.8531,0.8531,1.0,0.8531,4367.0,2204100.0,2248100.0,-0.1307,-0.0653,-0.1469,0.0,587957.41,0.0,0.0,-0.0247,0.1853,0.1017
MPLADS-000090,9928000.0,9928000.0,10116000.0,10116000.0,9825000.0,9825000.0,10116000.0,10116000.0,9165000.0,951000.0,951000.0,0.906,0.906,1.0,0.906,35221.41,9928300.0,10126900.0,-0.0769,-0.0104,-0.094,0.0,0.0,10903.17,0.0,-0.0465,0.0098,0.1403
MPLADS-000091,2439000.0,2439000.0,2452000.0,2452000.0,2286000.0,2286000.0,2452000.0,2452000.0,2348000.0,104000.0,104000.0,0.9576,0.9576,1.0,0.9576,18161.89,2438700.0,2487500.0,-0.0373,-0.0627,-0.0424,0.0,0.0,1414.43,0.0,-0.0519,-0.0491,0.1072
MPLADS-000092,1803000.0,1803000.0,1771000.0,1771000.0,1820000.0,1820000.0,1771000.0,1771000.0,1554000.0,217000.0,217000.0,0.8775,0.8775,1.0,0.8775,3826.2,1803400.0,1839400.0,-0.1381,0.0094,-0.1225,0.0,0.0,457.87,0.0,0.0925,0.0606,0.0399
MPLADS-000093,3443000.0,3443000.0,3537000.0,3537000.0,3186000.0,3186000.0,3537000.0,3537000.0,3286000.0,251000.0,251000.0,0.929,0.929,1.0,0.929,85631.84,3442600.0,3511500.0,-0.0456,-0.0746,-0.071,0.0,741128.79,0.0,0.0,0.1104,0.1938,0.1028
MPLADS-000094,13263000.0,13263000.0,13383000.0,13383000.0,13264000.0,13264000.0,13383000.0,13383000.0,12324000.0,1059000.0,1059000.0,0.9209,0.9209,1.0,0.9209,25637.09,13263100.0,13528400.0,-0.0708,0.0001,-0.0791,0.0,0.0,7448.04,0.0,0.1177,0.1611,0.1185
MPLADS-000095,2452000.0,2452000.0,2535000.0,4000000.0,2284000.0,2284000.0,2535000.0,2535000.0,4000000.0,0.0,0.0,1.5779,1.5779,1.0,1.5779,13611.25,2452100.0,2501100.0,0.6313,-0.0685,0.5779,1465000.0,0.0,0.0,0.0,0.1302,0.2133,0.0811
MPLADS-000096,1625000.0,1625000.0,1624000.0,1624000.0,1591000.0,1591000.0,1624000.0,1624000.0,1410000.0,214000.0,214000.0,0.8682,0.8682,1.0,0.8682,3150.25,1625200.0,1657700.0,-0.1323,-0.0209,-0.1318,0.0,0.0,0.0,0.0,0.1062,0.1347,0.1468
MPLADS-000097,10087000.0,10087000.0,9921000.0,9921000.0,10160000.0,10160000.0,9921000.0,9921000.0,4435000.0,5486000.0,5486000.0,0.447,0.447,1.0,0.447,10080.35,10087400.0,10289200.0,-0.5603,0.0072,-0.553,0.0,0.0,2422.47,0.0,0.1676,-0.0041,0.09
MPLADS-000098,2832000.0,2832000.0,2846000.0,2846000.0,2757000.0,2757000.0,2846000.0,2846000.0,2499000.0,347000.0,347000.0,0.8781,0.8781,1.0,0.8781,10033.47,2831900.0,2888500.0,-0.1176,-0.0265,-0.1219,0.0,0.0,0.0,0.0,0.1791,-0.0298,0.0237
MPLADS-000099,1041000.0,1041000.0,1065000.0,1065000.0,1042000.0,1042000.0,1065000.0,1065000.0,1028000.0,37000.0,37000.0,0.9653,0.9653,1.0,0.9653,2388.46,1040900.0,1061700.0,-0.0125,0.001,-0.0347,0.0,0.0,0.0,1881.61,0.0709,0.0204,0.1295
MPLADS-000100,1695000.0,1695000.0,1687000.0,1687000.0,1718000.0,1718000.0,1687000.0,1687000.0,1532000.0,155000.0,155000.0,0.9081,0.9081,1.0,0.9081,9315.68,1694900.0,1728800.0,-0.0962,0.0136,-0.0919,0.0,0.0,1779.04,0.0,0.0929,0.0393,-0.0212
MPLADS-000101,2362000.0,2362000.0,2443000.0,2443000.0,2322000.0,2322000.0,2443000.0,2443000.0,2337000.0,106000.0,106000.0,0.9566,0.9566,1.0,0.9566,9139.19,2361600.0,2408800.0,-0.0106,-0.0169,-0.0434,0.0,0.0,0.0,0.0,0.0724,0.1368,0.0656
MPLADS-000102,11518000.0,11518000.0,11476000.0,11476000.0,10870000.0,10870000.0,11476000.0,11476000.0,10303000.0,1173000.0,1173000.0,0.8978,0.8978,1.0,0.8978,43559.86,11517500.0,11747900.0,-0.1055,-0.0563,-0.1022,0.0,0.0,11641.91,0.0,0.0822,0.1602,0.0276
MPLADS-000103,3491000.0,3491000.0,3632000.0,3632000.0,3281000.0,3281000.0,3632000.0,3632000.0,3258000.0,374000.0,374000.0,0.897,0.897,1.0,0.897,27207.7,3491000.0,3560800.0,-0.0667,-0.0602,-0.103,0.0,0.0,964.14,0.0,0.0265,-0.0145,0.0915
MPLADS-000104,2142000.0,2142000.0,2215000.0,2215000.0,1972000.0,1972000.0,2215000.0,2215000.0,2103000.0,112000.0,112000.0,0.9494,0.9494,1.0,0.9494,11718.36,2142000.0,2184900.0,-0.0182,-0.0794,-0.0506,0.0,0.0,0.0,0.0,0.0855,0.07,0.0177
MPLADS-000105,975000.0,975000.0,1001000.0,1001000.0,963000.0,963000.0,1001000.0,1001000.0,907000.0,94000.0,94000.0,0.9061,0.9061,1.0,0.9061,3999.98,975100.0,994600.0,-0.0697,-0.0123,-0.0939,0.0,0.0,0.0,1068.89,0.1625,0.0215,0.0471
MPLADS-000106,618000.0,618000.0,643000.0,643000.0,570000.0,570000.0,643000.0,643000.0,623000.0,20000.0,20000.0,0.9689,0.9689,1.0,0.9689,1552.08,618300.0,630700.0,0.0081,-0.0777,-0.0311,0.0,0.0,0.0,0.0,0.0457,-0.0424,0.0391
MPLADS-000107,2284000.0,2284000.0,2397000.0,2397000.0,2110000.0,2110000.0,2397000.0,2397000.0,2324000.0,73000.0,73000.0,0.9695,0.9695,1.0,0.9695,12749.05,2283600.0,2329300.0,0.0175,-0.0762,-0.0305,0.0,0.0,1631.35,0.0,0.1264,-0.0103,0.006
MPLADS-000108,1970000.0,1970000.0,2050000.0,2050000.0,1952000.0,1952000.0,2050000.0,2050000.0,1934000.0,116000.0,116000.0,0.9434,0.9434,1.0,0.9434,5481.52,1969700.0,2009100.0,-0.0183,-0.0091,-0.0566,0.0,0.0,1348.43,0.0,0.1391,0.0288,0.1336
MPLADS-000109,638000.0,638000.0,658000.0,658000.0,595000.0,595000.0,658000.0,658000.0,615000.0,43000.0,43000.0,0.9347,0.9347,1.0,0.9347,10057.82,637900.0,650600.0,-0.0361,-0.0674,-0.0653,0.0,0.0,0.0,0.0,0.0264,0.1833,-0.0092
MPLADS-000110,757000.0,757000.0,791000.0,791000.0,740000.0,740000.0,791000.0,791000.0,757000.0,34000.0,34000.0,0.957,0.957,1.0,0.957,3166.1,756600.0,771700.0,0.0,-0.0225,-0.043,0.0,0.0,0.0,715.97,0.048,0.0715,-0.0365
MPLADS-000111,1517000.0,1517000.0,1552000.0,1552000.0,1479000.0,1479000.0,1552000.0,1552000.0,1330000.0,222000.0,222000.0,0.857,0.857,1.0,0.857,3491.83,1516900.0,1547200.0,-0.1233,-0.025,-0.143,0.0,0.0,441.56,0.0,0.1616,0.2171,-0.0321
MPLADS-000112,10654000.0,10654000.0,10664000.0,10664000.0,9806000.0,9806000.0,10664000.0,10664000.0,10070000.0,594000.0,594000.0,0.9443,0.9443,1.0,0.9443,134152.17,10653600.0,10866600.0,-0.0548,-0.0796,-0.0557,0.0,0.0,0.0,0.0,0.1368,0.0389,0.0679
MPLADS-000113,1779000.0,1779000.0,1777000.0,1777000.0,1787000.0,1787000.0,1777000.0,1777000.0,1536000.0,241000.0,241000.0,0.8644,0.8644,1.0,0.8644,3463.66,1779200.0,1814800.0,-0.1366,0.0045,-0.1356,0.0,0.0,775.71,0.0,-0.077,0.0285,0.0272
MPLADS-000114,694000.0,694000.0,711000.0,711000.0,649000.0,649000.0,711000.0,711000.0,671000.0,40000.0,40000.0,0.9437,0.9437,1.0,0.9437,1342.29,694000.0,707800.0,-0.0331,-0.0648,-0.0563,0.0,0.0,0.0,1063.24,0.0072,-0.0272,0.0596
MPLADS-000115,2261000.0,2261000.0,2280000.0,2280000.0,2253000.0,2253000.0,2280000.0,2280000.0,2002000.0,278000.0,278000.0,0.8781,0.8781,1.0,0.8781,20292.96,2261400.0,2306700.0,-0.1146,-0.0035,-0.1219,0.0,727890.82,0.0,0.0,-0.0509,0.1028,0.0383
MPLADS-000116,409000.0,409000.0,405000.0,405000.0,402000.0,402000.0,405000.0,405000.0,366000.0,39000.0,39000.0,0.9037,0.9037,1.0,0.9037,1255.99,408700.0,416800.0,-0.1051,-0.0171,-0.0963,0.0,0.0,0.0,0.0,-0.0314,0.0033,-0.0262
MPLADS-000117,2168000.0,2168000.0,2198000.0,2198000.0,2146000.0,2146000.0,2198000.0,2198000.0,1935000.0,263000.0,263000.0,0.8803,0.8803,1.0,0.8803,26912.4,2167900.0,2211200.0,-0.1075,-0.0101,-0.1197,0.0,0.0,0.0,0.0,0.1322,0.1324,0.0304
MPLADS-000118,3699000.0,3699000.0,3765000.0,3765000.0,3745000.0,3745000.0,3765000.0,3765000.0,3257000.0,508000.0,508000.0,0.8651,0.8651,1.0,0.8651,14502.12,3699300.0,3773300.0,-0.1195,0.0124,-0.1349,0.0,0.0,2035.79,0.0,0.1636,0.1542,-0.0288
MPLADS-000119,1856000.0,1856000.0,1886000.0,2910000.0,1711000.0,1711000.0,1886000.0,1886000.0,2910000.0,0.0,0.0,1.5429,1.5429,1.0,1.5429,9446.24,1856300.0,1893500.0,0.5679,-0.0781,0.5429,1024000.0,0.0,1002.22,0.0,-0.0288,0.0938,0.092
MPLADS-000120,3186000.0,3186000.0,3307000.0,3307000.0,3035000.0,3035000.0,3307000.0,3307000.0,3165000.0,142000.0,142000.0,0.9571,0.9571,1.0,0.9571,70565.73,3186100.0,3249800.0,-0.0066,-0.0474,-0.0429,0.0,732362.48,0.0,0.0,0.0496,0.0815,0.0325
MPLADS-000121,1573000.0,1573000.0,1596000.0,1596000.0,1532000.0,1532000.0,1596000.0,1596000.0,1449000.0,147000.0,147000.0,0.9079,0.9079,1.0,0.9079,3027.07,1573300.0,1604800.0,-0.0788,-0.0261,-0.0921,0.0,0.0,576.78,0.0,0.1767,0.2052,0.0629
MPLADS-000122,2419000.0,2419000.0,2434000.0,2434000.0,2237000.0,2237000.0,2434000.0,2434000.0,2308000.0,126000.0,126000.0,0.9482,0.9482,1.0,0.9482,4974.86,2419300.0,2467700.0,-0.0459,-0.0752,-0.0518,0.0,0.0,917.36,0.0,-0.0018,0.099,0.0386
MPLADS-000123,2018000.0,2018000.0,2109000.0,2109000.0,1966000.0,1966000.0,2109000.0,2109000.0,2012000.0,97000.0,97000.0,0.954,0.954,1.0,0.954,11351.03,2018300.0,2058700.0,-0.003,-0.0258,-0.046,0.0,0.0,0.0,0.0,0.1687,0.0402,0.1233
MPLADS-000124,1003000.0,1003000.0,997000.0,997000.0,979000.0,979000.0,997000.0,997000.0,927000.0,70000.0,70000.0,0.9298,0.9298,1.0,0.9298,9644.51,1003100.0,1023200.0,-0.0758,-0.0239,-0.0702,0.0,0.0,0.0,3059.37,0.0533,-0.042,0.0407
MPLADS-000125,2452000.0,2452000.0,2474000.0,3913000.0,2434000.0,2434000.0,2474000.0,2474000.0,3913000.0,0.0,0.0,1.5816,1.5816,1.0,1.5816,30914.24,2451700.0,2500700.0,0.5958,-0.0073,0.5816,1439000.0,0.0,3147.98,0.0,-0.0392,0.1187,-0.0019
MPLADS-000126,408000.0,408000.0,409000.0,409000.0,386000.0,386000.0,409000.0,409000.0,371000.0,38000.0,38000.0,0.9071,0.9071,1.0,0.9071,2581.48,407700.0,415900.0,-0.0907,-0.0539,-0.0929,0.0,0.0,0.0,0.0,-0.0212,0.0081,0.1081
MPLADS-000127,14419000.0,14419000.0,15035000.0,15035000.0,14048000.0,14048000.0,15035000.0,15035000.0,13768000.0,1267000.0,1267000.0,0.9157,0.9157,1.0,0.9157,31683.89,14419300.0,14707700.0,-0.0451,-0.0257,-0.0843,0.0,0.0,12826.15,0.0,0.0501,0.1666,0.0954
MPLADS-000128,2098000.0,2098000.0,2074000.0,2074000.0,2057000.0,2057000.0,2074000.0,2074000.0,1834000.0,240000.0,240000.0,0.8843,0.8843,1.0,0.8843,4080.1,2097600.0,2139500.0,-0.1258,-0.0195,-0.1157,0.0,0.0,0.0,0.0,0.0558,0.1659,0.0523
MPLADS-000129,2678000.0,2678000.0,2689000.0,2689000.0,2643000.0,2643000.0,2689000.0,2689000.0,2345000.0,344000.0,344000.0,0.8721,0.8721,1.0,0.8721,36377.02,2678000.0,2731600.0,-0.1243,-0.0131,-0.1279,0.0,0.0,0.0,0.0,0.1094,0.1387,-0.0226
MPLADS-000130,608000.0,608000.0,615000.0,615000.0,611000.0,611000.0,615000.0,615000.0,557000.0,58000.0,58000.0,0.9057,0.9057,1.0,0.9057,15172.97,608400.0,620600.0,-0.0839,0.0049,-0.0943,0.0,0.0,0.0,2962.38,0.0311,-0.0074,0.0011
MPLADS-000131,1570000.0,1570000.0,1640000.0,2369000.0,1487000.0,1487000.0,1640000.0,1640000.0,2369000.0,0.0,0.0,1.4445,1.4445,1.0,1.4445,6278.07,1570100.0,1601500.0,0.5089,-0.0529,0.4445,729000.0,0.0,890.54,0.0,0.1114,0.1463,0.112
MPLADS-000132,2515000.0,2515000.0,2485000.0,2485000.0,2524000.0,2524000.0,2485000.0,2485000.0,2229000.0,256000.0,256000.0,0.897,0.897,1.0,0.897,5040.64,2514900.0,2565200.0,-0.1137,0.0036,-0.103,0.0,536960.56,0.0,0.0,0.0105,0.0865,0.0305
MPLADS-000133,1338000.0,1338000.0,1401000.0,1401000.0,1284000.0,1284000.0,1401000.0,1401000.0,1326000.0,75000.0,75000.0,0.9465,0.9465,1.0,0.9465,20403.74,1337500.0,1364300.0,-0.009,-0.0404,-0.0535,0.0,0.0,539.03,0.0,0.1201,0.1941,0.1061
MPLADS-000134,2187000.0,2187000.0,2178000.0,2178000.0,2167000.0,2167000.0,2178000.0,2178000.0,2074000.0,104000.0,104000.0,0.9522,0.9522,1.0,0.9522,12743.02,2186900.0,2230700.0,-0.0517,-0.0091,-0.0478,0.0,546604.28,0.0,0.0,0.0317,0.1063,-0.0399
MPLADS-000135,1365000.0,1365000.0,1346000.0,1346000.0,1301000.0,1301000.0,1346000.0,1346000.0,1268000.0,78000.0,78000.0,0.9421,0.9421,1.0,0.9421,4648.0,1364700.0,1392000.0,-0.0711,-0.0469,-0.0579,0.0,0.0,392.25,0.0,0.0404,0.162,0.0647
MPLADS-000136,2056000.0,2056000.0,2158000.0,2158000.0,2003000.0,2003000.0,2158000.0,2158000.0,1936000.0,222000.0,222000.0,0.8971,0.8971,1.0,0.8971,9062.06,2055700.0,2096800.0,-0.0584,-0.0258,-0.1029,0.0,431894.32,0.0,0.0,-0.0416,0.0086,0.0976
MPLADS-000137,1413000.0,1413000.0,1459000.0,1459000.0,1350000.0,1350000.0,1459000.0,1459000.0,1248000.0,211000.0,211000.0,0.8554,0.8554,1.0,0.8554,4920.32,1413300.0,1441600.0,-0.1168,-0.0446,-0.1446,0.0,0.0,532.49,0.0,0.0435,0.2096,0.1238
MPLADS-000138,2263000.0,2263000.0,2302000.0,2302000.0,2215000.0,2215000.0,2302000.0,2302000.0,2005000.0,297000.0,297000.0,0.871,0.871,1.0,0.871,7837.43,2262600.0,2307900.0,-0.114,-0.0212,-0.129,0.0,571583.25,0.0,0.0,0.1038,0.163,0.0608
MPLADS-000139,2321000.0,2321000.0,2343000.0,3052000.0,2307000.0,2307000.0,2343000.0,2343000.0,3052000.0,0.0,0.0,1.3026,1.3026,1.0,1.3026,11761.24,2320500.0,2366900.0,0.315,-0.006,0.3026,709000.0,2246902.35,0.0,0.0,0.1555,0.1596,-0.018
MPLADS-000140,2932000.0,2932000.0,3039000.0,3039000.0,2903000.0,2903000.0,3039000.0,3039000.0,1541000.0,1498000.0,1498000.0,0.5071,0.5071,1.0,0.5071,4305.93,2931700.0,2990400.0,-0.4744,-0.0099,-0.4929,0.0,0.0,0.0,0.0,0.0004,0.1654,0.004
MPLADS-000141,732000.0,732000.0,739000.0,739000.0,682000.0,682000.0,739000.0,739000.0,670000.0,69000.0,69000.0,0.9066,0.9066,1.0,0.9066,9077.86,732100.0,746700.0,-0.0847,-0.0683,-0.0934,0.0,0.0,0.0,572.27,0.0831,0.0585,0.0146
MPLADS-000142,1070000.0,1070000.0,1116000.0,1116000.0,1046000.0,1046000.0,1116000.0,1116000.0,1020000.0,96000.0,96000.0,0.914,0.914,1.0,0.914,63759.64,1070200.0,1091700.0,-0.0467,-0.0224,-0.086,0.0,0.0,827.92,0.0,0.1615,0.1629,-0.0183
MPLADS-000143,2080000.0,2080000.0,2171000.0,2171000.0,1988000.0,1988000.0,2171000.0,2171000.0,1946000.0,225000.0,225000.0,0.8964,0.8964,1.0,0.8964,25110.05,2080400.0,2122000.0,-0.0644,-0.0442,-0.1036,0.0,0.0,637.21,0.0,-0.0348,-0.0315,0.0325
MPLADS-000144,562000.0,562000.0,555000.0,555000.0,536000.0,536000.0,555000.0,555000.0,482000.0,73000.0,73000.0,0.8685,0.8685,1.0,0.8685,3937.26,562200.0,573400.0,-0.1423,-0.0463,-0.1315,0.0,0.0,0.0,433.73,-0.0248,-0.0469,-0.0372
MPLADS-000145,1876000.0,1876000.0,1849000.0,1849000.0,1770000.0,1770000.0,1849000.0,1849000.0,1617000.0,232000.0,232000.0,0.8745,0.8745,1.0,0.8745,21436.29,1876100.0,1913600.0,-0.1381,-0.0565,-0.1255,0.0,0.0,505.23,0.0,0.1075,0.0385,0.0128
MPLADS-000146,2251000.0,2251000.0,2207000.0,2207000.0,2087000.0,2087000.0,2207000.0,2207000.0,1947000.0,260000.0,260000.0,0.8822,0.8822,1.0,0.8822,3960.8,2251200.0,2296200.0,-0.1351,-0.0729,-0.1178,0.0,0.0,1402.61,0.0,0.152,0.0908,0.079
MPLADS-000147,776000.0,776000.0,781000.0,781000.0,751000.0,751000.0,781000.0,781000.0,706000.0,75000.0,75000.0,0.904,0.904,1.0,0.904,6215.16,775800.0,791300.0,-0.0902,-0.0322,-0.096,0.0,0.0,0.0,1302.71,0.1518,0.0142,0.135
MPLADS-000148,3427000.0,3427000.0,3394000.0,3394000.0,3472000.0,3472000.0,3394000.0,3394000.0,3151000.0,243000.0,243000.0,0.9284,0.9284,1.0,0.9284,13425.49,3427300.0,3495800.0,-0.0805,0.0131,-0.0716,0.0,0.0,1934.23,0.0,0.0085,0.0357,0.0269
MPLADS-000149,2508000.0,2508000.0,2611000.0,2611000.0,2386000.0,2386000.0,2611000.0,2611000.0,2356000.0,255000.0,255000.0,0.9023,0.9023,1.0,0.9023,14574.43,2508200.0,2558300.0,-0.0606,-0.0486,-0.0977,0.0,0.0,723.65,0.0,-0.0466,0.1325,0.072
MPLADS-000150,3050000.0,3050000.0,3146000.0,3146000.0,2836000.0,2836000.0,3146000.0,3146000.0,1784000.0,1362000.0,1362000.0,0.5671,0.5671,1.0,0.5671,3602.7,3050000.0,3111100.0,-0.4151,-0.0702,-0.4329,0.0,1317152.55,0.0,0.0,-0.0506,0.0622,0.0393
MPLADS-000151,632000.0,632000.0,630000.0,630000.0,606000.0,606000.0,630000.0,630000.0,561000.0,69000.0,69000.0,0.8905,0.8905,1.0,0.8905,3243.22,632300.0,645000.0,-0.1123,-0.0411,-0.1095,0.0,0.0,0.0,2230.51,0.1012,0.1422,0.0454
MPLADS-000152,432000.0,432000.0,453000.0,453000.0,416000.0,416000.0,453000.0,453000.0,416000.0,37000.0,37000.0,0.9183,0.9183,1.0,0.9183,9902.11,432100.0,440700.0,-0.037,-0.037,-0.0817,0.0,0.0,0.0,0.0,0.1536,-0.01,0.003
MPLADS-000153,674000.0,674000.0,698000.0,698000.0,667000.0,667000.0,698000.0,698000.0,663000.0,35000.0,35000.0,0.9499,0.9499,1.0,0.9499,1629.13,673700.0,687200.0,-0.0163,-0.0104,-0.0501,0.0,0.0,0.0,0.0,0.1373,0.2136,0.1048
MPLADS-000154,12778000.0,12778000.0,12596000.0,12596000.0,12319000.0,12319000.0,12596000.0,12596000.0,11247000.0,1349000.0,1349000.0,0.8929,0.8929,1.0,0.8929,35745.58,12777500.0,13033100.0,-0.1198,-0.0359,-0.1071,0.0,0.0,4013.32,0.0,0.0934,0.1782,0.0313
MPLADS-000155,16375000.0,16375000.0,17147000.0,17147000.0,15891000.0,15891000.0,17147000.0,17147000.0,15797000.0,1350000.0,1350000.0,0.9213,0.9213,1.0,0.9213,39258.79,16375100.0,16702600.0,-0.0353,-0.0296,-0.0787,0.0,0.0,5361.69,0.0,0.144,0.0136,0.0421
MPLADS-000156,12875000.0,12875000.0,12738000.0,12738000.0,12211000.0,12211000.0,12738000.0,12738000.0,12261000.0,477000.0,477000.0,0.9626,0.9626,1.0,0.9626,104261.17,12874700.0,13132200.0,-0.0477,-0.0516,-0.0374,0.0,0.0,0.0,0.0,0.1701,0.1237,0.0144
MPLADS-000157,15978000.0,15978000.0,16756000.0,16756000.0,14793000.0,14793000.0,16756000.0,16756000.0,15741000.0,1015000.0,1015000.0,0.9394,0.9394,1.0,0.9394,33450.7,15977700.0,16297300.0,-0.0148,-0.0742,-0.0606,0.0,0.0,7283.87,0.0,-0.0075,0.0446,0.1112
MPLADS-000158,2770000.0,2770000.0,2888000.0,2888000.0,2645000.0,2645000.0,2888000.0,2888000.0,2552000.0,336000.0,336000.0,0.8837,0.8837,1.0,0.8837,9071.22,2769600.0,2825000.0,-0.0787,-0.0451,-0.1163,0.0,0.0,0.0,0.0,0.0849,0.0426,0.0196
MPLADS-000159,1188000.0,1188000.0,1174000.0,1174000.0,1120000.0,1120000.0,1174000.0,1174000.0,1034000.0,140000.0,140000.0,0.8807,0.8807,1.0,0.8807,9699.34,1187900.0,1211600.0,-0.1296,-0.0572,-0.1193,0.0,0.0,575.87,0.0,-0.0572,-0.0131,0.11
MPLADS-000160,1811000.0,1811000.0,1803000.0,1803000.0,1830000.0,1830000.0,1803000.0,1803000.0,1728000.0,75000.0,75000.0,0.9584,0.9584,1.0,0.9584,4511.02,1811500.0,1847700.0,-0.0458,0.0105,-0.0416,0.0,0.0,508.98,0.0,0.0471,0.1777,-0.0256
MPLADS-000161,12513000.0,12513000.0,13031000.0,13031000.0,12016000.0,12016000.0,13031000.0,13031000.0,11938000.0,1093000.0,1093000.0,0.9161,0.9161,1.0,0.9161,55511.71,12512700.0,12763000.0,-0.046,-0.0397,-0.0839,0.0,0.0,4095.23,0.0,0.084,-0.0341,0.0949
MPLADS-000162,2440000.0,2440000.0,2518000.0,2518000.0,2429000.0,2429000.0,2518000.0,2518000.0,2423000.0,95000.0,95000.0,0.9623,0.9623,1.0,0.9623,14818.23,2440300.0,2489100.0,-0.007,-0.0045,-0.0377,0.0,0.0,0.0,0.0,0.119,0.0792,-0.0391
MPLADS-000163,487000.0,487000.0,485000.0,485000.0,449000.0,449000.0,485000.0,485000.0,426000.0,59000.0,59000.0,0.8784,0.8784,1.0,0.8784,1688.67,487400.0,497100.0,-0.1253,-0.078,-0.1216,0.0,0.0,0.0,0.0,0.0861,0.1248,0.0582
MPLADS-000164,590000.0,590000.0,598000.0,598000.0,587000.0,587000.0,598000.0,598000.0,560000.0,38000.0,38000.0,0.9365,0.9365,1.0,0.9365,1346.35,590500.0,602300.0,-0.0508,-0.0051,-0.0635,0.0,0.0,0.0,474.75,0.1021,0.0892,0.0723
MPLADS-000165,2981000.0,2981000.0,3119000.0,3119000.0,2959000.0,2959000.0,3119000.0,3119000.0,2756000.0,363000.0,363000.0,0.8836,0.8836,1.0,0.8836,117186.11,2981300.0,3040900.0,-0.0755,-0.0074,-0.1164,0.0,682439.98,0.0,0.0,0.1092,0.1877,0.1112
MPLADS-000166,2027000.0,2027000.0,2018000.0,2018000.0,2012000.0,2012000.0,2018000.0,2018000.0,1794000.0,224000.0,224000.0,0.889,0.889,1.0,0.889,4070.56,2026800.0,2067300.0,-0.1149,-0.0074,-0.111,0.0,0.0,1602.83,0.0,0.0642,0.118,0.0147
MPLADS-000167,1519000.0,1519000.0,1539000.0,1539000.0,1403000.0,1403000.0,1539000.0,1539000.0,1327000.0,212000.0,212000.0,0.8622,0.8622,1.0,0.8622,3184.52,1519400.0,1549800.0,-0.1264,-0.0764,-0.1378,0.0,0.0,444.02,0.0,0.0226,0.0045,0.1295
MPLADS-000168,3473000.0,3473000.0,3490000.0,3490000.0,3301000.0,3301000.0,3490000.0,3490000.0,2983000.0,507000.0,507000.0,0.8547,0.8547,1.0,0.8547,12856.85,3472800.0,3542200.0,-0.1411,-0.0495,-0.1453,0.0,0.0,1560.15,0.0,0.0441,-0.0236,0.0323
MPLADS-000169,1703000.0,1703000.0,1751000.0,1751000.0,1581000.0,1581000.0,1751000.0,1751000.0,1114000.0,637000.0,637000.0,0.6362,0.6362,1.0,0.6362,2842.0,1702700.0,1736800.0,-0.3459,-0.0716,-0.3638,0.0,0.0,688.98,0.0,0.1758,0.0253,0.0447
MPLADS-000170,1706000.0,1706000.0,1721000.0,1721000.0,1627000.0,1627000.0,1721000.0,1721000.0,1679000.0,42000.0,42000.0,0.9756,0.9756,1.0,0.9756,3620.19,1706100.0,1740200.0,-0.0158,-0.0463,-0.0244,0.0,0.0,0.0,0.0,0.0781,0.0051,-0.0028
MPLADS-000171,16761000.0,16761000.0,17186000.0,17186000.0,16412000.0,16412000.0,17186000.0,17186000.0,14688000.0,2498000.0,2498000.0,0.8546,0.8546,1.0,0.8546,99358.55,16761000.0,17096200.0,-0.1237,-0.0208,-0.1454,0.0,0.0,9531.32,0.0,-0.0442,-0.0107,0.018
MPLADS-000172,12807000.0,12807000.0,12991000.0,17366000.0,11921000.0,11921000.0,12991000.0,12991000.0,17366000.0,0.0,0.0,1.3368,1.3368,1.0,1.3368,54344.59,12807300.0,13063500.0,0.356,-0.0692,0.3368,4375000.0,0.0,5843.99,0.0,0.1166,0.1944,0.003
MPLADS-000173,3070000.0,3070000.0,3073000.0,3073000.0,2972000.0,2972000.0,3073000.0,3073000.0,2663000.0,410000.0,410000.0,0.8666,0.8666,1.0,0.8666,8078.5,3069700.0,3131100.0,-0.1326,-0.0319,-0.1334,0.0,712078.91,0.0,0.0,0.108,0.0649,0.0167
MPLADS-000174,1908000.0,1908000.0,1891000.0,1891000.0,1873000.0,1873000.0,1891000.0,1891000.0,1698000.0,193000.0,193000.0,0.8979,0.8979,1.0,0.8979,12236.4,1908100.0,1946200.0,-0.1101,-0.0183,-0.1021,0.0,0.0,604.36,0.0,0.0902,0.177,-0.0276
